phase,caseId,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,N_transmitted,frameStart,frameEndExclusive,framesProcessed,frameSequenceDigest,payloadBitErrors,payloadErrorFrames,BER,FER,payloadSuccessRate,avgEncodeTime_us,maxEncodeTime_us,avgDecodeTime_us,p95DecodeTime_us,maxDecodeTime_us,rawDecodeThroughput_Mbps,successfulDecodeThroughput_Mbps,normalizedGoodput,stopReason,berCiLow,berCiHigh,ferCiLow,ferCiHigh,berZeroErrorUpper95,ferZeroErrorUpper95,gridLayer,sourceRun,sourceCommit,runDate,minFrames,targetFrameErrors,maxFrames,checkpointIntervalFrames,payloadSeed,noiseSeed,frameIndex,sourceNoiseId,rowId,mergedRowId,sourceLayer
formal,CC-B-R12-S,7,7,10.096301674258989,0.49019607843137253,0.099763115748444001,612,0,50000,50000,2314585527903299907,0,0,0,0,1,5.5122699999998837,994.89999999999998,425.73806800000028,591,74398.800000000003,0.70465862122529244,0.70465862122529244,0.49019607843137253,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_024.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-1200,coarse-049,merged-071,
formal,CC-B-R12-S,7.5,7.5,10.596301674258989,0.49019607843137253,0.088913970501946132,612,0,50000,50000,2314585527903299907,0,0,0,0,1,5.5086819999998156,1122.5,426.41271800000169,594.39999999999998,15736.6,0.70354374373983564,0.70354374373983564,0.49019607843137253,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_025.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-1200,coarse-051,merged-072,
formal,CC-B-R12-S,8,8,11.096301674258989,0.49019607843137253,0.079244659623055658,612,0,50000,50000,2314585527903299907,0,0,0,0,1,5.6803059999998622,7366.5,424.44110199999852,589.89999999999998,17389.900000000001,0.70681184877331005,0.70681184877331005,0.49019607843137253,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_026.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-1200,coarse-053,merged-073,
formal,CC-B-R12-S,8.5,8.5,11.596301674258989,0.49019607843137253,0.070626877231137725,612,0,50000,50000,2314585527903299907,0,0,0,0,1,5.4376539999998394,1011.4,418.68321400000178,574.70000000000005,19441.900000000001,0.71653218941803265,0.71653218941803265,0.49019607843137253,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_027.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-1200,coarse-055,merged-074,
formal,CC-B-R12-S,9,9,12.096301674258989,0.49019607843137253,0.06294627058970835,612,0,50000,50000,2314585527903299907,0,0,0,0,1,5.3084739999999924,678.60000000000002,408.09292200000004,541.20000000000005,16449.200000000001,0.73512669254283214,0.73512669254283214,0.49019607843137253,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_028.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-1200,coarse-057,merged-075,
formal,CC-B-R12-S,9.5,9.5,12.596301674258989,0.49019607843137253,0.05610092271509818,612,0,50000,50000,2314585527903299907,0,0,0,0,1,5.2949720000000307,811.79999999999995,405.30545999999856,542.10000000000002,4140.3999999999996,0.74018247866683329,0.74018247866683329,0.49019607843137253,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_029.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-1200,coarse-059,merged-076,
formal,CC-B-R12-S,10,10,13.096301674258989,0.49019607843137253,0.050000000000000003,612,0,50000,50000,2314585527903299907,0,0,0,0,1,5.2619660000000232,477.60000000000002,405.12767000000053,535.5,5246.3999999999996,0.74050730723971436,0.74050730723971436,0.49019607843137253,MAX_FRAMES_REACHED,0.0,2.5609718912715457e-07,0.0,7.682327414500052e-05,2.5609718912715457e-07,7.682327414500052e-05,coarse_20260729,runtime/revision_20260729_coarse/unit_030.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-49999,STAGE09-1200,coarse-061,merged-077,
formal,CC-B-R23-H,-5,-5,-3.1530856918240122,0.65359477124183007,1.5811388300841895,459,0,1000,1000,11397846946697916867,145140,1000,0.48380000000000001,1,0,5.8518999999999952,251.80000000000001,328.92679999999967,458.89999999999998,1081.4000000000001,0.91205702910191655,0,0,TARGET_ERRORS_REACHED,0.4820119640882525,0.48558845078398777,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_031.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-062,merged-078,
formal,CC-B-R23-H,-4.5,-4.5,-2.6530856918240122,0.65359477124183007,1.4091914656322269,459,0,1000,1000,11397846946697916867,144038,1000,0.48012666666666665,1,0,4.9905999999999979,29.600000000000001,296.61659999999989,376.5,1612.8,1.0114066441325269,0,0,TARGET_ERRORS_REACHED,0.47833915226376017,0.481914690013667,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_032.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-064,merged-079,
formal,CC-B-R23-H,-4,-4,-2.1530856918240122,0.65359477124183007,1.2559432157547903,459,0,1000,1000,11397846946697916867,142223,1000,0.47407666666666665,1,0,5.5204999999999993,82.900000000000006,342.13219999999967,498.39999999999998,2196.1999999999998,0.87685403478538493,0,0,TARGET_ERRORS_REACHED,0.4722902222361519,0.4758637749781305,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_033.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-066,merged-080,
formal,CC-B-R23-H,-3.5,-3.5,-1.6530856918240122,0.65359477124183007,1.1193605692841697,459,0,1000,1000,11397846946697916867,139278,1000,0.46426000000000001,1,0,5.202800000000015,109.7,310.25440000000015,419.5,1547.0999999999999,0.9669484139467478,0,0,TARGET_ERRORS_REACHED,0.4624758515625331,0.46604506371733523,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_034.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-068,merged-081,
formal,CC-B-R23-H,-3,-3,-1.1530856918240122,0.65359477124183007,0.99763115748443987,459,0,1000,1000,11397846946697916867,136907,1000,0.45635666666666669,1,0,5.2835999999999901,208.40000000000001,294.75769999999989,367.60000000000002,554,1.0177851163854248,0,0,TARGET_ERRORS_REACHED,0.45457487161991006,0.45813957939289696,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_035.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-070,merged-082,
formal,CC-B-R23-H,-2.5,-2.5,-0.65308569182401222,0.65359477124183007,0.88913970501946138,459,0,1000,1000,11397846946697916867,131532,1000,0.43844,1,0,5.4249000000000001,35.899999999999999,335.02040000000045,482,1112.9000000000001,0.89546785807670104,0,0,TARGET_ERRORS_REACHED,0.4366652178706061,0.44021635864390685,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_036.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-072,merged-083,
formal,CC-B-R23-H,-2,-2,-0.15308569182401222,0.65359477124183007,0.79244659623055669,459,0,1000,1000,11397846946697916867,124810,1000,0.41603333333333331,1,0,4.9516000000000107,27,301.4772000000001,372.69999999999999,1044.8,0.9951001269747759,0,0,TARGET_ERRORS_REACHED,0.4142706348233115,0.4177981821791025,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_037.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-074,merged-084,
formal,CC-B-R23-H,-1.5,-1.5,0.34691430817598778,0.65359477124183007,0.70626877231137719,459,0,1000,1000,11397846946697916867,115230,1000,0.3841,1,0,5.156399999999997,105.3,295.86579999999998,385.69999999999999,913.10000000000002,1.013973227050913,0,0,TARGET_ERRORS_REACHED,0.38236103187908294,0.3858419362500927,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_038.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-076,merged-085,
formal,CC-B-R23-H,-1,-1,0.84691430817598778,0.65359477124183007,0.62946270589708364,459,0,1000,1000,11397846946697916867,100981,1000,0.33660333333333331,1,0,4.9561999999999884,70.400000000000006,291.91769999999985,365.60000000000002,683.39999999999998,1.0276869131265427,0,0,TARGET_ERRORS_REACHED,0.3349144751959344,0.33829637596092665,0.996173241514445,1.0,,,coarse_20260729,runtime/revision_20260729_coarse/unit_039.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-078,merged-086,
formal,CC-B-R23-H,-0.5,-0.5,1.3469143081759878,0.65359477124183007,0.56100922715098167,459,0,1000,1000,11397846946697916867,82961,999,0.27653666666666665,0.999,0.0010000000000000009,5.0918000000000028,73.799999999999997,293.5030000000001,377.5,725.5,1.0221360599380582,0.0010221360599380592,0.00065359477124183067,TARGET_ERRORS_REACHED,0.2749389752621058,0.27814008083256786,0.9943574414020421,0.9998234536293739,,,coarse_20260729,runtime/revision_20260729_coarse/unit_040.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-080,merged-087,
formal,CC-B-R23-H,0,0,1.8469143081759878,0.65359477124183007,0.5,459,0,1000,1000,11397846946697916867,63511,988,0.21170333333333333,0.98799999999999999,0.012000000000000011,5.1478000000000081,65.400000000000006,305.44900000000007,403.19999999999999,1926.4000000000001,0.98216068803630041,0.011785928256435615,0.0078431372549019676,TARGET_ERRORS_REACHED,0.2102452019849751,0.21316884778563955,0.9791427315245017,0.9931223521935965,,,coarse_20260729,runtime/revision_20260729_coarse/unit_041.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-082,merged-088,
formal,CC-B-R23-H,0.5,0.5,2.3469143081759878,0.65359477124183007,0.44562546906687278,459,0,1000,1000,11397846946697916867,42550,947,0.14183333333333334,0.94699999999999995,0.053000000000000047,5.7433000000000183,828.89999999999998,299.22219999999982,383.89999999999998,1114,1.0025994060601124,0.053137768521186006,0.034640522875817023,TARGET_ERRORS_REACHED,0.14058949416936442,0.1430863449298568,0.9313253831625082,0.9592534947514054,,,coarse_20260729,runtime/revision_20260729_coarse/unit_042.csv,6cda1f14f29a8cbe42ad3dcdc8a443ab35368b58,2026-07-29,1000,200,50000,1000,2026072001,2026072001,0-999,STAGE09-2300,coarse-084,merged-089,
formal,CC-B-R23-H,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,459,0,5000,5000,8320246021676229635,127254,4161,0.084835999999999995,0.83220000000000005,0.16779999999999995,6.0780999999999947,682.29999999999995,347.47442000000098,548.79999999999995,11771.299999999999,0.86337290670202183,0.1448739737445992,0.10967320261437906,TARGET_ERRORS_REACHED,0.0843911578580215,0.08528296858374586,0.8215878768611231,0.8423020619665811,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-022,merged-090,dense_verified_legacy
formal,CC-B-R23-H,1.1000000000000001,1.1000000000000001,2.9469143081759879,0.65359477124183007,0.38812355831434586,459,0,5000,5000,8320246021676229635,111558,4002,0.074371999999999994,0.8004,0.1996,5.9598200000000077,247,340.79464000000019,534.5,1561.8,0.88029553516451975,0.17570698881883814,0.13045751633986929,TARGET_ERRORS_REACHED,0.07395320890476602,0.07479297113289753,0.7890923283764114,0.8112464362949984,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-023,merged-091,dense_verified_legacy
formal,CC-B-R23-H,1.2,1.2,3.046914308175988,0.65359477124183007,0.37928878751459189,459,0,5000,5000,8320246021676229635,98556,3794,0.065703999999999999,0.75880000000000003,0.24119999999999997,5.7347000000000028,310.5,322.19975999999923,478.10000000000002,2231.1999999999998,0.93109939001816988,0.22458117287238255,0.15764705882352939,TARGET_ERRORS_REACHED,0.06530861352097522,0.06610161091359473,0.7467460983866742,0.7704565390865644,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-024,merged-092,dense_verified_legacy
formal,CC-B-R23-H,1.3,1.3,3.1469143081759876,0.65359477124183007,0.3706551206504588,459,0,5000,5000,8320246021676229635,85674,3589,0.057116,0.71779999999999999,0.28220000000000001,5.8203199999999917,336.39999999999998,339.76748000000089,544.70000000000005,8782.7000000000007,0.88295677973653985,0.24917040324165154,0.18444444444444444,TARGET_ERRORS_REACHED,0.056745759816663105,0.05748850860505865,0.7051613836257465,0.7301042054069865,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-025,merged-093,dense_verified_legacy
formal,CC-B-R23-H,1.3999999999999999,1.3999999999999999,3.2469143081759877,0.65359477124183007,0.36221798003749506,459,0,5000,5000,8320246021676229635,74836,3358,0.049890666666666666,0.67159999999999997,0.32840000000000003,5.5355799999999773,432.30000000000001,311.60228000000126,454.19999999999999,3068.0999999999999,0.96276574099521606,0.31617226934282899,0.214640522875817,TARGET_ERRORS_REACHED,0.049543401265382626,0.05024023749733831,0.6584553203388855,0.6844812043535707,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-026,merged-094,dense_verified_legacy
formal,CC-B-R23-H,1.5,1.5,3.3469143081759878,0.65359477124183007,0.35397289219206896,459,0,5000,5000,8320246021676229635,63747,3112,0.042498000000000001,0.62239999999999995,0.37760000000000005,5.6848200000000224,273.39999999999998,323.19017999999977,485,2543.8000000000002,0.92824602529693268,0.35050569915212182,0.24679738562091508,TARGET_ERRORS_REACHED,0.04217635281880654,0.04282199047531686,0.6088735059800355,0.6357385605838145,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-027,merged-095,dense_verified_legacy
formal,CC-B-R23-H,1.6000000000000001,1.6000000000000001,3.4469143081759879,0.65359477124183007,0.34591548545946826,459,0,5000,5000,8320246021676229635,53845,2846,0.035896666666666667,0.56920000000000004,0.43079999999999996,5.5822800000000203,226.30000000000001,315.31245999999879,467.19999999999999,2031.2,0.95143718710006309,0.40987914020270716,0.28156862745098038,TARGET_ERRORS_REACHED,0.03560014467315771,0.03619556576587932,0.5554263772106349,0.5828673728401692,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-028,merged-096,dense_verified_legacy
formal,CC-B-R23-H,1.7,1.7,3.546914308175988,0.65359477124183007,0.33804148769599091,459,0,5000,5000,8320246021676229635,46023,2604,0.030682000000000001,0.52080000000000004,0.47919999999999996,5.6880200000000123,569.39999999999998,310.06877999999904,434.39999999999998,3741.0999999999999,0.9675272692723238,0.46363906743529754,0.31320261437908492,TARGET_ERRORS_REACHED,0.03040721975627754,0.03095918405859411,0.506942297707378,0.5346257658917076,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-029,merged-097,dense_verified_legacy
formal,CC-B-R23-H,1.8,1.8,3.6469143081759876,0.65359477124183007,0.330346724003798,459,0,5000,5000,8320246021676229635,39203,2372,0.026135333333333333,0.47439999999999999,0.52560000000000007,5.8686199999999964,328.30000000000001,348.84618000000012,538.79999999999995,14868.1,0.85997788480871395,0.45200437625546014,0.34352941176470592,TARGET_ERRORS_REACHED,0.025881235525324592,0.02639185824393111,0.46058409205487477,0.48825521428471225,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-030,merged-098,dense_verified_legacy
formal,CC-B-R23-H,1.8999999999999999,1.8999999999999999,3.7469143081759877,0.65359477124183007,0.32282711451732771,459,0,5000,5000,8320246021676229635,33188,2146,0.022125333333333334,0.42920000000000003,0.57079999999999997,6.2134799999999943,2468.5999999999999,334.45479999999992,495,3473.5999999999999,0.89698219310950256,0.51199743582690405,0.3730718954248366,TARGET_ERRORS_REACHED,0.021891163753071208,0.022361950555131724,0.41554011882883135,0.4429685877665889,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-031,merged-099,dense_verified_legacy
formal,CC-B-R23-H,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,459,0,5000,5000,8320246021676229635,27831,1926,0.018554000000000001,0.38519999999999999,0.61480000000000001,6.6032999999999999,908.10000000000002,392.35113999999965,785.70000000000005,4493.6000000000004,0.76462120130452604,0.47008911456202263,0.40183006535947713,TARGET_ERRORS_REACHED,0.018339279110020094,0.01877118682364257,0.371804227744888,0.3987720366216972,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-032,merged-100,dense_verified_legacy
formal,CC-B-R23-H,2.1000000000000001,2.1000000000000001,3.9469143081759879,0.65359477124183007,0.3082975009307411,459,0,5000,5000,8320246021676229635,22601,1659,0.015067333333333334,0.33179999999999998,0.66820000000000002,6.1579000000000024,257.30000000000001,398.58628000000004,798.20000000000005,4634.1000000000004,0.75266012668574533,0.50292749665141501,0.43673202614379086,TARGET_ERRORS_REACHED,0.014873621213279418,0.015263529245519405,0.31888217685826237,0.3449760780760549,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-033,merged-101,dense_verified_legacy
formal,CC-B-R23-H,2.2000000000000002,2.2000000000000002,4.046914308175988,0.65359477124183007,0.30127979303717889,459,0,5000,5000,8320246021676229635,18215,1420,0.012143333333333334,0.28399999999999997,0.71599999999999997,7.140979999999999,5542.3999999999996,357.99346000000037,597.89999999999998,16753.400000000001,0.83800413560627529,0.60001096109409313,0.46797385620915033,TARGET_ERRORS_REACHED,0.011969304130333073,0.012319861304994852,0.27167042119409224,0.2966612260461725,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-034,merged-102,dense_verified_legacy
formal,CC-B-R23-H,2.2999999999999998,2.2999999999999998,4.1469143081759876,0.65359477124183007,0.29442182767779446,459,0,5000,5000,8320246021676229635,15226,1250,0.010150666666666667,0.25,0.75,6.844260000000018,909.60000000000002,383.9175400000002,734.70000000000005,9799,0.78141780133306715,0.58606335099980034,0.49019607843137258,TARGET_ERRORS_REACHED,0.009991505400385878,0.01031233690791183,0.23819271925874705,0.26219113171378156,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-035,merged-103,dense_verified_legacy
formal,CC-B-R23-H,2.3999999999999999,2.3999999999999999,4.2469143081759881,0.65359477124183007,0.28771996866857846,459,0,5000,5000,8320246021676229635,12840,1083,0.0085599999999999999,0.21659999999999999,0.78339999999999999,5.8593999999999831,1285,329.86211999999972,494.80000000000001,9060.8999999999996,0.90947090256983809,0.71247950507321112,0.51202614379084965,TARGET_ERRORS_REACHED,0.008413827893892412,0.00870868922835843,0.20540203301981358,0.22823310044264483,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-036,merged-104,dense_verified_legacy
formal,CC-B-R23-H,2.5,2.5,4.3469143081759878,0.65359477124183007,0.28117066259517454,459,0,5000,5000,8320246021676229635,10320,925,0.0068799999999999998,0.185,0.81499999999999995,6.5122000000000302,788.79999999999995,362.70918000000023,648.39999999999998,5851.3000000000002,0.82710892511736211,0.67409377397065007,0.5326797385620915,TARGET_ERRORS_REACHED,0.006748975981971969,0.007013549745124594,0.1744803791544644,0.19600327307092164,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-037,merged-105,dense_verified_legacy
formal,CC-B-R23-H,2.6000000000000001,2.6000000000000001,4.4469143081759874,0.65359477124183007,0.27477043692881226,459,0,5000,5000,8320246021676229635,8662,800,0.0057746666666666667,0.16,0.83999999999999997,5.3817600000000123,240.80000000000001,318.02567999999974,494.80000000000001,3548.0999999999999,0.94332004887152587,0.79238884105208174,0.54901960784313719,TARGET_ERRORS_REACHED,0.005654668487693683,0.0058971962341783585,0.15009995217412261,0.17042208514851628,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-038,merged-106,dense_verified_legacy
formal,CC-B-R23-H,2.7000000000000002,2.7000000000000002,4.546914308175988,0.65359477124183007,0.26851589818512633,459,0,5000,5000,8320246021676229635,6974,683,0.0046493333333333334,0.1366,0.86339999999999995,5.7093399999999876,314.19999999999999,354.79818000000029,604.20000000000005,4729.3000000000002,0.84555112430396273,0.73004884072404141,0.56431372549019609,TARGET_ERRORS_REACHED,0.004541730263961988,0.004759473555124173,0.12735947992501695,0.14639848584865062,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-039,merged-107,dense_verified_legacy
formal,CC-B-R23-H,2.7999999999999998,2.7999999999999998,4.6469143081759876,0.65359477124183007,0.26240373012488633,459,0,5000,5000,8320246021676229635,5745,579,0.0038300000000000001,0.1158,0.88419999999999999,5.4787999999999979,168.5,324.7673400000009,504.30000000000001,5685,0.92373820594151856,0.8167693216934907,0.57790849673202616,TARGET_ERRORS_REACHED,0.0037324144769352204,0.003930126872053873,0.10722408446271625,0.12496581771186566,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-040,merged-108,dense_verified_legacy
formal,CC-B-R23-H,2.8999999999999999,2.8999999999999999,4.7469143081759881,0.65359477124183007,0.25643069199568247,459,0,5000,5000,8320246021676229635,4736,492,0.0031573333333333332,0.098400000000000001,0.90159999999999996,5.8379000000000119,443,337.90583999999899,557.89999999999998,1486.0999999999999,0.88782129364796092,0.80045967835300158,0.58928104575163398,TARGET_ERRORS_REACHED,0.003068817576294443,0.0032483938847142264,0.09044976166527606,0.10696685653699382,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-041,merged-109,dense_verified_legacy
formal,CC-B-R23-H,3,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,459,0,5000,5000,8320246021676229635,3747,413,0.0024979999999999998,0.082600000000000007,0.91739999999999999,6.2648399999999986,594.5,365.2380999999998,673.89999999999998,2877.1999999999998,0.82138199711366411,0.75353584415207542,0.5996078431372549,TARGET_ERRORS_REACHED,0.002419380807537188,0.002579167363865298,0.0752865003877144,0.0905543771960193,,,dense_verified_legacy,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-042,merged-110,dense_verified_legacy
