phase,caseId,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,N_transmitted,frameStart,frameEndExclusive,framesProcessed,frameSequenceDigest,payloadBitErrors,payloadErrorFrames,BER,FER,payloadSuccessRate,avgEncodeTime_us,maxEncodeTime_us,avgDecodeTime_us,p95DecodeTime_us,maxDecodeTime_us,rawDecodeThroughput_Mbps,successfulDecodeThroughput_Mbps,normalizedGoodput,stopReason,berCiLow,berCiHigh,ferCiLow,ferCiHigh,gridLayer,sourceLayer,berZeroErrorUpper95,ferZeroErrorUpper95,sourceRun,sourceCommit,runDate,minFrames,targetFrameErrors,maxFrames,checkpointIntervalFrames,payloadSeed,noiseSeed,frameIndex,sourceNoiseId,rowId,mergedRowId
formal,CC-B-R12-S,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,612,0,5000,5000,8320246021676229635,53049,3249,0.035366000000000002,0.64980000000000004,0.35019999999999996,8.211759999999952,4618.8999999999996,519.29414000000008,1061.9000000000001,9936.2000000000007,0.5777072701032212,0.20231308599014805,0.17166666666666663,TARGET_ERRORS_REACHED,0.035071606758256955,0.0356627730654853,0.6364671523835911,0.6629028441136698,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-011,merged-045
formal,CC-B-R12-S,-1.8,-1.8,1.2963016742589877,0.49019607843137253,0.7567806242181041,612,0,5000,5000,8320246021676229635,36397,2675,0.024264666666666667,0.53500000000000003,0.46499999999999997,6.801499999999975,547.10000000000002,502.87155999999857,1033.4000000000001,7953.8999999999996,0.59657380504875013,0.27740681934766881,0.2279411764705882,TARGET_ERRORS_REACHED,0.024019643988328055,0.024512126029021735,0.5211533701823646,0.5487928906814815,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-012,merged-046
formal,CC-B-R12-S,-1.6000000000000001,-1.6000000000000001,1.4963016742589876,0.49019607843137253,0.72271988537296372,612,0,5000,5000,8320246021676229635,25171,2135,0.016780666666666666,0.42699999999999999,0.57299999999999995,6.5054599999999771,844.29999999999995,494.59332000000074,903.70000000000005,13702.700000000001,0.606558940181399,0.34755827272394157,0.28088235294117642,TARGET_ERRORS_REACHED,0.01657634371271683,0.01698746463717187,0.4133506585066844,0.44076142597729406,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-013,merged-047
formal,CC-B-R12-S,-1.3999999999999999,-1.3999999999999999,1.6963016742589878,0.49019607843137253,0.69019213230144238,612,0,5000,5000,8320246021676229635,16634,1649,0.011089333333333333,0.32979999999999998,0.67020000000000002,6.2121000000000093,610.60000000000002,494.66607999999991,901.5,7235.8999999999996,0.60646972195869997,0.40645600765672074,0.3285294117647059,TARGET_ERRORS_REACHED,0.010922996506961569,0.011258174326882657,0.3169036241285847,0.34295770161351274,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-014,merged-049
formal,CC-B-R12-S,-1.2,-1.2,1.8963016742589878,0.49019607843137253,0.65912836927820351,612,0,5000,5000,8320246021676229635,10708,1196,0.0071386666666666664,0.2392,0.76080000000000003,6.7505400000000009,992.29999999999995,488.56560000000212,903.60000000000002,5166.1999999999998,0.61404241313755759,0.46716346791505381,0.37294117647058822,TARGET_ERRORS_REACHED,0.007005195919234943,0.0072746618163218825,0.2275786657472823,0.25122176758725956,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-015,merged-050
formal,CC-B-R12-S,-1,-1,2.0963016742589877,0.49019607843137253,0.62946270589708364,612,0,5000,5000,8320246021676229635,7334,887,0.0048893333333333332,0.1774,0.8226,6.6481599999999776,944.29999999999995,490.639219999999,900.79999999999995,4779,0.61144724630860248,0.50297650481345635,0.40323529411764703,TARGET_ERRORS_REACHED,0.004778968850158224,0.005002233739664261,0.16706033345006552,0.18823498784488538,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-016,merged-051
formal,CC-B-R12-S,-0.80000000000000004,-0.80000000000000004,2.2963016742589879,0.49019607843137253,0.60113221730870647,612,0,5000,5000,8320246021676229635,4347,597,0.002898,0.11940000000000001,0.88060000000000005,7.0195399999999664,820.60000000000002,514.35931999999957,967.29999999999995,8262.5,0.58324985731764367,0.513609824353917,0.4316666666666667,TARGET_ERRORS_REACHED,0.0028132393929461625,0.002985306729683533,0.11070306335447491,0.12868131136610259,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-017,merged-052
formal,CC-B-R12-S,-0.59999999999999998,-0.59999999999999998,2.4963016742589876,0.49019607843137253,0.5740768107484413,612,0,5000,5000,8320246021676229635,2742,405,0.001828,0.081000000000000003,0.91900000000000004,7.008079999999989,1635.7,513.53234000000111,1025.8,4997.3999999999996,0.58418910871319096,0.53686979090742248,0.45049019607843138,TARGET_ERRORS_REACHED,0.0017609053707050171,0.0018976462323918946,0.07375526540604449,0.0888880688239134,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-018,merged-053
formal,CC-B-R12-S,-0.40000000000000002,-0.40000000000000002,2.6963016742589878,0.49019607843137253,0.54823909807159255,612,0,5000,5000,8320246021676229635,1712,269,0.0011413333333333334,0.053800000000000001,0.94620000000000004,7.518640000000004,2005.0999999999999,552.94869999999901,1058.5,15698.200000000001,0.54254580940329644,0.51335684485739908,0.46382352941176469,TARGET_ERRORS_REACHED,0.001088562655820252,0.001196659131003284,0.04788174698389211,0.06040335023187689,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-1200,dense-019,merged-055
formal,CC-B-R12-S,-0.20000000000000001,-0.20000000000000001,2.8963016742589875,0.49019607843137253,0.52356427402544969,612,0,6069,6069,1203348010774334217,1190,200,0.00065359477124183002,0.032954358213873783,0.96704564178612618,7.4494644916790289,3623.0999999999999,545.25191959136635,1040.5999999999999,13128.5,0.55020439033911528,0.53207275776903407,0.47404198126770891,TARGET_ERRORS_REACHED,0.0006175105809393293,0.0006917860792526242,0.028750232746561223,0.037749355882435755,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-6068,STAGE09-1200,dense-020,merged-056
formal,CC-B-R12-S,0,0,3.0963016742589877,0.49019607843137253,0.5,612,0,9672,9672,7898659074623232899,1035,200,0.00035669975186104221,0.020678246484698098,0.97932175351530193,6.7751964433415806,3916.4000000000001,520.31043217535273,966.20000000000005,10261.200000000001,0.57657886801488412,0.56465622806420412,0.48005968309573621,TARGET_ERRORS_REACHED,0.00033562400679843147,0.0003790984612342971,0.018026707646148256,0.023710381633311163,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-9671,STAGE09-1200,dense-021,merged-057
formal,CC-B-R23-H,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,459,0,5000,5000,8320246021676229635,127254,4161,0.084835999999999995,0.83220000000000005,0.16779999999999995,6.0780999999999947,682.29999999999995,347.47442000000098,548.79999999999995,11771.299999999999,0.86337290670202183,0.1448739737445992,0.10967320261437906,TARGET_ERRORS_REACHED,0.0843911578580215,0.08528296858374586,0.8215878768611231,0.8423020619665811,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-022,merged-090
formal,CC-B-R23-H,1.1000000000000001,1.1000000000000001,2.9469143081759879,0.65359477124183007,0.38812355831434586,459,0,5000,5000,8320246021676229635,111558,4002,0.074371999999999994,0.8004,0.1996,5.9598200000000077,247,340.79464000000019,534.5,1561.8,0.88029553516451975,0.17570698881883814,0.13045751633986929,TARGET_ERRORS_REACHED,0.07395320890476602,0.07479297113289753,0.7890923283764114,0.8112464362949984,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-023,merged-091
formal,CC-B-R23-H,1.2,1.2,3.046914308175988,0.65359477124183007,0.37928878751459189,459,0,5000,5000,8320246021676229635,98556,3794,0.065703999999999999,0.75880000000000003,0.24119999999999997,5.7347000000000028,310.5,322.19975999999923,478.10000000000002,2231.1999999999998,0.93109939001816988,0.22458117287238255,0.15764705882352939,TARGET_ERRORS_REACHED,0.06530861352097522,0.06610161091359473,0.7467460983866742,0.7704565390865644,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-024,merged-092
formal,CC-B-R23-H,1.3,1.3,3.1469143081759876,0.65359477124183007,0.3706551206504588,459,0,5000,5000,8320246021676229635,85674,3589,0.057116,0.71779999999999999,0.28220000000000001,5.8203199999999917,336.39999999999998,339.76748000000089,544.70000000000005,8782.7000000000007,0.88295677973653985,0.24917040324165154,0.18444444444444444,TARGET_ERRORS_REACHED,0.056745759816663105,0.05748850860505865,0.7051613836257465,0.7301042054069865,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-025,merged-093
formal,CC-B-R23-H,1.3999999999999999,1.3999999999999999,3.2469143081759877,0.65359477124183007,0.36221798003749506,459,0,5000,5000,8320246021676229635,74836,3358,0.049890666666666666,0.67159999999999997,0.32840000000000003,5.5355799999999773,432.30000000000001,311.60228000000126,454.19999999999999,3068.0999999999999,0.96276574099521606,0.31617226934282899,0.214640522875817,TARGET_ERRORS_REACHED,0.049543401265382626,0.05024023749733831,0.6584553203388855,0.6844812043535707,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-026,merged-094
formal,CC-B-R23-H,1.5,1.5,3.3469143081759878,0.65359477124183007,0.35397289219206896,459,0,5000,5000,8320246021676229635,63747,3112,0.042498000000000001,0.62239999999999995,0.37760000000000005,5.6848200000000224,273.39999999999998,323.19017999999977,485,2543.8000000000002,0.92824602529693268,0.35050569915212182,0.24679738562091508,TARGET_ERRORS_REACHED,0.04217635281880654,0.04282199047531686,0.6088735059800355,0.6357385605838145,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-027,merged-095
formal,CC-B-R23-H,1.6000000000000001,1.6000000000000001,3.4469143081759879,0.65359477124183007,0.34591548545946826,459,0,5000,5000,8320246021676229635,53845,2846,0.035896666666666667,0.56920000000000004,0.43079999999999996,5.5822800000000203,226.30000000000001,315.31245999999879,467.19999999999999,2031.2,0.95143718710006309,0.40987914020270716,0.28156862745098038,TARGET_ERRORS_REACHED,0.03560014467315771,0.03619556576587932,0.5554263772106349,0.5828673728401692,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-028,merged-096
formal,CC-B-R23-H,1.7,1.7,3.546914308175988,0.65359477124183007,0.33804148769599091,459,0,5000,5000,8320246021676229635,46023,2604,0.030682000000000001,0.52080000000000004,0.47919999999999996,5.6880200000000123,569.39999999999998,310.06877999999904,434.39999999999998,3741.0999999999999,0.9675272692723238,0.46363906743529754,0.31320261437908492,TARGET_ERRORS_REACHED,0.03040721975627754,0.03095918405859411,0.506942297707378,0.5346257658917076,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-029,merged-097
formal,CC-B-R23-H,1.8,1.8,3.6469143081759876,0.65359477124183007,0.330346724003798,459,0,5000,5000,8320246021676229635,39203,2372,0.026135333333333333,0.47439999999999999,0.52560000000000007,5.8686199999999964,328.30000000000001,348.84618000000012,538.79999999999995,14868.1,0.85997788480871395,0.45200437625546014,0.34352941176470592,TARGET_ERRORS_REACHED,0.025881235525324592,0.02639185824393111,0.46058409205487477,0.48825521428471225,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-030,merged-098
formal,CC-B-R23-H,1.8999999999999999,1.8999999999999999,3.7469143081759877,0.65359477124183007,0.32282711451732771,459,0,5000,5000,8320246021676229635,33188,2146,0.022125333333333334,0.42920000000000003,0.57079999999999997,6.2134799999999943,2468.5999999999999,334.45479999999992,495,3473.5999999999999,0.89698219310950256,0.51199743582690405,0.3730718954248366,TARGET_ERRORS_REACHED,0.021891163753071208,0.022361950555131724,0.41554011882883135,0.4429685877665889,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-031,merged-099
formal,CC-B-R23-H,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,459,0,5000,5000,8320246021676229635,27831,1926,0.018554000000000001,0.38519999999999999,0.61480000000000001,6.6032999999999999,908.10000000000002,392.35113999999965,785.70000000000005,4493.6000000000004,0.76462120130452604,0.47008911456202263,0.40183006535947713,TARGET_ERRORS_REACHED,0.018339279110020094,0.01877118682364257,0.371804227744888,0.3987720366216972,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-032,merged-100
formal,CC-B-R23-H,2.1000000000000001,2.1000000000000001,3.9469143081759879,0.65359477124183007,0.3082975009307411,459,0,5000,5000,8320246021676229635,22601,1659,0.015067333333333334,0.33179999999999998,0.66820000000000002,6.1579000000000024,257.30000000000001,398.58628000000004,798.20000000000005,4634.1000000000004,0.75266012668574533,0.50292749665141501,0.43673202614379086,TARGET_ERRORS_REACHED,0.014873621213279418,0.015263529245519405,0.31888217685826237,0.3449760780760549,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-033,merged-101
formal,CC-B-R23-H,2.2000000000000002,2.2000000000000002,4.046914308175988,0.65359477124183007,0.30127979303717889,459,0,5000,5000,8320246021676229635,18215,1420,0.012143333333333334,0.28399999999999997,0.71599999999999997,7.140979999999999,5542.3999999999996,357.99346000000037,597.89999999999998,16753.400000000001,0.83800413560627529,0.60001096109409313,0.46797385620915033,TARGET_ERRORS_REACHED,0.011969304130333073,0.012319861304994852,0.27167042119409224,0.2966612260461725,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-034,merged-102
formal,CC-B-R23-H,2.2999999999999998,2.2999999999999998,4.1469143081759876,0.65359477124183007,0.29442182767779446,459,0,5000,5000,8320246021676229635,15226,1250,0.010150666666666667,0.25,0.75,6.844260000000018,909.60000000000002,383.9175400000002,734.70000000000005,9799,0.78141780133306715,0.58606335099980034,0.49019607843137258,TARGET_ERRORS_REACHED,0.009991505400385878,0.01031233690791183,0.23819271925874705,0.26219113171378156,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-035,merged-103
formal,CC-B-R23-H,2.3999999999999999,2.3999999999999999,4.2469143081759881,0.65359477124183007,0.28771996866857846,459,0,5000,5000,8320246021676229635,12840,1083,0.0085599999999999999,0.21659999999999999,0.78339999999999999,5.8593999999999831,1285,329.86211999999972,494.80000000000001,9060.8999999999996,0.90947090256983809,0.71247950507321112,0.51202614379084965,TARGET_ERRORS_REACHED,0.008413827893892412,0.00870868922835843,0.20540203301981358,0.22823310044264483,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-036,merged-104
formal,CC-B-R23-H,2.5,2.5,4.3469143081759878,0.65359477124183007,0.28117066259517454,459,0,5000,5000,8320246021676229635,10320,925,0.0068799999999999998,0.185,0.81499999999999995,6.5122000000000302,788.79999999999995,362.70918000000023,648.39999999999998,5851.3000000000002,0.82710892511736211,0.67409377397065007,0.5326797385620915,TARGET_ERRORS_REACHED,0.006748975981971969,0.007013549745124594,0.1744803791544644,0.19600327307092164,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-037,merged-105
formal,CC-B-R23-H,2.6000000000000001,2.6000000000000001,4.4469143081759874,0.65359477124183007,0.27477043692881226,459,0,5000,5000,8320246021676229635,8662,800,0.0057746666666666667,0.16,0.83999999999999997,5.3817600000000123,240.80000000000001,318.02567999999974,494.80000000000001,3548.0999999999999,0.94332004887152587,0.79238884105208174,0.54901960784313719,TARGET_ERRORS_REACHED,0.005654668487693683,0.0058971962341783585,0.15009995217412261,0.17042208514851628,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-038,merged-106
formal,CC-B-R23-H,2.7000000000000002,2.7000000000000002,4.546914308175988,0.65359477124183007,0.26851589818512633,459,0,5000,5000,8320246021676229635,6974,683,0.0046493333333333334,0.1366,0.86339999999999995,5.7093399999999876,314.19999999999999,354.79818000000029,604.20000000000005,4729.3000000000002,0.84555112430396273,0.73004884072404141,0.56431372549019609,TARGET_ERRORS_REACHED,0.004541730263961988,0.004759473555124173,0.12735947992501695,0.14639848584865062,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-039,merged-107
formal,CC-B-R23-H,2.7999999999999998,2.7999999999999998,4.6469143081759876,0.65359477124183007,0.26240373012488633,459,0,5000,5000,8320246021676229635,5745,579,0.0038300000000000001,0.1158,0.88419999999999999,5.4787999999999979,168.5,324.7673400000009,504.30000000000001,5685,0.92373820594151856,0.8167693216934907,0.57790849673202616,TARGET_ERRORS_REACHED,0.0037324144769352204,0.003930126872053873,0.10722408446271625,0.12496581771186566,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-040,merged-108
formal,CC-B-R23-H,2.8999999999999999,2.8999999999999999,4.7469143081759881,0.65359477124183007,0.25643069199568247,459,0,5000,5000,8320246021676229635,4736,492,0.0031573333333333332,0.098400000000000001,0.90159999999999996,5.8379000000000119,443,337.90583999999899,557.89999999999998,1486.0999999999999,0.88782129364796092,0.80045967835300158,0.58928104575163398,TARGET_ERRORS_REACHED,0.003068817576294443,0.0032483938847142264,0.09044976166527606,0.10696685653699382,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-041,merged-109
formal,CC-B-R23-H,3,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,459,0,5000,5000,8320246021676229635,3747,413,0.0024979999999999998,0.082600000000000007,0.91739999999999999,6.2648399999999986,594.5,365.2380999999998,673.89999999999998,2877.1999999999998,0.82138199711366411,0.75353584415207542,0.5996078431372549,TARGET_ERRORS_REACHED,0.002419380807537188,0.002579167363865298,0.0752865003877144,0.0905543771960193,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-042,merged-110
formal,CC-B-R23-H,3.1000000000000001,3.1000000000000001,4.9469143081759874,0.65359477124183007,0.24488940968422312,459,0,5000,5000,8320246021676229635,3131,354,0.0020873333333333334,0.070800000000000002,0.92920000000000003,5.8726999999999929,186.80000000000001,335.26638000000042,528.10000000000002,2565.5,0.89481086651157693,0.83145825716255728,0.60732026143790852,TARGET_ERRORS_REACHED,0.0020155601468601473,0.002161656794615738,0.06401517037352825,0.0782438249761088,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-043,merged-111
formal,CC-B-R23-H,3.2000000000000002,3.2000000000000002,5.046914308175988,0.65359477124183007,0.23931504616131916,459,0,5000,5000,8320246021676229635,2581,296,0.0017206666666666666,0.059200000000000003,0.94079999999999997,5.4861000000000004,387.69999999999999,317.07925999999952,476.19999999999999,1388.2,0.9461356759820887,0.89012444396394896,0.61490196078431369,TARGET_ERRORS_REACHED,0.0016556056121173333,0.0017882798740669439,0.05299073527956573,0.06608607075519665,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-044,merged-112
formal,CC-B-R23-H,3.2999999999999998,3.2999999999999998,5.1469143081759876,0.65359477124183007,0.23386757064359914,459,0,5000,5000,8320246021676229635,2037,242,0.001358,0.048399999999999999,0.9516,5.8199599999999734,364.60000000000002,335.94331999999906,543.10000000000002,7765,0.89300778476559928,0.84978620798294424,0.62196078431372548,TARGET_ERRORS_REACHED,0.001300330421641774,0.001418223588763167,0.04279030408863613,0.05470308430813947,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-4999,STAGE09-2300,dense-045,merged-113
formal,CC-B-R23-H,3.3999999999999999,3.3999999999999999,5.2469143081759881,0.65359477124183007,0.22854409480743751,459,0,5382,5382,15335700757085079220,1578,200,0.00097733184689706432,0.03716090672612412,0.96283909327387585,5.9536046079524754,895.79999999999995,333.14986993682618,527.60000000000002,5213,0.90049562395713301,0.86703239006797905,0.62930659691102997,TARGET_ERRORS_REACHED,0.0009303070777878637,0.0010267311613666563,0.03242850869812892,0.04255354599256391,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-5381,STAGE09-2300,dense-046,merged-114
formal,CC-B-R23-H,3.5,3.5,5.3469143081759878,0.65359477124183007,0.22334179607548157,459,0,6364,6364,9316692084836445463,1476,200,0.00077309868007542431,0.031426775612822123,0.96857322438717786,6.222611565053433,658.60000000000002,342.57715273412947,571.29999999999995,11833.200000000001,0.87571514213858515,0.84819423886584522,0.63305439502429928,TARGET_ERRORS_REACHED,0.0007346653886545932,0.0008135409341245076,0.027414963085967692,0.0360039303384745,dense_verified_legacy,dense_verified_legacy,,,archive/v01_20260729_before_two_level_grid_revision/stage09_two_level_dense_point_results.csv,6847b812e35d4905dc7fc8252a9a66ca2aee6fbe,2026-07-29,5000,200,50000,1000,2026072001,2026072001,0-6363,STAGE09-2300,dense-047,merged-115
