series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
BCH码块交织 D=19,-5.0,0.24625,true,,false
BCH码块交织 D=19,-4.5,0.23391,true,,false
BCH码块交织 D=19,-4.0,0.22086,true,,false
BCH码块交织 D=19,-3.5,0.207055,true,,false
BCH码块交织 D=19,-3.0,0.19251,true,,false
BCH码块交织 D=19,-2.5,0.17885,true,,false
BCH码块交织 D=19,-2.0,0.1644,true,,false
BCH码块交织 D=19,-1.5,0.149285,true,,false
BCH码块交织 D=19,-1.0,0.134105,true,,false
BCH码块交织 D=19,-0.5,0.11991,true,,false
BCH码块交织 D=19,0.0,0.105285,true,,false
BCH码块交织 D=19,0.5,0.090975,true,,false
BCH码块交织 D=19,1.0,0.07805,true,,false
BCH码块交织 D=19,1.5,0.06495,true,,false
BCH码块交织 D=19,2.0,0.05289,true,,false
BCH码块交织 D=19,2.5,0.04211,true,,false
BCH码块交织 D=19,3.0,0.03221,true,,false
BCH码块交织 D=19,3.5,0.024335,true,,false
BCH码块交织 D=19,4.0,0.01763,true,,false
BCH码块交织 D=19,4.5,0.012695,true,,false
BCH码块交织 D=19,5.0,0.00841,true,,false
BCH码块交织 D=19,5.5,0.00535,true,,false
BCH码块交织 D=19,6.0,0.00335,true,,false
BCH码块交织 D=19,6.5,0.00208,true,,false
BCH码块交织 D=19,7.0,0.0010242839352428393,true,,false
BCH码块交织 D=19,7.5,0.0004984177215189874,true,,false
BCH码块交织 D=19,8.0,0.0002756244616709733,true,,false
BCH码块交织 D=19,8.5,0.00012115384615384615,true,,false
BCH码块交织 D=19,9.0,5.131617864537119e-05,true,,false
BCH码块交织 D=19,9.5,1.76e-05,true,,false
BCH码块交织 D=19,10.0,7.2e-06,true,,false
全帧伪随机交织,-5.0,0.264955,true,,false
全帧伪随机交织,-4.5,0.252435,true,,false
全帧伪随机交织,-4.0,0.23894,true,,false
全帧伪随机交织,-3.5,0.22544,true,,false
全帧伪随机交织,-3.0,0.211755,true,,false
全帧伪随机交织,-2.5,0.19804,true,,false
全帧伪随机交织,-2.0,0.182805,true,,false
全帧伪随机交织,-1.5,0.166965,true,,false
全帧伪随机交织,-1.0,0.151245,true,,false
