caseName,snrDb,multipathFer,awgnFer,ferAmplification,valid,reason
BCH-B300,5.8605664769316324,0.2286,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,6.0605664769316325,0.17879999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,6.2605664769316327,0.125,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,6.460566476931632,0.092200000000000004,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,6.6605664769316322,0.060999999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,6.8605664769316324,0.042000000000000003,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,7.0605664769316316,0.027326137450471376,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,7.2605664769316327,0.016799664006719867,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,7.460566476931632,0.010282247699347078,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,7.6605664769316331,0.006929046563192905,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,7.8605664769316324,0.00396,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,8.0605664769316316,0.0025400000000000002,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,8.2605664769316327,0.00148,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,8.460566476931632,0.00077999999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,8.6605664769316331,0.00048000000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300,8.8605664769316324,0.00013999999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,4.4771165561694346,0.56020000000000003,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,4.6771165561694348,0.46639999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,4.877116556169435,0.3634,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,5.0771165561694342,0.28039999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,5.2771165561694344,0.2084,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,5.4771165561694346,0.13639999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,5.6771165561694348,0.105,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,5.877116556169435,0.065799999999999997,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,6.0771165561694342,0.041200000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,6.2771165561694344,0.025977399662293805,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,6.4771165561694346,0.016161616161616162,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,6.6771165561694339,0.0084828434491241462,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,6.877116556169435,0.0051918384299880589,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,7.0771165561694342,0.0027000000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,7.2771165561694353,0.00142,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-B300-426,7.4771165561694346,0.00072000000000000005,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,6.4618513565547095,0.5242,0.003822400661940378,137.13894653154927,true,BRACKETED_LOG_INTERPOLATION
BCH-S200,6.6618513565547088,0.47999999999999998,0.0027391969626151418,175.23383916932306,true,BRACKETED_LOG_INTERPOLATION
BCH-S200,6.8618513565547099,0.43259999999999998,0.0017787636155487336,243.20263593122041,true,BRACKETED_LOG_INTERPOLATION
BCH-S200,7.0618513565547092,0.39400000000000002,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,7.2618513565547103,0.35220000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,7.4618513565547095,0.30959999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,7.6618513565547088,0.28720000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,7.8618513565547099,0.24959999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,8.0618513565547083,0.22939999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,8.2618513565547111,0.2092,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,8.4618513565547104,0.1928,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,8.6618513565547097,0.15440000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,8.861851356554709,0.14099999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,9.0618513565547083,0.12559999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,9.2618513565547111,0.1072,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,9.4618513565547104,0.091399999999999995,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,9.6618513565547097,0.076799999999999993,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,9.861851356554709,0.062,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,10.061851356554708,0.056800000000000003,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,10.261851356554711,0.050000000000000003,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,10.46185135655471,0.045400000000000003,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,10.66185135655471,0.033014196104324857,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,10.861851356554709,0.030184123151222458,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,11.061851356554708,0.025268477574226154,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,11.261851356554711,0.020727536532283139,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,11.46185135655471,0.019866891824774014,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,11.66185135655471,0.015273004963726614,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,11.861851356554709,0.012398487384539086,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,12.061851356554708,0.0093751464866638542,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,12.261851356554711,0.0081997458078799552,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,12.46185135655471,0.0067211076385388308,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,12.66185135655471,0.0054533060668029995,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,12.861851356554709,0.0040838829559144835,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,13.061851356554708,0.0032599999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,13.261851356554711,0.0028,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,13.46185135655471,0.0020400000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,13.66185135655471,0.0017600000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,13.861851356554709,0.0013600000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,14.061851356554708,0.00089999999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,14.261851356554711,0.00064000000000000005,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S200,14.46185135655471,0.00073999999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,6.53871964321762,0.65000000000000002,0.0055680837439795097,116.73675,true,EXACT
BCH-S300,6.7387196432176193,0.60419999999999996,0.00314,192.42038216560508,true,EXACT
BCH-S300,6.9387196432176204,0.55179999999999996,0.0020400000000000001,270.49019607843132,true,EXACT
BCH-S300,7.1387196432176196,0.51200000000000001,0.00116,441.37931034482762,true,EXACT
BCH-S300,7.3387196432176207,0.4652,0.00072000000000000005,646.11111111111109,true,EXACT
BCH-S300,7.53871964321762,0.43319999999999997,0.00046000000000000001,941.73913043478251,true,EXACT
BCH-S300,7.7387196432176193,0.38979999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,7.9387196432176204,0.34799999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,8.1387196432176196,0.31780000000000003,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,8.3387196432176207,0.29160000000000003,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,8.53871964321762,0.2492,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,8.7387196432176193,0.218,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,8.9387196432176204,0.18579999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,9.1387196432176196,0.1706,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,9.3387196432176207,0.14779999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,9.53871964321762,0.12820000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,9.7387196432176193,0.11119999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,9.9387196432176204,0.097799999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,10.13871964321762,0.078200000000000006,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,10.338719643217621,0.066600000000000006,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,10.53871964321762,0.061199999999999997,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,10.738719643217619,0.048399999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,10.93871964321762,0.041399999999999999,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,11.13871964321762,0.035874439461883408,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,11.338719643217621,0.031113876789047916,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,11.53871964321762,0.025588536335721598,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,11.738719643217619,0.019657951641438961,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,11.93871964321762,0.015934985260138635,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,12.13871964321762,0.013689253935660506,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,12.338719643217621,0.011837821840781295,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,12.53871964321762,0.008775393795796586,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,12.738719643217619,0.007415097137772505,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,12.93871964321762,0.0058496636443404505,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,13.13871964321762,0.0047709923664122139,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,13.338719643217621,0.0042024752579269192,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,13.53871964321762,0.0033999999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,13.738719643217619,0.0027399999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,13.93871964321762,0.00192,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,14.13871964321762,0.0016000000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,14.338719643217621,0.0011800000000000001,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,14.53871964321762,0.00106,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,14.738719643217619,0.00085999999999999998,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
BCH-S300,14.938719643217619,0.00042000000000000002,,,false,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION
