actualLength,algorithm,alpha,series,esN0Db,rawValue,isZeroError,plottedAsRegularPoint,upperBound95,plotTreatment,frames
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,0.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,0.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,0.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,0.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,1.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,1.0,0.999,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,1.5,0.985,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,1.5,0.992,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,2.0,0.939,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,2.0,0.948,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,2.5,0.846,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,2.5,0.846,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,3.0,0.636,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,3.0,0.643,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,3.5,0.408,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,3.5,0.405,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,4.0,0.244,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,4.0,0.238,false,true,,REGULAR_MEASURED_POINT,1000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,4.5,0.1378839590443686,false,true,,REGULAR_MEASURED_POINT,1465
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,4.5,0.13651877133105803,false,true,,REGULAR_MEASURED_POINT,1465
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,5.0,0.06173938854259424,false,true,,REGULAR_MEASURED_POINT,3369
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,5.0,0.05936479667557139,false,true,,REGULAR_MEASURED_POINT,3369
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,5.5,0.02494076568150642,false,true,,REGULAR_MEASURED_POINT,8019
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,5.5,0.025065469509913955,false,true,,REGULAR_MEASURED_POINT,8019
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,6.0,0.009523373471910627,false,true,,REGULAR_MEASURED_POINT,21841
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,6.0,0.009157089876837141,false,true,,REGULAR_MEASURED_POINT,21841
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,6.5,0.00344,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,6.5,0.0033,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,7.0,0.0011,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,7.0,0.0011,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,7.5,0.00036,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,7.5,0.00036,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,8.0,0.0001,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,8.0,6e-05,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,8.5,4e-05,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,8.5,2e-05,false,true,,REGULAR_MEASURED_POINT,50000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,9.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,9.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,9.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,9.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
480,DIRECT_LAYERED_NMS,0.95,480比特 NMS（α=0.95）,10.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
480,DIRECT_LAYERED_SPA_BP,0.0,480比特 BP,10.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-5.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-5.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-4.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-4.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-4.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-4.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-3.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-3.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-3.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-3.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-2.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-2.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-2.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-2.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-1.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-1.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-1.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-1.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,-0.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,-0.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,0.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,0.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,0.5,0.999,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,0.5,0.999,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,1.0,0.999,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,1.0,0.998,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,1.5,0.99,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,1.5,0.991,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,2.0,0.944,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,2.0,0.944,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,2.5,0.83,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,2.5,0.831,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,3.0,0.624,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,3.0,0.626,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,3.5,0.419,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,3.5,0.415,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,4.0,0.245,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,4.0,0.242,false,true,,REGULAR_MEASURED_POINT,1000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,4.5,0.11175847457627118,false,true,,REGULAR_MEASURED_POINT,1888
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,4.5,0.1059322033898305,false,true,,REGULAR_MEASURED_POINT,1888
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,5.0,0.05439662001584367,false,true,,REGULAR_MEASURED_POINT,3787
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,5.0,0.052812252442566675,false,true,,REGULAR_MEASURED_POINT,3787
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,5.5,0.018996053959805453,false,true,,REGULAR_MEASURED_POINT,10897
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,5.5,0.018353675323483528,false,true,,REGULAR_MEASURED_POINT,10897
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,6.0,0.00808355676497659,false,true,,REGULAR_MEASURED_POINT,24989
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,6.0,0.008003521549481772,false,true,,REGULAR_MEASURED_POINT,24989
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,6.5,0.00294,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,6.5,0.00276,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,7.0,0.00094,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,7.0,0.00088,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,7.5,0.00038,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,7.5,0.00036,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,8.0,2e-05,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,8.0,2e-05,false,true,,REGULAR_MEASURED_POINT,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,8.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,8.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,9.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,9.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,9.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,9.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_NMS,0.95,560比特 NMS（α=0.95）,10.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
560,DIRECT_LAYERED_SPA_BP,0.0,560比特 BP,10.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-5.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-5.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-4.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-4.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-4.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-4.0,1.0,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-3.5,0.999,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-3.5,1.0,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-3.0,0.993,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-3.0,0.993,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-2.5,0.923,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-2.5,0.9,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-2.0,0.653,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-2.0,0.597,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-1.5,0.255,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-1.5,0.215,false,true,,REGULAR_MEASURED_POINT,1000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-1.0,0.04512801620924664,false,true,,REGULAR_MEASURED_POINT,5429
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-1.0,0.03683919690550746,false,true,,REGULAR_MEASURED_POINT,5429
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,-0.5,0.004824741273249222,false,true,,REGULAR_MEASURED_POINT,41453
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,-0.5,0.004872988685981714,false,true,,REGULAR_MEASURED_POINT,41453
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,0.0,0.00046,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,0.0,0.00064,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,0.5,6e-05,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,0.5,0.00012,false,true,,REGULAR_MEASURED_POINT,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,1.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,1.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,1.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,1.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,2.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,2.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,2.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,2.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,3.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,3.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,3.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,3.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,4.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,4.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,4.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,4.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,5.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,5.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,5.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,5.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,6.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,6.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,6.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,6.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,7.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,7.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,7.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,7.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,8.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,8.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,8.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,8.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,9.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,9.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,9.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,9.5,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_NMS,0.8,640比特 NMS（α=0.80）,10.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
640,DIRECT_LAYERED_SPA_BP,0.0,640比特 BP,10.0,0.0,true,false,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED,50000
