caseName,ebn0Db,metric,rawValue,plottedValue,zeroHandlingPolicy
BCH-S200,4.5,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,4.7000000000000002,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,4.9000000000000004,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,5.0999999999999996,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,5.2999999999999998,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,5.5,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,5.7000000000000002,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,5.9000000000000004,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,6.0999999999999996,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,6.2999999999999998,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,6.5,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,6.7000000000000002,decoderFailureRate,0.0,0.0001,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,6.9000000000000004,decoderFailureRate,0.0,9.29368029739777e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,7.0999999999999996,decoderFailureRate,0.0,6.150818058801821e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,7.2999999999999998,decoderFailureRate,0.0,4.263301500682128e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,7.5,decoderFailureRate,0.0,2.846407833314357e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,7.7000000000000002,decoderFailureRate,0.0,2.156473734149918e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,7.9000000000000004,decoderFailureRate,0.0,1.1002068388857105e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,8.0999999999999996,decoderFailureRate,0.0,1e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,8.3000000000000007,decoderFailureRate,0.0,1e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-S200,8.5,decoderFailureRate,0.0,1e-05,ZERO_TO_HALF_EVENT_OVER_PROCESSED_FRAMES_FOR_LOG_PLOT
BCH-B200,3.5,decoderFailureRate,0.5536,0.5536,RAW
BCH-B200,3.7000000000000002,decoderFailureRate,0.4698,0.4698,RAW
BCH-B200,3.8999999999999999,decoderFailureRate,0.3564,0.3564,RAW
BCH-B200,4.0999999999999996,decoderFailureRate,0.2622,0.2622,RAW
BCH-B200,4.2999999999999998,decoderFailureRate,0.185,0.185,RAW
BCH-B200,4.5,decoderFailureRate,0.13,0.13,RAW
BCH-B200,4.7000000000000002,decoderFailureRate,0.0712,0.0712,RAW
BCH-B200,4.9000000000000004,decoderFailureRate,0.0414,0.0414,RAW
BCH-B200,5.0999999999999996,decoderFailureRate,0.021381227282446014,0.021381227282446014,RAW
BCH-B200,5.2999999999999998,decoderFailureRate,0.012215232394796311,0.012215232394796311,RAW
BCH-B200,5.5,decoderFailureRate,0.005295228972086959,0.005295228972086959,RAW
BCH-B200,5.7000000000000002,decoderFailureRate,0.002,0.002,RAW
BCH-B200,5.9000000000000004,decoderFailureRate,0.00078,0.00078,RAW
BCH-B200,6,decoderFailureRate,0.00044,0.00044,RAW
