caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,24,7.000000,segmentCount,0,0,0,0
BCH-B200,24,7.000000,initialSyndromeCount,0,0,0,0
BCH-B200,24,7.000000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,24,7.000000,syndromeCalculationCount,0,0,0,0
BCH-B200,24,7.000000,syndromeBitTestCount,0,0,0,0
BCH-B200,24,7.000000,syndromeXorCount,0,0,0,0
BCH-B200,24,7.000000,syndromeShiftCount,0,0,0,0
BCH-B200,24,7.000000,tableLookupCount,0,0,0,0
BCH-B200,24,7.000000,lookupHitCount,0,0,0,0
BCH-B200,24,7.000000,lookupMissCount,0,0,0,0
BCH-B200,24,7.000000,bitFlipCount,9671,0.19342000000000001,1,4
BCH-B200,24,7.000000,postSyndromeCheckCount,50000,1,1,1
BCH-B200,24,7.000000,correctedSegmentCount,0,0,0,0
BCH-B200,24,7.000000,failedSegmentCount,0,0,0,0
BCH-B200,24,7.000000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,24,7.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,24,7.000000,syndromeValueCount,600000,12,12,12
BCH-B200,24,7.000000,syndromeEvaluationCount,153000000,3060,3060,3060
BCH-B200,24,7.000000,bmIterationCount,105672,2.1134400000000002,12,12
BCH-B200,24,7.000000,bmDiscrepancyCount,105672,2.1134400000000002,12,12
BCH-B200,24,7.000000,bmLocatorUpdateCount,9726,0.19452,1,7
BCH-B200,24,7.000000,bmPolynomialCopyCount,9671,0.19342000000000001,1,4
BCH-B200,24,7.000000,chienPositionTestCount,2245530,44.910600000000002,255,255
BCH-B200,24,7.000000,chienPolynomialEvaluationCount,2245530,44.910600000000002,255,255
BCH-B200,24,7.000000,chienRootCount,9671,0.19342000000000001,1,4
BCH-B200,24,7.000000,gfAddCount,153603138,3072.0627599999998,3630,4387
BCH-B200,24,7.000000,gfMultiplyCount,4825902,96.518039999999999,522,1314
BCH-B200,24,7.000000,gfDivideCount,9671,0.19342000000000001,1,4
BCH-B200,24,7.000000,gfInverseCount,0,0,0,0
BCH-B200,24,7.000000,locatorDegree,9671,0.19342000000000001,1,4
BCH-B200,24,7.000000,rootCount,9671,0.19342000000000001,1,4
BCH-B200,24,7.000000,decoderFailureCount,0,0,0,0
BCH-B200,24,7.000000,miscorrectionCount,0,0,0,0
