figureId,sourceRunId,sourceMetric,scheme,legend,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-5,27.931999999999999,27.931999999999999,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-4.5,27.402000000000001,27.402000000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-4,28.013999999999999,28.013999999999999,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-3.5,27.113,27.113,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-3,27.251999999999999,27.251999999999999,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-2.5,26.641999999999999,26.641999999999999,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-2,26.853000000000002,26.853000000000002,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-1.5,25.584,25.584,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-1,25.489999999999998,25.489999999999998,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-0.5,24.373000000000001,24.373000000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,0,24.754000000000001,24.754000000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,0.5,22.498000000000001,22.498000000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,1,20.870000000000001,20.870000000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,1.5,17.798319327731093,17.798319327731093,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,2,15.888926287445305,15.888926287445305,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,2.5,12.419840323024685,12.419840323024685,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,3,9.5116247000744636,9.5116247000744636,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,3.5,6.9313200000000004,6.9313200000000004,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,4,4.8079599999999996,4.8079599999999996,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,4.5,3.2699400000000001,3.2699400000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,5,2.2194400000000001,2.2194400000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,5.5,1.6338600000000001,1.6338600000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,6,1.28668,1.28668,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,6.5,1.1333800000000001,1.1333800000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,7,1.0499799999999999,1.0499799999999999,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,7.5,1.0189999999999999,1.0189999999999999,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,8,1.0048600000000001,1.0048600000000001,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,8.5,1.00132,1.00132,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,9,1.0000199999999999,1.0000199999999999,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,9.5,1,1,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,10,1,1,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N640_NMS,LDPC N640,-5,32,32,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N640_NMS,LDPC N640,-4.5,32,32,true,false,
ldpc__linear_time_varying_frequency__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N640_NMS,LDPC N640,-4,32,32,true,false,
