sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
4,CC-C-R12-S-128-25-70,127.0,0.016,127.0,0.016,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
5,CC-C-R12-S-128-50-84,127.0,0.016,127.0,0.016,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
6,CC-C-R12-S-192-50-98,191.0,0.016,191.0,0.016,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
0,CC-C-R12-S-64-16-35,63.0,0.016,63.0,0.016,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
1,CC-C-R12-S-64-25-35,63.0,0.017,63.0,0.017,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
2,CC-C-R12-S-96-16-49,95.0,0.016,95.0,0.016,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
3,CC-C-R12-S-96-25-70,95.0,0.016,95.0,0.016,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
11,CC-C-R23-S-128-25-70,127.0,0.088,127.0,0.088,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
12,CC-C-R23-S-128-50-84,127.0,0.089,127.0,0.089,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
13,CC-C-R23-S-192-50-98,191.0,0.088,191.0,0.088,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
7,CC-C-R23-S-64-16-35,63.0,0.11,63.0,0.11,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
8,CC-C-R23-S-64-25-35,63.0,0.125,63.0,0.125,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
9,CC-C-R23-S-96-16-49,95.0,0.089,95.0,0.089,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
10,CC-C-R23-S-96-25-70,95.0,0.089,95.0,0.089,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
18,CC-C-R34-S-128-25-70,127.0,0.072,127.0,0.072,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
19,CC-C-R34-S-128-50-84,127.0,0.074,127.0,0.074,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
20,CC-C-R34-S-192-50-98,191.0,0.071,191.0,0.071,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
14,CC-C-R34-S-64-16-35,63.0,0.127,63.0,0.127,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
15,CC-C-R34-S-64-25-35,63.0,0.136,63.0,0.136,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
16,CC-C-R34-S-96-16-49,95.0,0.079,95.0,0.079,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
17,CC-C-R34-S-96-25-70,95.0,0.086,95.0,0.086,NO,stage13_window_figure_data_tradeoff.csv,29fa156694b91a7729c6e0f3e5e22c24f2751b7c9d207ca43e71013a4b05cda6
