sourceRowId,caseId,xRaw,yRaw,xPlot,yPlot,isZeroPoint,sourceFile,sourceHash
0,CC-C-R12-S-16-35,64.0,0.0,64.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
2,CC-C-R12-S-16-49,96.0,0.0,96.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
1,CC-C-R12-S-25-35,64.0,2.0,64.0,2.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
3,CC-C-R12-S-25-70,96.0,0.0,96.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
4,CC-C-R12-S-25-70,128.0,0.0,128.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
5,CC-C-R12-S-50-84,128.0,0.0,128.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
6,CC-C-R12-S-50-98,192.0,0.0,192.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
7,CC-C-R23-S-16-35,64.0,275.0,64.0,275.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
9,CC-C-R23-S-16-49,96.0,22.0,96.0,22.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
8,CC-C-R23-S-25-35,64.0,423.0,64.0,423.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
10,CC-C-R23-S-25-70,96.0,65.0,96.0,65.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
11,CC-C-R23-S-25-70,128.0,0.0,128.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
12,CC-C-R23-S-50-84,128.0,10.0,128.0,10.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
13,CC-C-R23-S-50-98,192.0,0.0,192.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
14,CC-C-R34-S-16-35,64.0,593.0,64.0,593.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
16,CC-C-R34-S-16-49,96.0,118.0,96.0,118.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
15,CC-C-R34-S-25-35,64.0,708.0,64.0,708.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
17,CC-C-R34-S-25-70,96.0,167.0,96.0,167.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
18,CC-C-R34-S-25-70,128.0,32.0,128.0,32.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
19,CC-C-R34-S-50-84,128.0,59.0,128.0,59.0,NO,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
20,CC-C-R34-S-50-98,192.0,0.0,192.0,0.0,YES,stage13_window_figure_data_mismatch.csv,bb9284a3ffd134221cda899aae34fcbcc724a237e1e18d908473ee2c6c25e344
