plotId,caseId,series,legendLabel,xRaw,xDisplay,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,1,1,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,2,2,0.91700000000000004,0.91700000000000004,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,3,3,0.95799999999999996,0.95799999999999996,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,5,5,0.97399999999999998,0.97399999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,8,8,0.98499999999999999,0.98499999999999999,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,10,10,0.98599999999999999,0.98599999999999999,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,NONE,无交织,30,30,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,1,1,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,2,2,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,5,5,0.0071433673833845275,0.0071433673833845275,false,27998,5599600,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,8,8,0.77400000000000002,0.77400000000000002,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,10,10,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,BLOCK,块交织,30,30,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,1,1,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,2,2,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,8,8,0.054333061668024991,0.054333061668024991,false,3681,736200,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,10,10,0.995,0.995,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,ROW_COLUMN,行列交织,30,30,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,1,1,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,2,2,0.064913988964621874,0.064913988964621874,false,3081,616200,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,3,3,0.18709073900841908,0.18709073900841908,false,1069,213800,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,5,5,0.60399999999999998,0.60399999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,8,8,0.91100000000000003,0.91100000000000003,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,10,10,0.98699999999999999,0.98699999999999999,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_s15_fer,K200_S15,PSEUDORANDOM,伪随机交织,30,30,1,1,false,1000,200000,false
