plotId,caseId,series,legendLabel,xRaw,xDisplay,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,1,1,,,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,2,2,1,1,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,3,3,1,1,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,5,5,0.99266594724498514,0.99266594724498514,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,8,8,-0.0048885050543961694,-0.0048885050543961694,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,10,10,-0.11023570028652037,-0.11023570028652037,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,15,15,-0.28211786553847684,-0.28211786553847684,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,20,20,-0.24124701334298343,-0.24124701334298343,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,BLOCK,块交织,30,30,-0.2324958209060414,-0.2324958209060414,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,1,1,,,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,2,2,1,1,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,3,3,1,1,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,5,5,1,1,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,8,8,0.36042466161158099,0.36042466161158099,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,10,10,-0.10770020332911671,-0.10770020332911671,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,15,15,-0.28211786553847684,-0.28211786553847684,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,20,20,-0.24124701334298343,-0.24124701334298343,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,ROW_COLUMN,行列交织,30,30,-0.2324958209060414,-0.2324958209060414,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,1,1,,,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,2,2,0.9292104809546109,0.9292104809546109,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,3,3,0.80470695301835171,0.80470695301835171,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,5,5,0.37987679671457908,0.37987679671457908,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,8,8,-0.074431652262517994,-0.074431652262517994,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,10,10,-0.10364340819727087,-0.10364340819727087,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,15,15,-0.28211786553847684,-0.28211786553847684,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,20,20,-0.24124701334298343,-0.24124701334298343,false,0,0,false
stage15_interleaving_formal_k200_fer_improvement_heatmap,K200_AGGREGATE,PSEUDORANDOM,伪随机交织,30,30,-0.2324958209060414,-0.2324958209060414,false,0,0,false
