plotId,caseId,series,legendLabel,xRaw,xDisplay,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,1,无交织,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,1,无交织,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,1,无交织,8,8,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,1,无交织,10,10,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,1,无交织,15,15,0.71699999999999997,0.71699999999999997,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,1,无交织,20,20,0.75900000000000001,0.75900000000000001,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,1,无交织,30,30,0.76600000000000001,0.76600000000000001,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,4,D=4,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,4,D=4,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,4,D=4,8,8,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,4,D=4,10,10,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,4,D=4,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,4,D=4,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,4,D=4,30,30,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,8,D=8,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,8,D=8,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,8,D=8,8,8,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,8,D=8,10,10,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,8,D=8,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,8,D=8,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,8,D=8,30,30,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,16,D=16,3,3,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,16,D=16,5,5,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,16,D=16,8,8,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,16,D=16,10,10,0,1.0000000000000001e-05,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,16,D=16,15,15,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,16,D=16,20,20,1,1,false,1000,200000,false
stage15_interleaving_formal_k200_m511k421_depth_fer,K200_M511K421,16,D=16,30,30,1,1,false,1000,200000,false
