plotId,caseId,series,legendLabel,xRaw,xDisplay,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,1,1,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,2,2,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,3,3,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,5,5,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,8,8,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,10,10,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,15,15,0.046519999999999999,0.046519999999999999,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,20,20,0.062164999999999998,0.062164999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,NONE,无交织,30,30,0.091495000000000007,0.091495000000000007,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,1,1,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,2,2,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,3,3,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,5,5,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,8,8,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,10,10,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,15,15,0.045745000000000001,0.045745000000000001,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,20,20,0.061359999999999998,0.061359999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,BLOCK,块交织,30,30,0.092624999999999999,0.092624999999999999,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,1,1,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,2,2,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,3,3,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,5,5,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,8,8,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,10,10,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,15,15,0.046039999999999998,0.046039999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,20,20,0.061179999999999998,0.061179999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,ROW_COLUMN,行列交织,30,30,0.092374999999999999,0.092374999999999999,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,1,1,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,2,2,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,3,3,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,5,5,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,8,8,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,10,10,0,4.9999999999999998e-08,true,50000,10000000,true
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,15,15,0.045859999999999998,0.045859999999999998,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,20,20,0.061490000000000003,0.061490000000000003,false,1000,200000,false
stage15_interleaving_formal_k200_m511k385_ber,K200_M511K385,PSEUDORANDOM,伪随机交织,30,30,0.091645000000000004,0.091645000000000004,false,1000,200000,false
