stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,10,,NONE,500,276,500,500,100000,3607,490,0.036069999999999998,0.97999999999999998,0.02,1,0,0.97999999999999998,0,1.556,8.5399999999999991,0,0.13200000000000001,1.4239999999999999,2,275,false,false,0.96357981675312077,0.98910081640378922,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,MAXIMUM_FRAMES,0.0052505,73306189f9405f07,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,10,,FIXED_RANDOM,500,276,500,500,100000,1825,482,0.018249999999999999,0.96399999999999997,0.035999999999999997,1,0,0.96399999999999997,0,8.0860000000000003,2.1339999999999999,0.035999999999999997,6.3419999999999996,1.744,4,227,false,false,0.94381567303197222,0.97710893901970719,2026072607,4017947825915577414,6418771243946054147,6418771243946054147,MAXIMUM_FRAMES,0.0052505,73306189f9405f07,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,11,,NONE,500,275,500,500,100000,3882,496,0.03882,0.99199999999999999,0.0080000000000000002,1,0,0.99199999999999999,0,1.6539999999999999,9.0280000000000005,0,0.14199999999999999,1.512,0,274,false,false,0.97961296416589483,0.99688468481993775,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,MAXIMUM_FRAMES,0.0050230500000000003,2bfcfc33f637bb0c,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,11,,FIXED_RANDOM,500,275,500,500,100000,2202,492,0.022020000000000001,0.98399999999999999,0.016,1,0,0.98399999999999999,0,8.6899999999999995,2.194,0.016,6.5999999999999996,2.0899999999999999,2,226,false,false,0.96874889146660581,0.9918707469666117,2026072607,4017947825915577414,14600472746167648424,14600472746167648424,MAXIMUM_FRAMES,0.0050230500000000003,2bfcfc33f637bb0c,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,12,,NONE,500,274,500,500,100000,4160,497,0.041599999999999998,0.99399999999999999,0.0060000000000000001,1,0,0.99399999999999999,0,1.728,9.6240000000000006,0,0.13600000000000001,1.5920000000000001,0,273,false,false,0.98250974789594669,0.99795740372803976,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,MAXIMUM_FRAMES,0.0049843999999999999,f2b80feacd60ede6,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,12,,FIXED_RANDOM,500,274,500,500,100000,2515,492,0.025149999999999999,0.98399999999999999,0.016,1,0,0.98399999999999999,0,9.3140000000000001,2.2400000000000002,0.016,6.8940000000000001,2.4199999999999999,1,225,false,false,0.96874889146660581,0.9918707469666117,2026072607,4017947825915577414,11557029430521675905,11557029430521675905,MAXIMUM_FRAMES,0.0049843999999999999,f2b80feacd60ede6,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,13,,NONE,500,273,500,500,100000,4624,498,0.046240000000000003,0.996,0.0040000000000000001,1,0,0.996,0,1.786,10.196,0,0.126,1.6599999999999999,0,272,false,false,0.98553428478482308,0.99890236947731725,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,MAXIMUM_FRAMES,0.0057981500000000002,3775debd6a375b8d,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,13,,FIXED_RANDOM,500,273,500,500,100000,2965,500,0.029649999999999999,1,0,1,0,1,0,9.7780000000000005,2.4279999999999999,0,7.0140000000000002,2.7639999999999998,0,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,9040976471269520663,9040976471269520663,MAXIMUM_FRAMES,0.0057981500000000002,3775debd6a375b8d,086532f4a013163c,273ca9cc3e6ed03c,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,14,,NONE,500,272,500,500,100000,4964,500,0.049639999999999997,1,0,1,0,1,0,1.8640000000000001,10.722,0,0.13200000000000001,1.732,1,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,MAXIMUM_FRAMES,0.0062313000000000004,c88a402039d26ebf,0c676aafaea3bec0,0c676aafaea3bec0,true,500
s2-07d,smoke,BCH-S200,200,285,SEGMENTED,1,14,,FIXED_RANDOM,500,272,500,500,100000,3386,500,0.033860000000000001,1,0,1,0,1,0,10.257999999999999,2.54,0,7.1159999999999997,3.1419999999999999,1,0,false,false,0.99237565953844786,1,2026072607,4017947825915577414,6497595084431888241,6497595084431888241,MAXIMUM_FRAMES,0.0062313000000000004,c88a402039d26ebf,086532f4a013163c,273ca9cc3e6ed03c,true,500
