runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
formal_full_wsd_20260730,CONTROL_W,W96-S16-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,96,16,70,1000,84337,1000,0.28112333333333334,1,0.27951748813310728,0.28273478383312978,0.99617324151444497,1,0.29157894736842105,0.24801388888888889,8969,574,0,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,181886000,1286000,1746.0802000000022,2173.6999999999998,1725.3,2976.1999999999998,5,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,128,16,70,1000,84352,1000,0.28117333333333333,1,0.27956740039432171,0.28278487029144539,0.99617324151444497,1,0.29041326530612244,0.2637596153846154,7464,513,0,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,210558000,1146000,2014.7428000000002,2425.3000000000002,1992,4501.8999999999996,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W160-S16-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,160,16,70,1000,84320,1000,0.28106666666666669,1,0.27946092093348995,0.28267801915061297,0.99617324151444497,1,0.28818902439024391,0.27247794117647056,6180,456,0,170,153.13333333333333,260,290,611,44,152,11,11,11,222846000,1006000,2130.8643999999981,2614.3000000000002,2109.1999999999998,4900.3999999999996,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W192-S16-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,192,16,70,1000,84490,1000,0.28163333333333335,1,0.28002659435181182,0.28324566455363248,0.99617324151444497,1,0.28561363636363635,0.27850595238095238,4986,398,0,170,171.05333333333334,324,354,611,55,216,9,9,9,218750000,866000,2094.5868,2555.3000000000002,2070.6999999999998,4465,5,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W192-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S8-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,160,8,70,1000,84513,1000,0.28171000000000002,1,0.28010312688037742,0.2833224633950131,0.99617324151444497,1,0.28171604938271605,0.28170289855072461,6691,538,0,154,152.91999999999999,276,306,611,24,168,20,20,20,408190000,1636000,3890.0428000000029,4679.3999999999996,3858.3000000000002,6109.8000000000002,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S8-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,160,16,70,1000,84320,1000,0.28106666666666669,1,0.27946092093348995,0.28267801915061297,0.99617324151444497,1,0.28818902439024391,0.27247794117647056,6180,456,0,170,153.13333333333333,260,290,611,44,152,11,11,11,222846000,1006000,2139.0923000000021,2611.8000000000002,2111.4000000000001,7212.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S25-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,160,25,70,1000,84174,1000,0.28058,1,0.2789751098159361,0.28219050939807355,0.99617324151444497,1,0.289325,0.27474999999999999,5062,359,0,188,162.5,280,310,611,70.333333333333329,172,7,7,7,142206000,726000,1362.5811999999989,1692.7,1347.8,3197.1999999999998,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S50-D70,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,160,50,70,1000,84069,1000,0.28022999999999998,1,0.27862572655216394,0.28183990162513478,0.99617324151444497,1,0.29441666666666666,0.27668333333333334,3731,241,0,238,175,280,310,611,124,172,4,4,4,80766000,516000,777.96579999999983,953.39999999999998,771,1647.3,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D35,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,160,16,35,1000,84605,1000,0.28201666666666669,1,0.28040925757216312,0.28362965818301217,0.99617324151444497,1,0.29016463414634147,0.27219117647058821,16545,856,0,100,115.8,260,290,611,51,222,11,11,11,222846000,656000,2124.5312000000008,2595,2102.4000000000001,4254.6999999999998,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D35,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D49,R12,FULL_GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,160,16,49,1000,84417,1000,0.28138999999999997,1,0.27978368714394675,0.28300191132645081,0.99617324151444497,1,0.28882926829268291,0.27241911764705884,11489,714,0,128,130.73333333333332,260,290,611,48.200000000000003,194,11,11,11,222846000,796000,2124.7729999999992,2604.4000000000001,2104,3717.9000000000001,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D49,STAGE13-1200,TARGET_ERRORS_REACHED
