runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
formal_full_wsd_20260730,CONTROL_W,W96-S16-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,96,16,70,1000,117217,1000,0.39072333333333331,1,0.38897880282124525,0.39247066235502065,0.99617324151444497,1,0.40315350877192985,0.35136111111111112,14170,743,0,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,181886000,1286000,1755.1945999999996,2144.4000000000001,1721.3,8633.2000000000007,5,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,128,16,70,1000,117256,1000,0.39085333333333333,1,0.3891086970360797,0.39260076481096456,0.99617324151444497,1,0.40289795918367349,0.36815384615384616,11853,705,0,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,210558000,1146000,1990.5785999999957,2454.5999999999999,1979.0999999999999,4331.6000000000004,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W160-S16-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,160,16,70,1000,117136,1000,0.39045333333333332,1,0.3887090229448214,0.39220044914598179,0.99617324151444497,1,0.40178048780487807,0.37679411764705883,9637,627,0,170,153.13333333333333,260,290,611,44,152,11,11,11,222846000,1006000,2107.4513000000002,2598.8000000000002,2093.0999999999999,3974.6999999999998,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W192-S16-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,192,16,70,1000,117003,1000,0.39001000000000002,1,0.38826605226734345,0.39175676451029273,0.99617324151444497,1,0.39890909090909094,0.38301785714285713,7328,553,0,170,171.05333333333334,324,354,611,55,216,9,9,9,218750000,866000,2078.5736000000006,2528.4000000000001,2066.9000000000001,4084.0999999999999,5,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W192-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S8-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,160,8,70,1000,117102,1000,0.39034000000000002,1,0.38859578217638929,0.39208702615014573,0.99617324151444497,1,0.39219753086419751,0.38815942028985506,9909,707,0,154,152.91999999999999,276,306,611,24,168,20,20,20,408190000,1636000,3857.0985999999943,4736.3999999999996,3821.8000000000002,7056.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S8-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,160,16,70,1000,117136,1000,0.39045333333333332,1,0.3887090229448214,0.39220044914598179,0.99617324151444497,1,0.40178048780487807,0.37679411764705883,9637,627,0,170,153.13333333333333,260,290,611,44,152,11,11,11,222846000,1006000,2132.9475000000007,2627.8000000000002,2100.6999999999998,4819.6000000000004,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S25-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,160,25,70,1000,117035,1000,0.39011666666666667,1,0.3883726315400744,0.39186351583922596,0.99617324151444497,1,0.40475833333333333,0.38035555555555556,8318,503,0,188,162.5,280,310,611,70.333333333333329,172,7,7,7,142206000,726000,1360.5308999999975,1659.7,1345.8,4057.6999999999998,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S50-D70,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,160,50,70,1000,116986,1000,0.38995333333333332,1,0.38820943206438169,0.39170005283112025,0.99617324151444497,1,0.40833333333333333,0.38535833333333336,6781,340,0,238,175,280,310,611,124,172,4,4,4,80766000,516000,778.72409999999991,966.70000000000005,769.79999999999995,2632.9000000000001,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D35,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,160,16,35,1000,117300,1000,0.39100000000000001,1,0.38925524451161209,0.39274754691272051,0.99617324151444497,1,0.40272560975609756,0.37686029411764704,22117,930,0,100,115.8,260,290,611,51,222,11,11,11,222846000,656000,2136.9323999999997,2624.5,2095.0999999999999,11468.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D35,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D49,R12,FULL_GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,160,16,49,1000,117233,1000,0.39077666666666666,1,0.38903209273979172,0.39252403773730632,0.99617324151444497,1,0.40237804878048783,0.37678676470588235,15590,817,0,128,130.73333333333332,260,290,611,48.200000000000003,194,11,11,11,222846000,796000,2117.6875,2621.9000000000001,2092.3000000000002,4738.1000000000004,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D49,STAGE13-1200,TARGET_ERRORS_REACHED
