runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
formal_full_wsd_20260730,CONTROL_W,W96-S16-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,96,16,70,1000,10298,639,0.034326666666666665,0.63900000000000001,0.033681100388586419,0.034984158558267045,0.60875216296783496,0.66818399817318075,0.035114035087719299,0.031833333333333332,294,41,0.0094786729857819982,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,181886000,1286000,1782.2590999999995,2187.1999999999998,1749.0999999999999,5220.1999999999998,5,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W128-S16-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,128,16,70,1000,10285,638,0.034283333333333332,0.63800000000000001,0.033638164331783897,0.03494042905814345,0.60773822752546014,0.66720558713252665,0.035311224489795921,0.032346153846153844,245,35,0.0078988941548183318,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,210558000,1146000,2054.9422999999988,2489.0999999999999,2022.3,7177.3999999999996,5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W160-S16-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,16,70,1000,10251,636,0.034169999999999999,0.63600000000000001,0.033525871348842919,0.034826058276816153,0.60571077260470396,0.66524834908722497,0.035243902439024387,0.032875000000000001,209,30,0.0047393364928909991,170,153.13333333333333,260,290,611,44,152,11,11,11,222846000,1006000,2173.7910999999981,2647.8000000000002,2134.8000000000002,14247.299999999999,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_W,W192-S16-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,192,16,70,1000,10243,635,0.034143333333333331,0.63500000000000001,0.033499449748655853,0.034799147226587147,0.6046972526360328,0.66426952257286742,0.034704545454545453,0.033702380952380949,175,26,0.0031595576619273327,170,171.05333333333334,324,354,611,55,216,9,9,9,218750000,866000,2149.725899999999,2626.0999999999999,2110.1999999999998,8729.7000000000007,5,36864,36864,1536,38400,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W192-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S8-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,8,70,1000,10285,639,0.034283333333333332,0.63900000000000001,0.033638164331783897,0.03494042905814345,0.60875216296783496,0.66818399817318075,0.034555555555555555,0.033963768115942032,265,45,0.0094786729857819982,154,152.91999999999999,276,306,611,24,168,20,20,20,408190000,1636000,3935.2531999999946,4753.1999999999998,3897.9000000000001,6122,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S8-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,16,70,1000,10251,636,0.034169999999999999,0.63600000000000001,0.033525871348842919,0.034826058276816153,0.60571077260470396,0.66524834908722497,0.035243902439024387,0.032875000000000001,209,30,0.0047393364928909991,170,153.13333333333333,260,290,611,44,152,11,11,11,222846000,1006000,2164.9728000000014,2665,2140,4814.3999999999996,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S25-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,25,70,1000,10269,637,0.034229999999999997,0.63700000000000001,0.033585320336981,0.034886607752114218,0.60672443081988359,0.66622703735507427,0.035891666666666669,0.03312222222222222,169,22,0.0063191153238546655,188,162.5,280,310,611,70.333333333333329,172,7,7,7,142206000,726000,1393.9933000000001,1719.8,1372.7,3292.0999999999999,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_S,W160-S50-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,50,70,1000,10285,633,0.034283333333333332,0.63300000000000001,0.033638164331783897,0.03494042905814345,0.60267062647511083,0.66231145576773154,0.036216666666666668,0.033799999999999997,77,9,0,238,175,280,310,611,124,172,4,4,4,80766000,516000,802.36159999999904,976.89999999999998,789.29999999999995,4554.8999999999996,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D35,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,16,35,1000,10845,682,0.036150000000000002,0.68200000000000005,0.035487963659538137,0.036823915259513805,0.65248657064629245,0.71012048926496563,0.038890243902439024,0.032845588235294119,2131,245,0.077409162717219662,100,115.8,260,290,611,51,222,11,11,11,222846000,656000,2149.0377000000017,2650.8000000000002,2134.5,5308,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D35,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D49,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,16,49,1000,10418,654,0.03472666666666667,0.65400000000000003,0.034077446296363917,0.035387802406730534,0.62397801848851331,0.68284333989793589,0.036274390243902437,0.032860294117647057,862,110,0.033175355450236997,128,130.73333333333332,260,290,611,48.200000000000003,194,11,11,11,222846000,796000,2176.769500000004,2657.0999999999999,2132.5999999999999,8824.7000000000007,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D49,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D70,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,16,70,1000,10251,636,0.034169999999999999,0.63600000000000001,0.033525871348842919,0.034826058276816153,0.60571077260470396,0.66524834908722497,0.035243902439024387,0.032875000000000001,209,30,0.0047393364928909991,170,153.13333333333333,260,290,611,44,152,11,11,11,222846000,1006000,2185.0684999999985,2735.4000000000001,2142.4000000000001,4764.8000000000002,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D84,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,16,84,1000,10256,634,0.034186666666666664,0.63400000000000001,0.033542384902842358,0.034842877629326759,0.60368387067247475,0.66329055805339654,0.035274390243902436,0.032875000000000001,74,14,0.0015797788309636664,198,168.06666666666666,260,290,611,41.200000000000003,124,11,11,11,222846000,1146000,2178.3217999999983,2658.0999999999999,2137.5,6720.6000000000004,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D84,STAGE13-1200,TARGET_ERRORS_REACHED
formal_full_wsd_20260730,CONTROL_D,W160-S16-D98,R12,FULL_GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,160,16,98,1000,10263,633,0.034209999999999997,0.63300000000000001,0.033565503948008911,0.034866424653274254,0.60267062647511083,0.66231145576773154,0.035304878048780484,0.032889705882352939,11,3,0,226,183,260,290,611,38.399999999999999,96,11,11,11,222846000,1286000,2187.4758000000006,2693.9000000000001,2142.3000000000002,7159.6000000000004,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W160-S16-D98,STAGE13-1200,TARGET_ERRORS_REACHED
