schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,esN0Db,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,totalDecodeTimeUs,timedFrames,decoderMemoryBytes,peakWorkspaceBytes,memoryMeasurementMethod,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.s6.result.v1,stage03_bch_formal_rerun,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,6.500000,8.0381486434452896,6.3652411881512236,0.3345684637386151,0.111936056928417,20260804,1,23,0,50000,50000,50000,10000000,19980,16497,446,198,4.46e-05,0.00396,49802,0.99604000000000004,50000,1,198,0.00396,0,0,33503,16497,0,5.6228859999999301,13.790315999999962,11.699999999999999,16.899999999999999,42.603000000000613,12295.9,689515.79999999807,50000,1580,779,EXACT_FROM_TYPE_AND_COUNT,487b7c901999b70508e6fffd20abf846e73ac50bee689512f2019657044233e3,1354bb040429f89241a3248b9f9e3a1f029353aeecdccd4fc51c4e7ee250e0f0,MAX_FRAMES_REACHED,200,1000,50000,11,0,0,1,9e2254c18487aaa35c942393e5f093779d5c2263014466b787b6ca99f7842710
