rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId
R23,9.5,9.5,11.346914308175988,0.65359477124183007,0.05610092271509818,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,392.03052599999353,419.10000000000002,474.60000000000002,1942.0999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-9.5,STAGE13-REFERENCE
R23,9.5,9.5,11.346914308175988,0.65359477124183007,0.05610092271509818,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,404.01013200000222,430.30000000000001,489.39999999999998,4078.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-9.5,STAGE13-REFERENCE
R34,-4,-4,-2.6646109162978253,0.73529411764705888,1.2559432157547903,BLOCK_FULL_TRACEBACK,306,1000,142588,1000,0.47529333333333335,1,0.47350665261665825,0.47708064677285711,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,328.71589999999964,349.69999999999999,404.10000000000002,1317.5999999999999,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4,STAGE13-REFERENCE
R34,-4,-4,-2.6646109162978253,0.73529411764705888,1.2559432157547903,CONTINUOUS_TRUNCATED_D84,84,1000,142772,1000,0.47590666666666664,1,0.47411987086717833,0.47769407948190656,0.99617324151444497,1,27680,936,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,383.11809999999986,401.69999999999999,482.19999999999999,820.29999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4,STAGE13-REFERENCE
R34,-4,-4,-2.6646109162978253,0.73529411764705888,1.2559432157547903,CONTINUOUS_TRUNCATED_D112,112,1000,142472,1000,0.47490666666666664,1,0.47312005989086897,0.47669391606761341,0.99617324151444497,1,16758,808,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,394.82400000000052,411.10000000000002,504.89999999999998,798.10000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4,STAGE13-REFERENCE
R34,-2,-2,-0.66461091629782532,0.73529411764705888,0.79244659623055669,BLOCK_FULL_TRACEBACK,306,1000,123396,1000,0.41132000000000002,1,0.40956031809455395,0.41308195294682049,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,322.72129999999993,348.10000000000002,397,622.60000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2,STAGE13-REFERENCE
R34,-2,-2,-0.66461091629782532,0.73529411764705888,0.79244659623055669,CONTINUOUS_TRUNCATED_D84,84,1000,123248,1000,0.41082666666666667,1,0.40906731013007919,0.4125883068785981,0.99617324151444497,1,25792,941,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,378.86420000000044,402,474.19999999999999,641,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2,STAGE13-REFERENCE
R34,-2,-2,-0.66461091629782532,0.73529411764705888,0.79244659623055669,CONTINUOUS_TRUNCATED_D112,112,1000,123333,1000,0.41110999999999998,1,0.40935045637273892,0.41287182004660894,0.99617324151444497,1,15469,782,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,389.78070000000019,410.60000000000002,479.89999999999998,923.89999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2,STAGE13-REFERENCE
R34,0,0,1.3353890837021747,0.73529411764705888,0.5,BLOCK_FULL_TRACEBACK,306,1000,48281,934,0.16093666666666667,0.93400000000000005,0.15962605014571121,0.16225596639531889,0.91689072409402406,0.9477876495405142,0,0,58752,1536,60288,306000,39168000,406,207,386,407,332.20699999999977,353.10000000000002,416,1013.4,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0,STAGE13-REFERENCE
R34,0,0,1.3353890837021747,0.73529411764705888,0.5,CONTINUOUS_TRUNCATED_D84,84,1000,49453,951,0.16484333333333334,0.95099999999999996,0.16351990453242102,0.16617534529456265,0.93580929849338979,0.96273896535263936,11414,659,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,384.4237999999998,405.89999999999998,476.89999999999998,819.79999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0,STAGE13-REFERENCE
