rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId
R12,2.5,2.5,5.5963016742589877,0.49019607843137253,0.28117066259517454,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.97999999999999,166,611,420.09755800000028,446.69999999999999,519.70000000000005,2242.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-2.5,STAGE13-REFERENCE
R12,2.5,2.5,5.5963016742589877,0.49019607843137253,0.28117066259517454,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.90000000000001,222,611,431.32543000000561,456.89999999999998,534.5,3189.8000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-2.5,STAGE13-REFERENCE
R12,4.5,4.5,7.5963016742589877,0.49019607843137253,0.17740669461678774,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,610,311,580,611,329.79951400000226,354.30000000000001,419.39999999999998,3024.6999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-4.5,STAGE13-REFERENCE
R12,4.5,4.5,7.5963016742589877,0.49019607843137253,0.17740669461678774,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.97999999999999,166,611,402.56836600000167,426,498.89999999999998,1960.3,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-4.5,STAGE13-REFERENCE
R12,4.5,4.5,7.5963016742589877,0.49019607843137253,0.17740669461678774,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.90000000000001,222,611,413.22690399999954,437,512.79999999999995,1953.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-4.5,STAGE13-REFERENCE
R12,6.5,6.5,9.5963016742589886,0.49019607843137253,0.11193605692841696,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,610,311,580,611,324.73822199999904,342.30000000000001,414.80000000000001,2283.1999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-6.5,STAGE13-REFERENCE
R12,6.5,6.5,9.5963016742589886,0.49019607843137253,0.11193605692841696,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.97999999999999,166,611,395.97201400000097,410.5,490.80000000000001,6290.8999999999996,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-6.5,STAGE13-REFERENCE
R12,6.5,6.5,9.5963016742589886,0.49019607843137253,0.11193605692841696,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.90000000000001,222,611,406.74211400000235,422.10000000000002,504.19999999999999,2261.4000000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-6.5,STAGE13-REFERENCE
R12,8.5,8.5,11.596301674258989,0.49019607843137253,0.070626877231137725,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,610,311,580,611,320.05020800000148,337.10000000000002,411.80000000000001,1503.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-8.5,STAGE13-REFERENCE
R12,8.5,8.5,11.596301674258989,0.49019607843137253,0.070626877231137725,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.97999999999999,166,611,390.65323199999904,399.5,487.69999999999999,2552.3000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-8.5,STAGE13-REFERENCE
R12,8.5,8.5,11.596301674258989,0.49019607843137253,0.070626877231137725,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.90000000000001,222,611,400.90420800000118,407.69999999999999,500.69999999999999,2442.4000000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-8.5,STAGE13-REFERENCE
R23,-5,-5,-3.1530856918240122,0.65359477124183007,1.5811388300841895,BLOCK_FULL_TRACEBACK,306,1000,141961,1000,0.47320333333333331,1,0.47141706506855147,0.47499028784460479,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,457,233,435,458,284.69259999999969,256.10000000000002,373.60000000000002,550.70000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--5,STAGE13-REFERENCE
R23,-5,-5,-3.1530856918240122,0.65359477124183007,1.5811388300841895,CONTINUOUS_TRUNCATED_D84,84,1000,141970,1000,0.47323333333333334,1,0.47144705892614269,0.47502029321873163,0.99617324151444497,1,23943,940,16128,1536,17664,18732000,39168000,124,109.42,125,458,341.48820000000035,322.10000000000002,431.5,1768.4000000000001,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--5,STAGE13-REFERENCE
R23,-5,-5,-3.1530856918240122,0.65359477124183007,1.5811388300841895,CONTINUOUS_TRUNCATED_D112,112,1000,142110,1000,0.47370000000000001,1,0.47191363087714194,0.47548704265001357,0.99617324151444497,1,13913,766,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,352.67480000000018,336,444.60000000000002,697.60000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--5,STAGE13-REFERENCE
R23,-3,-3,-1.1530856918240122,0.65359477124183007,0.99763115748443987,BLOCK_FULL_TRACEBACK,306,1000,121287,1000,0.40428999999999998,1,0.40253512759622817,0.40604732347921096,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,457,233,435,458,286.24719999999968,250.30000000000001,383.19999999999999,771,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--3,STAGE13-REFERENCE
R23,-3,-3,-1.1530856918240122,0.65359477124183007,0.99763115748443987,CONTINUOUS_TRUNCATED_D84,84,1000,121010,1000,0.40336666666666665,1,0.40161245367691184,0.405123354377871,0.99617324151444497,1,21273,899,16128,1536,17664,18732000,39168000,124,109.42,125,458,338.70370000000003,304.5,437.60000000000002,1263.5999999999999,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--3,STAGE13-REFERENCE
R23,-3,-3,-1.1530856918240122,0.65359477124183007,0.99763115748443987,CONTINUOUS_TRUNCATED_D112,112,1000,121048,1000,0.40349333333333331,1,0.40173902950029983,0.40525010864395938,0.99617324151444497,1,12337,710,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,351.65529999999984,321.39999999999998,453.10000000000002,908,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--3,STAGE13-REFERENCE
R23,-1,-1,0.84691430817598778,0.65359477124183007,0.62946270589708364,BLOCK_FULL_TRACEBACK,306,1000,45539,950,0.15179666666666666,0.94999999999999996,0.15051711530465908,0.15308513530626458,0.93468617975574919,0.96186973760725125,0,0,58752,1536,60288,306000,39168000,457,233,435,458,287.10209999999989,245.09999999999999,378.80000000000001,810.70000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--1,STAGE13-REFERENCE
R23,-1,-1,0.84691430817598778,0.65359477124183007,0.62946270589708364,CONTINUOUS_TRUNCATED_D84,84,1000,45599,960,0.15199666666666667,0.95999999999999996,0.15071641865304358,0.15328582683600056,0.94599035587874203,0.97048902631454725,8274,586,16128,1536,17664,18732000,39168000,124,109.42,125,458,342.53550000000024,301,436.89999999999998,702.20000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--1,STAGE13-REFERENCE
R23,-1,-1,0.84691430817598778,0.65359477124183007,0.62946270589708364,CONTINUOUS_TRUNCATED_D112,112,1000,45446,952,0.15148666666666666,0.95199999999999996,0.15020819664574828,0.15277406190408857,0.93693391134986603,0.96360669897919204,3617,325,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,355.54909999999995,317.10000000000002,455.30000000000001,719.10000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--1,STAGE13-REFERENCE
R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,BLOCK_FULL_TRACEBACK,306,2149,1928,200,0.0029905382348379092,0.093066542577943223,0.0028601783865329134,0.0031268209309936209,0.081498881585992097,0.10608644067081473,0,0,58752,1536,60288,657594,84172032,457,233,435,458,302.6525825965561,283,388.60000000000002,768.79999999999995,5,2026072001,2026072903,0-2148,STAGE13-REFERENCE-R23-1,STAGE13-REFERENCE
R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,CONTINUOUS_TRUNCATED_D84,84,2149,2025,211,0.003140995812005584,0.098185202419730111,0.0030073343837563491,0.0032805782951067976,0.086312088481612537,0.11149228632542316,133,18,16128,1536,17664,40255068,84172032,124,109.42,125,458,360.9483480688686,339,454.80000000000001,753.39999999999998,5,2026072001,2026072903,0-2148,STAGE13-REFERENCE-R23-1,STAGE13-REFERENCE
R23,1,1,2.8469143081759878,0.65359477124183007,0.39716411736214075,CONTINUOUS_TRUNCATED_D112,112,2149,1954,202,0.0030308670699550179,0.09399720800372266,0.0028996142004077403,0.0031680423067554117,0.082373200094449317,0.1070701317169446,28,4,21504,1536,23040,46934160,84172032,166,138.58666666666667,167,458,373.0476966030709,356.80000000000001,467.69999999999999,1610.5,5,2026072001,2026072903,0-2148,STAGE13-REFERENCE-R23-1,STAGE13-REFERENCE
R23,3,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,BLOCK_FULL_TRACEBACK,306,50000,68,15,4.5333333333333337e-06,0.00029999999999999997,3.5763163420107109e-06,5.7464451918352633e-06,0.00018181990868192119,0.00049495727149859213,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,322.74695000000179,337.69999999999999,410.30000000000001,4957.1000000000004,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-3,STAGE13-REFERENCE
R23,3,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,CONTINUOUS_TRUNCATED_D84,84,50000,68,15,4.5333333333333337e-06,0.00029999999999999997,3.5763163420107109e-06,5.7464451918352633e-06,0.00018181990868192119,0.00049495727149859213,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,383.37825200000555,394.39999999999998,476.60000000000002,3944.1999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-3,STAGE13-REFERENCE
R23,3,3,4.8469143081759878,0.65359477124183007,0.25059361681363618,CONTINUOUS_TRUNCATED_D112,112,50000,68,15,4.5333333333333337e-06,0.00029999999999999997,3.5763163420107109e-06,5.7464451918352633e-06,0.00018181990868192119,0.00049495727149859213,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,396.0078360000004,407.5,491.80000000000001,5009.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-3,STAGE13-REFERENCE
R23,5,5,6.8469143081759878,0.65359477124183007,0.15811388300841897,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,320.37934600000131,334.30000000000001,407.19999999999999,2029.3,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-5,STAGE13-REFERENCE
R23,5,5,6.8469143081759878,0.65359477124183007,0.15811388300841897,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,380.89225000000044,389,471.10000000000002,1684.8,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-5,STAGE13-REFERENCE
R23,5,5,6.8469143081759878,0.65359477124183007,0.15811388300841897,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,393.71630999999655,400.89999999999998,488,2209.6999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-5,STAGE13-REFERENCE
R23,7,7,8.8469143081759878,0.65359477124183007,0.099763115748444001,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,316.34908000000047,322.30000000000001,408.10000000000002,3132.3000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-7,STAGE13-REFERENCE
R23,7,7,8.8469143081759878,0.65359477124183007,0.099763115748444001,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,376.40466800000047,381.30000000000001,475,2025.9000000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-7,STAGE13-REFERENCE
R23,7,7,8.8469143081759878,0.65359477124183007,0.099763115748444001,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,388.91109600000067,392.39999999999998,488,2092.8000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-7,STAGE13-REFERENCE
R23,9,9,10.846914308175988,0.65359477124183007,0.06294627058970835,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,307.9579440000017,300.39999999999998,391.39999999999998,1783.2,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-9,STAGE13-REFERENCE
R23,9,9,10.846914308175988,0.65359477124183007,0.06294627058970835,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,366.53171399999627,365,454.30000000000001,1687.3,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-9,STAGE13-REFERENCE
R23,9,9,10.846914308175988,0.65359477124183007,0.06294627058970835,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,378.99260799999712,378.60000000000002,466,2421.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-9,STAGE13-REFERENCE
R34,-4.5,-4.5,-3.1646109162978253,0.73529411764705888,1.4091914656322269,BLOCK_FULL_TRACEBACK,306,1000,143905,1000,0.47968333333333335,1,0.47789588841568331,0.48147129854857684,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,286.88839999999993,267.30000000000001,369.19999999999999,816,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4.5,STAGE13-REFERENCE
R34,-4.5,-4.5,-3.1646109162978253,0.73529411764705888,1.4091914656322269,CONTINUOUS_TRUNCATED_D84,84,1000,143814,1000,0.47937999999999997,1,0.47759260343734561,0.48116792462843178,0.99617324151444497,1,27795,945,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,335.28909999999991,327.69999999999999,424.39999999999998,561.29999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4.5,STAGE13-REFERENCE
R34,-4.5,-4.5,-3.1646109162978253,0.73529411764705888,1.4091914656322269,CONTINUOUS_TRUNCATED_D112,112,1000,143852,1000,0.47950666666666669,1,0.47771924983153957,0.48129460832371418,0.99617324151444497,1,16969,812,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,345.13259999999991,327.60000000000002,432.89999999999998,661.20000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--4.5,STAGE13-REFERENCE
R34,-2.5,-2.5,-1.1646109162978253,0.73529411764705888,0.88913970501946138,BLOCK_FULL_TRACEBACK,306,1000,131430,1000,0.43809999999999999,1,0.43632537358716567,0.43987621163454244,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,285.12689999999992,254.30000000000001,374.19999999999999,943.20000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2.5,STAGE13-REFERENCE
R34,-2.5,-2.5,-1.1646109162978253,0.73529411764705888,0.88913970501946138,CONTINUOUS_TRUNCATED_D84,84,1000,131028,1000,0.43675999999999998,1,0.434985995540009,0.43853562399829177,0.99617324151444497,1,26530,937,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,335.52929999999981,309.19999999999999,429.80000000000001,840.39999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2.5,STAGE13-REFERENCE
R34,-2.5,-2.5,-1.1646109162978253,0.73529411764705888,0.88913970501946138,CONTINUOUS_TRUNCATED_D112,112,1000,131101,1000,0.43700333333333335,1,0.43522921495377825,0.43877906501956926,0.99617324151444497,1,16009,798,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,346.7097,324.30000000000001,448.5,746.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--2.5,STAGE13-REFERENCE
R34,-0.5,-0.5,0.83538908370217468,0.73529411764705888,0.56100922715098167,BLOCK_FULL_TRACEBACK,306,1000,74368,989,0.24789333333333333,0.98899999999999999,0.24635145728060101,0.24944166568591639,0.98041060429921367,0.99384682590191342,0,0,58752,1536,60288,306000,39168000,406,207,386,407,296.84230000000008,281.19999999999999,378.60000000000002,575.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--0.5,STAGE13-REFERENCE
R34,-0.5,-0.5,0.83538908370217468,0.73529411764705888,0.56100922715098167,CONTINUOUS_TRUNCATED_D84,84,1000,74822,994,0.24940666666666667,0.99399999999999999,0.24786162220336669,0.25095812867426243,0.98697183175814784,0.99724733085812367,17612,819,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,346.75459999999981,334.30000000000001,426.39999999999998,590.29999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--0.5,STAGE13-REFERENCE
R34,-0.5,-0.5,0.83538908370217468,0.73529411764705888,0.56100922715098167,CONTINUOUS_TRUNCATED_D112,112,1000,74374,991,0.24791333333333335,0.99099999999999999,0.24637141524173414,0.24946170721259533,0.98298418383466202,0.99525793933252293,10046,593,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,360.06919999999997,347.5,443.69999999999999,817.89999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--0.5,STAGE13-REFERENCE
R34,1.5,1.5,2.8353890837021747,0.73529411764705888,0.35397289219206896,BLOCK_FULL_TRACEBACK,306,1000,3244,207,0.010813333333333333,0.20699999999999999,0.010449457406761379,0.011189737035726387,0.18303292798076143,0.23320955249177389,0,0,58752,1536,60288,306000,39168000,406,207,386,407,295.26659999999981,257.10000000000002,381.80000000000001,565.20000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1.5,STAGE13-REFERENCE
R34,1.5,1.5,2.8353890837021747,0.73529411764705888,0.35397289219206896,CONTINUOUS_TRUNCATED_D84,84,1000,3480,236,0.011599999999999999,0.23599999999999999,0.011223042886405179,0.011989464743356519,0.2107233759531616,0.26329715252721153,594,67,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,345.65179999999998,305.80000000000001,431.5,821.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1.5,STAGE13-REFERENCE
R34,1.5,1.5,2.8353890837021747,0.73529411764705888,0.35397289219206896,CONTINUOUS_TRUNCATED_D112,112,1000,3282,216,0.01094,0.216,0.010573985342028453,0.011318539189935627,0.19160700894892252,0.24256658987087282,164,20,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,359.76859999999994,322.60000000000002,445.69999999999999,898.70000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1.5,STAGE13-REFERENCE
R34,3.5,3.5,4.8353890837021751,0.73529411764705888,0.22334179607548157,BLOCK_FULL_TRACEBACK,306,50000,481,69,3.2066666666666669e-05,0.0013799999999999999,2.9326203222975056e-05,3.5063210875119043e-05,0.0010906821531233419,0.0017459290887850184,0,0,58752,1536,60288,15300000,1958400000,406,207,386,407,315.2041120000012,327.19999999999999,397.60000000000002,1877.0999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-3.5,STAGE13-REFERENCE
R34,3.5,3.5,4.8353890837021751,0.73529411764705888,0.22334179607548157,CONTINUOUS_TRUNCATED_D84,84,50000,488,71,3.2533333333333336e-05,0.00142,2.9772114440172073e-05,3.5550632752231318e-05,0.0011260357455572061,0.0017905693504892226,7,2,16128,1536,17664,936600000,1958400000,110,97.233333333333334,111,407,368.78713600000003,376.60000000000002,456.69999999999999,2605,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-3.5,STAGE13-REFERENCE
R34,3.5,3.5,4.8353890837021751,0.73529411764705888,0.22334179607548157,CONTINUOUS_TRUNCATED_D112,112,50000,481,69,3.2066666666666669e-05,0.0013799999999999999,2.9326203222975056e-05,3.5063210875119043e-05,0.0010906821531233419,0.0017459290887850184,0,0,21504,1536,23040,1092000000,1958400000,148,123.15000000000001,148,407,382.42078200000378,388.30000000000001,473.39999999999998,1703.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R34-3.5,STAGE13-REFERENCE
