rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId
R12,5.5,5.5,8.5963016742589886,0.49019607843137253,0.14091914656322269,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,610,311,580,611,345.33737799999921,371.60000000000002,430.69999999999999,2215.3000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-5.5,STAGE13-REFERENCE
R12,5.5,5.5,8.5963016742589886,0.49019607843137253,0.14091914656322269,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.97999999999999,166,611,420.71365400000235,444,515.89999999999998,18317.200000000001,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-5.5,STAGE13-REFERENCE
R12,5.5,5.5,8.5963016742589886,0.49019607843137253,0.14091914656322269,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.90000000000001,222,611,430.57844599999686,453.89999999999998,527.70000000000005,2991.8000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-5.5,STAGE13-REFERENCE
R12,7.5,7.5,10.596301674258989,0.49019607843137253,0.088913970501946132,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,610,311,580,611,339.23250199999637,362,425.5,1968.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-7.5,STAGE13-REFERENCE
R12,7.5,7.5,10.596301674258989,0.49019607843137253,0.088913970501946132,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.97999999999999,166,611,411.85253400000283,433.30000000000001,505.80000000000001,2323.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-7.5,STAGE13-REFERENCE
R12,7.5,7.5,10.596301674258989,0.49019607843137253,0.088913970501946132,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.90000000000001,222,611,422.90765999999934,445.30000000000001,520.70000000000005,2316.3000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-7.5,STAGE13-REFERENCE
R12,9.5,9.5,12.596301674258989,0.49019607843137253,0.05610092271509818,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,610,311,580,611,337.67676399999908,360.19999999999999,420.10000000000002,2232.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-9.5,STAGE13-REFERENCE
R12,9.5,9.5,12.596301674258989,0.49019607843137253,0.05610092271509818,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,166,145.97999999999999,166,611,408.78286799999944,429.80000000000001,497.30000000000001,1857.8,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-9.5,STAGE13-REFERENCE
R12,9.5,9.5,12.596301674258989,0.49019607843137253,0.05610092271509818,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,222,184.90000000000001,222,611,419.90158999999568,442.60000000000002,511.10000000000002,1810.0999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R12-9.5,STAGE13-REFERENCE
R23,-4,-4,-2.1530856918240122,0.65359477124183007,1.2559432157547903,BLOCK_FULL_TRACEBACK,306,1000,134819,1000,0.44939666666666667,1,0.44761731851615133,0.4511773107380625,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,457,233,435,458,335.94259999999963,352.30000000000001,427.10000000000002,835.89999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--4,STAGE13-REFERENCE
R23,-4,-4,-2.1530856918240122,0.65359477124183007,1.2559432157547903,CONTINUOUS_TRUNCATED_D84,84,1000,134929,1000,0.44976333333333335,1,0.44798384750271802,0.4515441056947167,0.99617324151444497,1,22878,936,16128,1536,17664,18732000,39168000,124,109.42,125,458,391.21369999999973,409.19999999999999,485,885.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--4,STAGE13-REFERENCE
R23,-4,-4,-2.1530856918240122,0.65359477124183007,1.2559432157547903,CONTINUOUS_TRUNCATED_D112,112,1000,134900,1000,0.44966666666666666,1,0.44788721703869694,0.4514474053009796,0.99617324151444497,1,13195,761,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,406.37869999999987,419.10000000000002,502.39999999999998,2575.4000000000001,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--4,STAGE13-REFERENCE
R23,-2,-2,-0.15308569182401222,0.65359477124183007,0.79244659623055669,BLOCK_FULL_TRACEBACK,306,1000,91060,1000,0.30353333333333332,1,0.30189057381905404,0.30518112424058397,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,457,233,435,458,328.57390000000009,353.5,401.19999999999999,603.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--2,STAGE13-REFERENCE
R23,-2,-2,-0.15308569182401222,0.65359477124183007,0.79244659623055669,CONTINUOUS_TRUNCATED_D84,84,1000,91322,1000,0.30440666666666666,1,0.30276256412952668,0.30605577823123747,0.99617324151444497,1,16890,851,16128,1536,17664,18732000,39168000,124,109.42,125,458,388.02369999999934,409.80000000000001,465.19999999999999,1004.9,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--2,STAGE13-REFERENCE
R23,-2,-2,-0.15308569182401222,0.65359477124183007,0.79244659623055669,CONTINUOUS_TRUNCATED_D112,112,1000,91326,1000,0.30442000000000002,1,0.30277587701300901,0.30606913167296323,0.99617324151444497,1,9470,622,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,398.06180000000035,420.60000000000002,480.60000000000002,747.20000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23--2,STAGE13-REFERENCE
R23,0,0,1.8469143081759878,0.65359477124183007,0.5,BLOCK_FULL_TRACEBACK,306,1000,10213,507,0.034043333333333335,0.50700000000000001,0.0334003696948873,0.034698229841295475,0.47604583278568624,0.53790059259551604,0,0,58752,1536,60288,306000,39168000,457,233,435,458,326.46949999999993,353.39999999999998,402,1039,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23-0,STAGE13-REFERENCE
R23,0,0,1.8469143081759878,0.65359477124183007,0.5,CONTINUOUS_TRUNCATED_D84,84,1000,10458,530,0.034860000000000002,0.53000000000000003,0.034209566800358866,0.0355223451548159,0.49901030909301675,0.56076008539785005,1345,142,16128,1536,17664,18732000,39168000,124,109.42,125,458,383.5301,410.60000000000002,456.89999999999998,1193.0999999999999,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23-0,STAGE13-REFERENCE
R23,0,0,1.8469143081759878,0.65359477124183007,0.5,CONTINUOUS_TRUNCATED_D112,112,1000,10303,513,0.03434333333333333,0.51300000000000001,0.033697614330719182,0.035000977522644312,0.48203026873001686,0.54387023554935876,372,50,21504,1536,23040,21840000,39168000,166,138.58666666666667,167,458,397.0847,423.5,488.19999999999999,825.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R23-0,STAGE13-REFERENCE
R23,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,BLOCK_FULL_TRACEBACK,306,32464,1319,200,0.00013543206834236898,0.006160670280926565,0.0001283182495821124,0.00014294021279595575,0.005365970874761471,0.0070722276834300421,0,0,58752,1536,60288,9933984,1271549952,457,233,435,458,344.0769282897989,367.5,432.19999999999999,2657.3000000000002,5,2026072001,2026072903,0-32463,STAGE13-REFERENCE-R23-2,STAGE13-REFERENCE
R23,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,CONTINUOUS_TRUNCATED_D84,84,32464,1319,201,0.00013543206834236898,0.0061914736323311972,0.0001283182495821124,0.00014294021279595575,0.0053946638404961875,0.0071051341314579113,4,2,16128,1536,17664,608115648,1271549952,124,109.42,125,458,405.76374445539506,426.5,497.30000000000001,4638.6999999999998,5,2026072001,2026072903,0-32463,STAGE13-REFERENCE-R23-2,STAGE13-REFERENCE
R23,2,2,3.8469143081759878,0.65359477124183007,0.31547867224009662,CONTINUOUS_TRUNCATED_D112,112,32464,1319,200,0.00013543206834236898,0.006160670280926565,0.0001283182495821124,0.00014294021279595575,0.005365970874761471,0.0070722276834300421,0,0,21504,1536,23040,709013760,1271549952,166,138.58666666666667,167,458,419.21974186791766,437.60000000000002,513.10000000000002,7981.1999999999998,5,2026072001,2026072903,0-32463,STAGE13-REFERENCE-R23-2,STAGE13-REFERENCE
R23,4,4,5.8469143081759878,0.65359477124183007,0.19905358527674863,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,340.5904719999964,365.39999999999998,426.39999999999998,1778.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-4,STAGE13-REFERENCE
R23,4,4,5.8469143081759878,0.65359477124183007,0.19905358527674863,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,402.63902600000074,426.30000000000001,493.60000000000002,2125.1999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-4,STAGE13-REFERENCE
R23,4,4,5.8469143081759878,0.65359477124183007,0.19905358527674863,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,415.29449000000375,437.89999999999998,509.80000000000001,2392.6999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-4,STAGE13-REFERENCE
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,336.27350799999931,361.89999999999998,423.10000000000002,1599.7,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6,STAGE13-REFERENCE
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,398.24550000000266,422.5,490.89999999999998,2509.6999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6,STAGE13-REFERENCE
R23,6,6,7.8469143081759878,0.65359477124183007,0.12559432157547901,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,410.42764999999912,434.30000000000001,504.10000000000002,2045.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6,STAGE13-REFERENCE
R23,8,8,9.8469143081759878,0.65359477124183007,0.079244659623055658,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,332.23460600000271,359.89999999999998,411.30000000000001,1362,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8,STAGE13-REFERENCE
R23,8,8,9.8469143081759878,0.65359477124183007,0.079244659623055658,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,392.94536399999924,420,477.19999999999999,2247.1999999999998,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8,STAGE13-REFERENCE
R23,8,8,9.8469143081759878,0.65359477124183007,0.079244659623055658,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,405.12639200000109,431.69999999999999,491.39999999999998,1832.0999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8,STAGE13-REFERENCE
R23,10,10,11.846914308175988,0.65359477124183007,0.050000000000000003,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,332.2800180000005,358.39999999999998,413.39999999999998,1529.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-10,STAGE13-REFERENCE
R23,10,10,11.846914308175988,0.65359477124183007,0.050000000000000003,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,392.33722200000489,418.10000000000002,480.10000000000002,3682.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-10,STAGE13-REFERENCE
R23,10,10,11.846914308175988,0.65359477124183007,0.050000000000000003,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,404.88805400000217,429.80000000000001,493.89999999999998,2610.8000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-10,STAGE13-REFERENCE
R34,-3.5,-3.5,-2.1646109162978253,0.73529411764705888,1.1193605692841697,BLOCK_FULL_TRACEBACK,306,1000,139954,1000,0.46651333333333334,1,0.46472859651409376,0.46829892772593212,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,309.80319999999972,328,391.30000000000001,1175,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--3.5,STAGE13-REFERENCE
R34,-3.5,-3.5,-2.1646109162978253,0.73529411764705888,1.1193605692841697,CONTINUOUS_TRUNCATED_D84,84,1000,140108,1000,0.46702666666666665,1,0.46524180092540596,0.46881237683512905,0.99617324151444497,1,26738,939,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,358.45910000000021,375.5,454.89999999999998,761.10000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--3.5,STAGE13-REFERENCE
R34,-3.5,-3.5,-2.1646109162978253,0.73529411764705888,1.1193605692841697,CONTINUOUS_TRUNCATED_D112,112,1000,139757,1000,0.46585666666666664,1,0.46407209753503381,0.46764211018849638,0.99617324151444497,1,16433,795,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,372.08429999999947,382.89999999999998,464.60000000000002,1289.8,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--3.5,STAGE13-REFERENCE
R34,-1.5,-1.5,-0.16461091629782532,0.73529411764705888,0.70626877231137719,BLOCK_FULL_TRACEBACK,306,1000,112304,1000,0.37434666666666666,1,0.37261651150071984,0.3760800397387799,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,311.92769999999967,323.80000000000001,405.19999999999999,613.89999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--1.5,STAGE13-REFERENCE
R34,-1.5,-1.5,-0.16461091629782532,0.73529411764705888,0.70626877231137719,CONTINUOUS_TRUNCATED_D84,84,1000,112291,1000,0.37430333333333332,1,0.3725732189894268,0.37603666669314678,0.99617324151444497,1,24529,933,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,361.23949999999991,371.89999999999998,456.89999999999998,861.70000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--1.5,STAGE13-REFERENCE
R34,-1.5,-1.5,-0.16461091629782532,0.73529411764705888,0.70626877231137719,CONTINUOUS_TRUNCATED_D112,112,1000,112262,1000,0.37420666666666669,1,0.3724766434407219,0.37593991138409349,0.99617324151444497,1,14552,748,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,374.64970000000062,380.19999999999999,469.60000000000002,1374.8,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--1.5,STAGE13-REFERENCE
R34,0.5,0.5,1.8353890837021747,0.73529411764705888,0.44562546906687278,BLOCK_FULL_TRACEBACK,306,1000,25677,749,0.085589999999999999,0.749,0.084594217184112849,0.086596395606324358,0.72120808506439171,0.7748861892098019,0,0,58752,1536,60288,306000,39168000,406,207,386,407,314.47839999999957,332,400.89999999999998,801.39999999999998,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0.5,STAGE13-REFERENCE
R34,0.5,0.5,1.8353890837021747,0.73529411764705888,0.44562546906687278,CONTINUOUS_TRUNCATED_D84,84,1000,26185,797,0.087283333333333338,0.79700000000000004,0.086278611286125739,0.08829862480573164,0.77095508421971171,0.82077182123986869,5704,417,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,362.74380000000036,372.5,453.30000000000001,887.20000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0.5,STAGE13-REFERENCE
R34,0.5,0.5,1.8353890837021747,0.73529411764705888,0.44562546906687278,CONTINUOUS_TRUNCATED_D112,112,1000,25590,764,0.085300000000000001,0.76400000000000001,0.08430575977872623,0.086304860438436271,0.73670284747278847,0.7892766240468384,2587,224,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,376.65819999999957,386.60000000000002,462.19999999999999,871.29999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-0.5,STAGE13-REFERENCE
R34,2.5,2.5,3.8353890837021747,0.73529411764705888,0.28117066259517454,BLOCK_FULL_TRACEBACK,306,9238,1768,200,0.0006379447210795988,0.021649707728945658,0.00060890182891396071,0.00066837195048492369,0.018874716799815942,0.024822360305445969,0,0,58752,1536,60288,2826828,361833984,406,207,386,407,323.4540268456384,345.19999999999999,409,1428.7,5,2026072001,2026072903,0-9237,STAGE13-REFERENCE-R34-2.5,STAGE13-REFERENCE
R34,2.5,2.5,3.8353890837021747,0.73529411764705888,0.28117066259517454,CONTINUOUS_TRUNCATED_D84,84,9238,1823,214,0.0006577902864977989,0.023165187269971854,0.00062828894799602409,0.00068867590722315557,0.02029010667114518,0.02643666966935691,77,18,16128,1536,17664,173046216,361833984,110,97.233333333333334,111,407,376.45347477809162,397.19999999999999,468.80000000000001,1533.8,5,2026072001,2026072903,0-9237,STAGE13-REFERENCE-R34-2.5,STAGE13-REFERENCE
R34,2.5,2.5,3.8353890837021747,0.73529411764705888,0.28117066259517454,CONTINUOUS_TRUNCATED_D112,112,9238,1776,201,0.00064083134877679154,0.021757956267590389,0.00061172133412874287,0.00067132569266218451,0.018975695410001797,0.024937788783491559,8,1,21504,1536,23040,201757920,361833984,148,123.15000000000001,148,407,389.73538644728342,408,487.80000000000001,2167.3000000000002,5,2026072001,2026072903,0-9237,STAGE13-REFERENCE-R34-2.5,STAGE13-REFERENCE
