rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,tracebackMode,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,mismatchVsBlockBits,mismatchVsBlockFrames,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,tracebackOperations,ACSCount,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,fullFrameLastDecisionSymbol,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId
R23,6.5,6.5,8.3469143081759878,0.65359477124183007,0.11193605692841696,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,332.88486600000158,360.10000000000002,413.30000000000001,1527.5999999999999,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6.5,STAGE13-REFERENCE
R23,6.5,6.5,8.3469143081759878,0.65359477124183007,0.11193605692841696,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,393.90630200000095,420.60000000000002,483.80000000000001,2221.5,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6.5,STAGE13-REFERENCE
R23,6.5,6.5,8.3469143081759878,0.65359477124183007,0.11193605692841696,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,406.0462920000042,431.80000000000001,497.30000000000001,1821,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-6.5,STAGE13-REFERENCE
R23,8.5,8.5,10.346914308175988,0.65359477124183007,0.070626877231137725,BLOCK_FULL_TRACEBACK,306,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,58752,1536,60288,15300000,1958400000,457,233,435,458,333.96979399999896,360.5,411.60000000000002,2223.3000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8.5,STAGE13-REFERENCE
R23,8.5,8.5,10.346914308175988,0.65359477124183007,0.070626877231137725,CONTINUOUS_TRUNCATED_D84,84,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,16128,1536,17664,936600000,1958400000,124,109.42,125,458,393.26671800000145,420.39999999999998,476.19999999999999,2118.8000000000002,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8.5,STAGE13-REFERENCE
R23,8.5,8.5,10.346914308175988,0.65359477124183007,0.070626877231137725,CONTINUOUS_TRUNCATED_D112,112,50000,0,0,0,0,0,2.5609718912715457e-07,0,7.6823274145000517e-05,0,0,21504,1536,23040,1092000000,1958400000,166,138.58666666666667,167,458,404.69523000000129,431.30000000000001,487.60000000000002,1581,5,2026072001,2026072903,0-49999,STAGE13-REFERENCE-R23-8.5,STAGE13-REFERENCE
R34,-5,-5,-3.6646109162978253,0.73529411764705888,1.5811388300841895,BLOCK_FULL_TRACEBACK,306,1000,144951,1000,0.48316999999999999,1,0.48138204665677181,0.48495838434938893,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,321.36640000000011,342.10000000000002,405.60000000000002,711.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--5,STAGE13-REFERENCE
R34,-5,-5,-3.6646109162978253,0.73529411764705888,1.5811388300841895,CONTINUOUS_TRUNCATED_D84,84,1000,144654,1000,0.48218,1,0.48039218215612189,0.48396827420334243,0.99617324151444497,1,28053,948,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,373.34859999999986,396,465,892.79999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--5,STAGE13-REFERENCE
R34,-5,-5,-3.6646109162978253,0.73529411764705888,1.5811388300841895,CONTINUOUS_TRUNCATED_D112,112,1000,144960,1000,0.48320000000000002,1,0.48141204266042104,0.48498838757745777,0.99617324151444497,1,17061,824,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,387.36580000000021,406.60000000000002,485.39999999999998,803.60000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--5,STAGE13-REFERENCE
R34,-3,-3,-1.6646109162978253,0.73529411764705888,0.99763115748443987,BLOCK_FULL_TRACEBACK,306,1000,136509,1000,0.45502999999999999,1,0.45324864427108935,0.45681250738351831,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,323.57060000000013,348.19999999999999,400.5,681.70000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--3,STAGE13-REFERENCE
R34,-3,-3,-1.6646109162978253,0.73529411764705888,0.99763115748443987,CONTINUOUS_TRUNCATED_D84,84,1000,136271,1000,0.45423666666666668,1,0.45245557973685724,0.45601892556787249,0.99617324151444497,1,26636,944,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,371.87379999999962,397.80000000000001,460.5,731.10000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--3,STAGE13-REFERENCE
R34,-3,-3,-1.6646109162978253,0.73529411764705888,0.99763115748443987,CONTINUOUS_TRUNCATED_D112,112,1000,136412,1000,0.45470666666666665,1,0.45292541993976804,0.45648907332854477,0.99617324151444497,1,16471,811,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,384.07490000000013,407.89999999999998,472.89999999999998,762.29999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--3,STAGE13-REFERENCE
R34,-1,-1,0.33538908370217468,0.73529411764705888,0.62946270589708364,BLOCK_FULL_TRACEBACK,306,1000,95966,1000,0.31988666666666665,1,0.31821990580625353,0.32155804012103656,0.99617324151444497,1,0,0,58752,1536,60288,306000,39168000,406,207,386,407,318.63549999999941,344.60000000000002,407.5,559.29999999999995,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--1,STAGE13-REFERENCE
R34,-1,-1,0.33538908370217468,0.73529411764705888,0.62946270589708364,CONTINUOUS_TRUNCATED_D84,84,1000,96152,1000,0.32050666666666666,1,0.31883904286323628,0.32217888718622734,0.99617324151444497,1,21846,898,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,369.66950000000037,398.30000000000001,468.69999999999999,687.60000000000002,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--1,STAGE13-REFERENCE
R34,-1,-1,0.33538908370217468,0.73529411764705888,0.62946270589708364,CONTINUOUS_TRUNCATED_D112,112,1000,95640,1000,0.31879999999999997,1,0.3171347597873847,0.32046988063545068,0.99617324151444497,1,12790,687,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,382.13409999999971,409.60000000000002,479.39999999999998,811,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34--1,STAGE13-REFERENCE
R34,1,1,2.3353890837021747,0.73529411764705888,0.39716411736214075,BLOCK_FULL_TRACEBACK,306,1000,10256,460,0.034186666666666664,0.46000000000000002,0.033542384902842358,0.034842877629326759,0.42932142688110647,0.49098471379773795,0,0,58752,1536,60288,306000,39168000,406,207,386,407,334.20049999999952,360.80000000000001,418.19999999999999,684.70000000000005,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1,STAGE13-REFERENCE
R34,1,1,2.3353890837021747,0.73529411764705888,0.39716411736214075,CONTINUOUS_TRUNCATED_D84,84,1000,10985,532,0.036616666666666665,0.53200000000000003,0.035950489813444272,0.037294710487888807,0.50101031164915188,0.56274477580777271,2567,218,16128,1536,17664,18732000,39168000,110,97.233333333333334,111,407,386.63689999999974,410.80000000000001,474.80000000000001,850.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1,STAGE13-REFERENCE
R34,1,1,2.3353890837021747,0.73529411764705888,0.39716411736214075,CONTINUOUS_TRUNCATED_D112,112,1000,10477,483,0.034923333333333334,0.48299999999999998,0.034272324943288454,0.035586252056624468,0.45215246974959655,0.51397764003891233,881,84,21504,1536,23040,21840000,39168000,148,123.15000000000001,148,407,397.01789999999988,420.80000000000001,482.30000000000001,684.5,5,2026072001,2026072903,0-999,STAGE13-REFERENCE-R34-1,STAGE13-REFERENCE
R34,3,3,4.3353890837021751,0.73529411764705888,0.25059361681363618,BLOCK_FULL_TRACEBACK,306,34843,1479,200,0.00014149183480182534,0.005740033866199811,0.00013446270733886217,0.00014888835986155471,0.0049994677099633846,0.0065895728433367712,0,0,58752,1536,60288,10661958,1364730624,406,207,386,407,327.00893149269524,349.69999999999999,409.5,2334,5,2026072001,2026072903,0-34842,STAGE13-REFERENCE-R34-3,STAGE13-REFERENCE
R34,3,3,4.3353890837021751,0.73529411764705888,0.25059361681363618,CONTINUOUS_TRUNCATED_D84,84,34843,1515,207,0.00014493585512154522,0.0059409350515168043,0.00013781954014459853,0.00015241956516389221,0.0051867000566417258,0.0068040985732561081,62,10,16128,1536,17664,652679076,1364730624,110,97.233333333333334,111,407,381.97381970553619,407.80000000000001,476,2211.6999999999998,5,2026072001,2026072903,0-34842,STAGE13-REFERENCE-R34-3,STAGE13-REFERENCE
R34,3,3,4.3353890837021751,0.73529411764705888,0.25059361681363618,CONTINUOUS_TRUNCATED_D112,112,34843,1479,200,0.00014149183480182534,0.005740033866199811,0.00013446270733886217,0.00014888835986155471,0.0049994677099633846,0.0065895728433367712,0,0,21504,1536,23040,760971120,1364730624,148,123.15000000000001,148,407,393.88059007548259,419.39999999999998,488,1604.2,5,2026072001,2026072903,0-34842,STAGE13-REFERENCE-R34-3,STAGE13-REFERENCE
