stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,0,,NONE,8,1,8,8,1600,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,0.32440756488388023,2026072607,1634736261696657812,8526850842712178510,8526850842712178510,EXHAUSTIVE_ALL_STARTS,0.00014540000000000001,e164fe1ad4acff90,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,1,,NONE,8,248,1984,1984,396800,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,247,true,true,0,0.0019324774637576518,2026072607,1634736261696657812,889119839000955771,889119839000955771,EXHAUSTIVE_ALL_STARTS,0.027018799999999999,df00c6472d7efd8a,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,2,,NONE,8,247,1976,1976,395200,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,246,true,true,0,0.0019402860787561833,2026072607,1634736261696657812,3316911228337861567,3316911228337861567,EXHAUSTIVE_ALL_STARTS,0.0277004,be980ceec31a9839,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,3,,NONE,8,246,1968,1968,393600,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,245,true,true,0,0.0019481580547513182,2026072607,1634736261696657812,14070308680367686239,14070308680367686239,EXHAUSTIVE_ALL_STARTS,0.032262199999999998,dcb71d9b60832140,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,4,,NONE,8,245,1960,1960,392000,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,244,true,true,0,0.0019560941660743624,2026072607,1634736261696657812,17305703104608333416,17305703104608333416,EXHAUSTIVE_ALL_STARTS,0.033785700000000002,16afbff803e11994,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,5,,NONE,8,244,1952,1952,390400,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,243,true,true,0,0.0019640951997256439,2026072607,1634736261696657812,900375294139292588,900375294139292588,EXHAUSTIVE_ALL_STARTS,0.034154700000000003,deb543204c5d568b,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,6,,NONE,8,243,1944,1944,388800,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,242,true,true,0,0.0019721619556346782,2026072607,1634736261696657812,5804698399771143140,5804698399771143140,EXHAUSTIVE_ALL_STARTS,0.0386472,130a76379aa02c4e,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,7,,NONE,8,242,1936,1936,387200,11032,1600,0.028491735537190081,0.82644628099173556,0.17355371900826447,0,1,0,1600,1,7,0,0,1,0,241,false,false,0.80893396038441134,0.84266568156180999,2026072607,1634736261696657812,6925745749846358003,6925745749846358003,EXHAUSTIVE_ALL_STARTS,0.035334699999999997,3af01a80991e496b,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,8,,NONE,8,241,1928,1928,385600,12576,1600,0.032614107883817425,0.82987551867219922,0.17012448132780084,0,1,0,1600,1,8,0,0,1,0,240,false,false,0.81245142642395995,0.84598769868752899,2026072607,1634736261696657812,16532632599329836257,16532632599329836257,EXHAUSTIVE_ALL_STARTS,0.041513899999999999,34694c38b65cd2f8,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,9,,NONE,8,240,1920,1920,384000,14112,1600,0.036749999999999998,0.83333333333333337,0.16666666666666666,0,1,0,1600,1,9,0,0,1,0,239,false,false,0.81600126836840992,0.8493342217943991,2026072607,1634736261696657812,9853511454458455286,9853511454458455286,EXHAUSTIVE_ALL_STARTS,0.039418799999999997,ed3d88acc237ceeb,,,true,0
s2-07a,smoke,BCH-B200,200,248,WHOLE_BLOCK_SHORTENED,6,10,,NONE,8,239,1912,1912,382400,15640,1600,0.040899581589958156,0.83682008368200833,0.16317991631799164,0,1,0,1600,1,10,0,0,1,0,238,false,false,0.81958400767691586,0.85270544199019538,2026072607,1634736261696657812,3643475383375755839,3643475383375755839,EXHAUSTIVE_ALL_STARTS,0.035585199999999997,f16a02c2e7b3448f,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,0,,NONE,8,1,8,8,2400,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,0.32440756488388023,2026072607,16952284447138302587,9283658908215209779,9283658908215209779,EXHAUSTIVE_ALL_STARTS,0.00027710000000000001,8f91433b755fc1a0,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,1,,NONE,8,390,3120,3120,936000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,389,true,true,0,0.0012297227216340051,2026072607,16952284447138302587,17537140417558812087,17537140417558812087,EXHAUSTIVE_ALL_STARTS,0.1060615,f02c48a910aa97ab,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,2,,NONE,8,389,3112,3112,933600,0,0,0,0,1,1,0,0,0,1,2,1,0,1,,388,true,true,0,0.0012328800651327323,2026072607,16952284447138302587,3276565547809796431,3276565547809796431,EXHAUSTIVE_ALL_STARTS,0.11141,2f58df597280e5b4,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,3,,NONE,8,388,3104,3104,931200,0,0,0,0,1,1,0,0,0,1,3,1,0,1,,387,true,true,0,0.0012360536634812157,2026072607,16952284447138302587,1620067162763893191,1620067162763893191,EXHAUSTIVE_ALL_STARTS,0.13337270000000001,e0f5b71a5869d9f2,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,4,,NONE,8,387,3096,3096,928800,0,0,0,0,1,1,0,0,0,1,4,1,0,1,,386,true,true,0,0.0012392436425298899,2026072607,16952284447138302587,18202572081130162372,18202572081130162372,EXHAUSTIVE_ALL_STARTS,0.1171118,eb429ce33b0eca7b,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,5,,NONE,8,386,3088,3088,926400,0,0,0,0,1,1,0,0,0,1,5,1,0,1,,385,true,true,0,0.0012424501294317188,2026072607,16952284447138302587,15562383142359888273,15562383142359888273,EXHAUSTIVE_ALL_STARTS,0.1201902,cc1ab8a52bff98f3,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,6,,NONE,8,385,3080,3080,924000,0,0,0,0,1,1,0,0,0,1,6,1,0,1,,384,true,true,0,0.0012456732526590893,2026072607,16952284447138302587,2670513084709447748,2670513084709447748,EXHAUSTIVE_ALL_STARTS,0.1249038,9fd7bc507c03e337,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,7,,NONE,8,384,3072,3072,921600,0,0,0,0,1,1,0,0,0,1,7,1,0,1,,383,true,true,1.0842021724855044e-19,0.0012489131420209726,2026072607,16952284447138302587,10502330708316180716,10502330708316180716,EXHAUSTIVE_ALL_STARTS,0.13489080000000001,4be680936380ea21,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,8,,NONE,8,383,3064,3064,919200,0,0,0,0,1,1,0,0,0,1,8,1,0,1,,382,true,true,0,0.0012521699286803488,2026072607,16952284447138302587,6042575356317848957,6042575356317848957,EXHAUSTIVE_ALL_STARTS,0.15786639999999999,ecbe291b4157b0ad,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,9,,NONE,8,382,3056,3056,916800,0,0,0,0,1,1,0,0,0,1,9,1,0,1,,381,true,true,0,0.0012554437451719074,2026072607,16952284447138302587,7854607056820044166,7854607056820044166,EXHAUSTIVE_ALL_STARTS,0.15820039999999999,aaa680fcf1505ab1,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,10,,NONE,8,381,3048,3048,914400,0,0,0,0,1,1,0,0,0,1,10,1,0,1,,380,true,true,0,0.0012587347254200286,2026072607,16952284447138302587,11688912896537032140,11688912896537032140,EXHAUSTIVE_ALL_STARTS,0.1751289,43af46d1314b8f84,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,11,,NONE,8,380,3040,3040,912000,25960,2400,0.028464912280701755,0.78947368421052633,0.21052631578947367,0,1,0,2400,1,11,0,0,1,0,379,false,false,0.77462073005059517,0.80359598189401926,2026072607,16952284447138302587,17042706257638449857,17042706257638449857,EXHAUSTIVE_ALL_STARTS,0.1592123,0a0c2a413e58ab6d,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,12,,NONE,8,379,3032,3032,909600,28272,2400,0.031081794195250659,0.79155672823218992,0.20844327176781002,0,1,0,2400,1,12,0,0,1,0,378,false,false,0.77673390210935966,0.80564170082703301,2026072607,16952284447138302587,5852064647851745440,5852064647851745440,EXHAUSTIVE_ALL_STARTS,0.15825929999999999,396f8633aa814a7e,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,13,,NONE,8,378,3024,3024,907200,30576,2400,0.033703703703703701,0.79365079365079361,0.20634920634920634,0,1,0,2400,1,13,0,0,1,0,377,false,false,0.77885898555872835,0.80769748516603979,2026072607,16952284447138302587,14721185324884221006,14721185324884221006,EXHAUSTIVE_ALL_STARTS,0.1529547,ab6f491c3e7a4428,,,true,0
s2-07a,smoke,BCH-B300,300,390,WHOLE_BLOCK_SHORTENED,10,14,,NONE,8,377,3016,3016,904800,32872,2400,0.036330680813439431,0.79575596816976124,0.20424403183023873,0,1,0,2400,1,14,0,0,1,0,376,false,false,0.7809960895204886,0.80976340044846018,2026072607,16952284447138302587,1513869932821122325,1513869932821122325,EXHAUSTIVE_ALL_STARTS,0.14943229999999999,1b4bf25ce256bf1f,,,true,0
s2-07a,smoke,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,0,,NONE,8,1,8,8,2400,0,0,0,0,1,1,0,0,0,0,0,1,0,0,,0,true,true,0,0.32440756488388023,2026072607,7510885276443798771,17810022656746853395,17810022656746853395,EXHAUSTIVE_ALL_STARTS,0.00034190000000000002,3e3fbfd0a7ce8d27,,,true,0
s2-07a,smoke,BCH-B300-426,300,426,WHOLE_BLOCK_SHORTENED,14,1,,NONE,8,426,3408,3408,1022400,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,425,true,true,0,0.0011259194974498987,2026072607,7510885276443798771,3763484601920886686,3763484601920886686,EXHAUSTIVE_ALL_STARTS,0.13978589999999999,4e5f3245432d6830,,,true,0
