schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,maxReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit,seriesKey,plotted
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,4,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,20000,5000,0.0093896713615023476,0,0,0,0,5000,1,5000,1,0,0,0,0,79.742239999999924,76,99.205000000000027,142.91000000000022,518.79999999999995,81.406580000000218,77.5,101.7,148.90300000000008,521.39999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,80dd0d2ce6c707cf5bf13c4ae69a8b35722d9bc1c7fd341c26ca810f01c6b015,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,5,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,25000,5000,0.011737089201877934,0,0,0,0,5000,1,5000,1,0,0,0,0,89.300659999999922,81.5,117.50500000000002,201.60700000000014,1359.7,91.089600000000075,83,120.2,204.00900000000019,1364.3,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,58da4c7435a297e6e13473449e24399a70611e444c18e6af6bd9b4189bf5498e,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,6,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,30000,5000,0.014084507042253521,0,0,0,0,5000,1,5000,1,0,0,0,0,87.538600000000272,82.299999999999997,113.50500000000002,157.90200000000007,570.29999999999995,89.207199999999901,83.900000000000006,116.3,159.81700000000038,572.20000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,e1f217ed7e0a9634c3b91bb3f0bc1f7c747faf4dec2e563588a0c0898b72cdc6,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,7,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,35000,5000,0.016431924882629109,0,0,0,0,5000,1,5000,1,0,0,0,0,95.050900000000127,88.400000000000006,120.80500000000001,173.90600000000015,613.70000000000005,96.863360000000057,89.950000000000003,123.40000000000001,176.01200000000026,616.20000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,aa950e76b21f31fc292cab656889cd87386d10494b73ff3564a3734489ca2b8f,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,8,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,40000,5000,0.018779342723004695,0,0,0,0,5000,1,5000,1,0,0,0,0,100.60602,93.200000000000003,129.19999999999999,212.76700000000145,598.60000000000002,102.42591999999985,94.799999999999997,132.01500000000004,221.51300000000029,600.5,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,ab5badc11c88732a766cab05d6bf445698a10f1ee5b5d6a0d051a0d036b10698,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,9,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,45000,5000,0.021126760563380281,0,0,0,0,5000,1,5000,1,0,0,0,0,104.06800000000013,98,129.20500000000001,175.62000000000043,904.10000000000002,105.79202000000022,99.549999999999997,131.70500000000001,177.81700000000038,906.89999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,a548fc7e305f3ece341494d439125c122526eecc7479e661066ac9907ac9ff2c,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,10,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,50000,5000,0.023474178403755867,0,0,0,0,5000,1,5000,1,0,0,0,0,136.23876000000047,122.3,194.81500000000008,450.23500000000075,3283.3000000000002,139.01293999999976,124.59999999999999,199.93000000000012,460.01100000000025,3286.8000000000002,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,c5672196e568c45060fb4198d6d7700fc39fcab59a0e255fb3697bc96b1af42e,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,11,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,55000,5000,0.025821596244131457,0,0,0,0,5000,1,5000,1,0,0,0,0,119.60617999999984,109.8,154.80500000000004,246.80500000000012,860.20000000000005,121.48497999999998,111.40000000000001,158.30500000000004,250.52600000000058,863.60000000000002,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,29e729f2d0ff3d099feda0019dd9d6b62b0cd4409b7aef6032d6f97174c4f701,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,12,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,60000,5000,0.028169014084507043,0,0,0,0,5000,1,5000,1,0,0,0,0,121.01280000000023,113.09999999999999,151.40500000000003,220.80200000000005,843.60000000000002,122.80134000000018,114.7,153.91500000000008,222.91000000000022,846.70000000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,113aef568950feb4c3bc451069b532e09ffdb292bdb6d476cfc899f6c0496e89,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,13,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,65000,5000,0.030516431924882629,0,0,0,0,5000,1,5000,1,0,0,0,0,127.29853999999969,118.40000000000001,166.01000000000005,258.11300000000028,1119.8,129.11788000000001,120.09999999999999,168.70499999999998,263.00700000000018,1122.5,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,e67efc843e32a52358de9fde18a22e0d58e435381a5805a76ac3e5cadcf7f4c6,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,14,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,70000,5000,0.032863849765258218,0,0,0,0,5000,1,5000,1,0,0,0,0,151.02385999999996,131.44999999999999,213.69999999999999,467.00200000000007,3639.5999999999999,153.30465999999996,133.44999999999999,217.51500000000004,471.11000000000024,3642.6999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,168a44cbcf8b206ebc0f3b8c9fe35af08a9638555cd5c1bbf81f01da06a15ff6,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,15,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,75000,5000,0.035211267605633804,53232,3631,0.035487999999999999,0.72619999999999996,1369,0.27379999999999999,0,0,0,0,5000,1,154.35253999999992,145.19999999999999,214.69999999999999,431.91100000000023,1024.3,156.80702000000019,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,34a2e0a06431c3bc6ce631d046d582709b6f6cdc22fec1a8085bbd93b506d77f,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-B300-426,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,426,0.70422535211267601,0,-1.5228834438305652,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,16,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,80000,5000,0.037558685446009391,57040,3650,0.038026666666666667,0.72999999999999998,1350,0.27000000000000002,0,0,0,0,5000,1,176.60133999999991,154.19999999999999,282.56500000000023,611.51200000000028,6713.3000000000002,179.83637999999965,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,7bd1bd99202241c26ea9ce27bfc256e265776deea82255e1f62a8a65a3ff4c3a,WORKTREE,BCH-B300-426,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,5000,5000,0.0035087719298245615,0,0,0,0,5000,1,5000,1,0,0,0,0,13.926720000000016,11.300000000000001,20.199999999999999,30.206000000000127,792.79999999999995,15.425460000000021,12.6,22.205000000000016,33.705000000000112,794.39999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,5dca9e87b7526d903cf1dcd464911307354f870aa36f07d1b10f03584211369a,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,10000,5000,0.0070175438596491229,10222,4529,0.010222,0.90580000000000005,471,0.094200000000000006,5000,1,4529,0.90580000000000005,0,0,23.643399999999929,19.399999999999999,43.005000000000017,113.41000000000022,1286.9000000000001,26.402779999999957,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,3a4f47031fb67382450ef4ad871db68f4b2d107918a28ee38f2141d1160f3a37,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,15000,5000,0.010526315789473684,13605,4859,0.013605000000000001,0.9718,141,0.028199999999999999,5000,1,4859,0.9718,0,0,20.883179999999953,19.300000000000001,29.600000000000001,76.202000000000055,461.19999999999999,22.835240000000006,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,10dfae49f592e5cfd070bcbf467fff4543728b4f6f91fed4a524ab5f00e71629,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,4,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,20000,5000,0.014035087719298246,17278,4845,0.017278000000000002,0.96899999999999997,155,0.031,5000,1,4845,0.96899999999999997,0,0,16.975419999999961,16.399999999999999,23.600000000000001,47.810000000000215,508,18.621040000000029,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,3fff4764881d8c65fbeac3eb7c6f8092f707b190711a1f217ed08d69fc090052,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,5,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,25000,5000,0.017543859649122806,21685,4873,0.021684999999999999,0.97460000000000002,127,0.025399999999999999,5000,1,4873,0.97460000000000002,0,0,15.098199999999956,15.4,21.699999999999999,30.70700000000015,190.80000000000001,16.697700000000012,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,4c8cf92dec39f0f5a6251969679d186690f7b5e671e99d3b181d3a68ee71d568,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,6,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,30000,5000,0.021052631578947368,24646,4907,0.024646000000000001,0.98140000000000005,93,0.018599999999999998,5000,1,4907,0.98140000000000005,0,0,15.993320000000097,15.5,23.699999999999999,44.5,401.30000000000001,17.626680000000011,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,c83eb03cd8e2fd5758bddbdf727780a421d29d89aa9f9e0a34ca972c82a05eed,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,7,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,35000,5000,0.02456140350877193,23723,4887,0.023723000000000001,0.97740000000000005,113,0.022599999999999999,5000,1,4887,0.97740000000000005,0,0,14.257620000000022,11.300000000000001,20.5,27.401000000000021,119.2,15.794620000000018,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,954d3b2e8921f461b8ecf9707e71c574a01b43b46deb6caff9ee1bfa30a34bd2,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,8,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,40000,5000,0.028070175438596492,30978,4940,0.030977999999999999,0.98799999999999999,60,0.012,5000,1,4940,0.98799999999999999,0,0,14.927519999999943,14.800000000000001,20.399999999999999,29.101000000000024,225.40000000000001,16.497400000000027,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,546c1cf4594b8f30552c10a693908cd83ed317451d436295ba250a3a350a9e93,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,10,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,50000,5000,0.035087719298245612,36172,4929,0.036172000000000003,0.98580000000000001,71,0.014200000000000001,5000,1,4929,0.98580000000000001,0,0,20.17044000000001,17.399999999999999,27.399999999999999,74.403000000000063,3624.4000000000001,22.141479999999955,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,495087c2b301ea5c83b18fa6ec20efe9154c5cdccb4d0ea771d6bfdca6c8eb49,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,12,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,60000,5000,0.042105263157894736,41984,4967,0.041984,0.99339999999999995,33,0.0066,5000,1,4967,0.99339999999999995,0,0,26.642620000000026,19.600000000000001,44.905000000000015,121.41000000000022,6449.6999999999998,29.452979999999968,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,a5a39c56ba2f62dff47c14093e8c0d51e3ea6aacb9c60ddec7c9480b30228c4d,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,14,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,70000,5000,0.04912280701754386,49930,5000,0.049930000000000002,1,0,0,5000,1,5000,1,0,0,15.018539999999978,11.9,24.605000000000022,37.9140000000003,374.19999999999999,16.726479999999999,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,d838e02f4ff71e5bb792bcd17df335113b34d88e1d9e9a669166323f540f388a,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,15,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,75000,5000,0.052631578947368418,53522,5000,0.053522,1,0,0,5000,1,5000,1,0,0,26.144579999999998,19.399999999999999,39.205000000000027,127.4320000000007,3496.1999999999998,28.857680000000098,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,aec6bb36dbce8fc9af0d8779df1667183c8e1c9841a04d133e7456bfde3b0437,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,0,-1.5381486434452905,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,16,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1000000,80000,5000,0.056140350877192984,57192,5000,0.057192,1,0,0,5000,1,5000,1,0,0,27.874300000000041,19.5,45.405000000000015,160.4180000000004,4170.1999999999998,30.468559999999897,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,89c414bcd9168c42a6acb61c1351d09e080b29dad2f5f8d04b44c7896063b118,WORKTREE,BCH-S200,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,5000,5000,0.0023809523809523812,0,0,0,0,5000,1,5000,1,0,0,0,0,24.475059999999992,21.199999999999999,34.299999999999997,74.402000000000044,1961.4000000000001,26.505820000000043,22.899999999999999,37.705000000000027,77.603000000000065,1964.0999999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,1bbfd7667b8ead14dbdd6f2f41c7c368286e93c56b9a8733860c91903d9b2a21,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,2,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,10000,5000,0.0047619047619047623,10417,4587,0.0069446666666666667,0.91739999999999999,413,0.082600000000000007,5000,1,4587,0.91739999999999999,0,0,23.789040000000028,23,35.305000000000014,63.901000000000018,788.10000000000002,26.019200000000044,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,e0e56594555d5efe3685c3baf1e28a1c93484a4c7e18c8108138a1781d3b09cb,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,3,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,15000,5000,0.0071428571428571426,13742,4931,0.0091613333333333338,0.98619999999999997,69,0.0138,5000,1,4931,0.98619999999999997,0,0,21.90824000000006,21.300000000000001,31.5,52.217000000000375,333,23.936740000000004,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,09e0fcdac2c5a8b2a0ff479340d9cce951f7bae1f24621d92de42ae762239f0b,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,4,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,20000,5000,0.0095238095238095247,17625,4932,0.01175,0.98640000000000005,68,0.013599999999999999,5000,1,4932,0.98640000000000005,0,0,25.575700000000019,24.300000000000001,36.600000000000001,68.601000000000013,664.60000000000002,27.964080000000056,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,fa09f9f713618d204eb3fdee7c04bf8c2bdd90285b5d7cadc7a225dbb79cb3e3,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,5,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,25000,5000,0.011904761904761904,22398,4943,0.014932000000000001,0.98860000000000003,57,0.0114,5000,1,4943,0.98860000000000003,0,0,28.347359999999924,25.699999999999999,41.200000000000003,98.513000000000289,907,30.995460000000069,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,481d2ffaca18eb4911bbad9116b70229d1320a8e8952777e21d1059850cbda5b,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,6,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,30000,5000,0.014285714285714285,25004,4944,0.016669333333333335,0.98880000000000001,56,0.0112,5000,1,4944,0.98880000000000001,0,0,21.355660000000029,17,30.399999999999999,43.501000000000019,718.29999999999995,23.345939999999999,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,1cb1e055e0fe1a6f665824493e25674dcf648d23da32a4c664cda4085d0803c7,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,7,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,35000,5000,0.016666666666666666,24157,4915,0.016104666666666666,0.98299999999999998,85,0.017000000000000001,5000,1,4915,0.98299999999999998,0,0,21.627419999999947,22.800000000000001,28.800000000000001,38.601000000000028,423.10000000000002,23.588459999999991,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,e05ad492dcc457e56c56b17622544ffc439de409fcd2ad95800ab667efc35ace,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,8,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,40000,5000,0.019047619047619049,31022,4948,0.020681333333333333,0.98960000000000004,52,0.0104,5000,1,4948,0.98960000000000004,0,0,37.132379999999898,27.5,58.510000000000034,202.80100000000002,9474.5,40.088100000000033,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,a614b0aeff56a6724d2992bb630a31844a177a46e2719eddf910aaa657777bde,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,10,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,50000,5000,0.023809523809523808,36643,4962,0.024428666666666668,0.99239999999999995,38,0.0076,5000,1,4962,0.99239999999999995,0,0,27.505360000000014,25.199999999999999,37.899999999999999,94.210000000000221,695.89999999999998,30.006499999999932,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,ae2efd68dabed86a20dce6eeb7b3edb04e6491f0ba1e9ffad387fe5199d914e5,WORKTREE,BCH-S300,true
bch.s2.impairment.result.v1,S2_07,BURST,BCH-S300,SEGMENTED,SYNDROME_LOOKUP,300,420,0.7142857142857143,0,-1.46128035678238,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,12,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,0,5000,1500000,60000,5000,0.028571428571428571,42457,4989,0.028304666666666665,0.99780000000000002,11,0.0022000000000000001,5000,1,4989,0.99780000000000002,0,0,31.626580000000065,27.100000000000001,47.299999999999997,140.11100000000022,1041.0999999999999,34.487780000000015,,,,,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,668b04c0962f142f4917fc722aec85ebafc1c14af32ca4133b99aa0251140138,WORKTREE,BCH-S300,true
