schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit,seriesKey,plotted
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,8377,4072,0.0067556451612903225,50,9,5.0000000000000002e-05,0.0018,4991,0.99819999999999998,4991,0.99819999999999998,0,0,9,0.0018,32.252700000000068,29.600000000000001,45.700000000000003,93.410000000000224,649.20000000000005,57.72170000000007,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,090c57ae3e67d139b14d430637e52f30356e849894187c19367ed71e529ebd5f,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,2,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,9573,4294,0.0077201612903225808,79,13,7.8999999999999996e-05,0.0025999999999999999,4987,0.99739999999999995,4987,0.99739999999999995,0,0,13,0.0025999999999999999,28.272680000000005,26.899999999999999,40.605000000000018,63.545000000000982,478.5,50.135279999999774,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,1238cebbe1d8a672e4b4cf99a66e1b71a683efb78db7f3d397ac3f7fedc9101e,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,4,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,12068,4633,0.0097322580645161291,223,36,0.000223,0.0071999999999999998,4964,0.99280000000000002,4964,0.99280000000000002,0,0,36,0.0071999999999999998,30.326880000000052,27.899999999999999,43.605000000000018,85.301000000000016,601.10000000000002,53.202519999999915,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,6817871b1897ac8fcbcbd256a035b62329e48c7f39c953372e01d978be3fcb62,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,6,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,14797,4802,0.011933064516129032,696,116,0.000696,0.023199999999999998,4884,0.9768,4884,0.9768,0,0,116,0.023199999999999998,45.596799999999945,32.399999999999999,63.42500000000009,284.16700000000145,4437.8999999999996,75.628819999999877,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,77772b7a86a90c31d6609343d734056357a900febf4bdf452b27a9ba6c1999d8,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,8,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,17297,4883,0.013949193548387097,1372,228,0.001372,0.045600000000000002,4772,0.95440000000000003,4771,0.95420000000000005,0,0,229,0.0458,35.649340000000024,31.800000000000001,52,119.20200000000006,641.10000000000002,60.652359999999966,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,f9152f45a19131f09ba25a4de3a05e33f5bca99df4c1b9db7e623f9d62957924,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,10,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,19875,4930,0.016028225806451614,2837,463,0.0028370000000000001,0.092600000000000002,4537,0.90739999999999998,4532,0.90639999999999998,0,0,468,0.093600000000000003,31.328879999999959,28.800000000000001,44.399999999999999,81.202000000000055,550.39999999999998,53.234299999999898,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,86d941fa9e1dbdfa4bf183a1b7450aa0b621272e21156ff43f5df092ae61b37c,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,12,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,22374,4965,0.018043548387096774,4601,730,0.0046010000000000001,0.14599999999999999,4270,0.85399999999999998,4265,0.85299999999999998,0,0,735,0.14699999999999999,39.285600000000024,34.899999999999999,51.105000000000018,136.0180000000004,4345.1000000000004,64.07124000000023,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,03daa47de25f90f7fccf3b9a8d472ee4137acc5aa0e8313b8e80cd201125c201,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,14,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,24992,4981,0.020154838709677419,6783,1041,0.006783,0.2082,3959,0.79179999999999995,3937,0.78739999999999999,2,0.00040000000000000002,1063,0.21260000000000001,65.595859999999746,40.899999999999999,103.3,422.00100000000441,15025.6,104.01073999999993,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,d4adca62a44968266f70a69e0f5be664ab5d99aeeea995199a0f393675b59a09,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,15,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,26204,4985,0.02113225806451613,8690,1290,0.0086899999999999998,0.25800000000000001,3710,0.74199999999999999,3689,0.73780000000000001,1,0.00020000000000000001,1311,0.26219999999999999,45.170479999999905,38.299999999999997,60.405000000000015,184.30400000000009,3613,72.51502000000005,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,a439e63f3c5907c93a42530e928f113ae7a428e9885650261070fe4f47813b49,WORKTREE,BCH-B200|-12,true
bch.s2.impairment.result.v1,S2_06,SHORT_BLOCKAGE,BCH-B200,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,200,248,0.80645161290322576,6,5.0657831483776494,2,0,0,NONE,-12,0,16,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1000000,27745,4988,0.022374999999999999,10207,1538,0.010207000000000001,0.30759999999999998,3462,0.69240000000000002,3434,0.68679999999999997,4,0.00080000000000000004,1566,0.31319999999999998,52.357459999999968,40.299999999999997,91.40500000000003,339.02600000000058,2196.0999999999999,85.673439999999488,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,939891f82ecc3075228cfcf5482c618f2145a26530d75f93b1b6ac846a85383f,WORKTREE,BCH-B200|-12,true
