channelType,profileId,caseName,payloadGroup,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,processedFrames,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessRate,miscorrectionRate,decoderFailureRate,channelHardBER,avgDecodeTimeUs,avgPreprocessingTimeUs,medianPreprocessingTimeUs,p95PreprocessingTimeUs,p99PreprocessingTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,timingSemantics,xSemantic,bandwidthConvention,seriesKey,plotted
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,6.6,5.665783148377649,5000,11714,1661,0.011714,0.3322,0.66779999999999995,0.00020000000000000001,0.33200000000000002,0.022622580645161289,34.808400000000098,8.1478600000000245,6.9000000000000004,8.8000000000000007,18.602000000000043,49.280580000000121,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,6.8,5.865783148377649,5000,9593,1385,0.0095930000000000008,0.27700000000000002,0.72299999999999998,0.00059999999999999995,0.27660000000000001,0.020834677419354838,33.964259999999896,7.6979599999999309,6.7999999999999998,8.5999999999999996,18.909000000000194,47.930719999999887,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,7.0,6.065783148377649,5000,7657,1107,0.0076569999999999997,0.22140000000000001,0.77859999999999996,0.00040000000000000002,0.221,0.019058870967741934,29.54153999999992,7.2378600000000395,6.7999999999999998,8.0999999999999996,9.1999999999999993,42.148880000000013,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,7.2,6.26578314837765,5000,6162,912,0.0061619999999999999,0.18240000000000001,0.81759999999999999,0.00040000000000000002,0.182,0.017533064516129033,29.708559999999899,7.2089200000000027,6.7999999999999998,8.1999999999999993,11.199999999999999,42.652359999999902,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,7.4,6.46578314837765,5000,4470,671,0.00447,0.13420000000000001,0.86580000000000001,0.00040000000000000002,0.13400000000000001,0.015975,28.664960000000043,7.3360799999999795,6.7999999999999998,8.0999999999999996,11.300000000000001,41.367480000000114,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,7.6,6.665783148377649,5000,3506,532,0.003506,0.10639999999999999,0.89359999999999995,0,0.10639999999999999,0.014546774193548388,31.455800000000011,7.7608399999999831,6.9000000000000004,8.4050000000000189,17.40600000000013,45.758720000000075,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,7.8,6.865783148377649,5000,2455,375,0.0024550000000000002,0.074999999999999997,0.92500000000000004,0,0.075200000000000003,0.013094354838709677,34.253320000000059,8.2700200000000361,7,10.505000000000019,19.306000000000132,49.61387999999986,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,8.0,7.065783148377649,5000,1898,286,0.0018979999999999999,0.057200000000000001,0.94279999999999997,0.00020000000000000001,0.057000000000000002,0.011933870967741936,30.079300000000053,8.0189200000000387,6.9000000000000004,8.5999999999999996,20.204000000000086,45.023300000000084,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,8.2,7.265783148377649,5000,1485,235,0.001485,0.047,0.95299999999999996,0,0.047,0.011018548387096774,26.888960000000008,7.3687600000000018,6.7999999999999998,8.1999999999999993,11.401000000000023,39.758519999999919,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,8.4,7.46578314837765,6634,1277,200,0.00096246608381067231,0.030147723846849564,0.96985227615315039,0.00015073861923424781,0.029996985227615316,0.009788285178017447,26.026032559541655,7.3505426590291831,6.7999999999999998,8.0999999999999996,10.667000000000007,38.732423876997316,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,8.6,7.665783148377649,9232,1331,200,0.00072086221837088383,0.021663778162911613,0.97833622183708835,0,0.021663778162911613,0.0087646579918376471,26.24626299826684,7.4612435008667335,6.7999999999999998,8.3000000000000007,11.869000000000051,39.461871750433268,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,8.8,7.86578314837765,13383,1301,200,0.00048606441007248001,0.01494433236195173,0.9850556676380483,0,0.01494433236195173,0.0078994053601945651,26.94706717477392,7.6101621460058873,6.7999999999999998,8.5,12.1,40.634827766569636,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,9.0,8.06578314837765,16085,1280,200,0.00039788622940627915,0.012433944668946224,0.98756605533105379,0,0.012558284115635686,0.0071560359782205417,25.850898352502337,7.6900714951817539,6.7999999999999998,8.3000000000000007,12.5,39.347248989741793,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,9.2,8.265783148377649,26290,1258,200,0.00023925446937999239,0.0076074553062000757,0.99239254469379989,0,0.0076074553062000757,0.0063289120111903211,24.271293267401916,7.4170368961585735,6.7999999999999998,8.1999999999999993,11.6,37.182225180676909,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,9.4,8.46578314837765,31468,1266,200,0.00020115673064700649,0.006355662895640015,0.99364433710435995,3.1778314478200079e-05,0.006355662895640015,0.0056629468953611865,24.324666327698033,7.3883024024408446,6.7999999999999998,8.1999999999999993,11.300000000000001,37.320296809457282,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,9.6,8.665783148377649,42734,1191,200,0.00013935040014976366,0.0046801141947863528,0.99531988580521369,2.3400570973931763e-05,0.0046567136238124208,0.0050242346881005833,23.907336079000377,7.4597650582679442,6.7999999999999998,8.1999999999999993,11.6,36.971395142041715,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,9.8,8.86578314837765,50000,1077,168,0.0001077,0.0033600000000000001,0.99663999999999997,2.0000000000000002e-05,0.0033400000000000001,0.0044732258064516129,24.213506000000137,7.518222000000498,6.7999999999999998,8.3000000000000007,11.699999999999999,37.582005999999858,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,10.0,9.06578314837765,50000,616,94,6.1600000000000007e-05,0.0018799999999999999,0.99812000000000001,0,0.0019,0.003908064516129032,26.334202000000076,8.0558620000001504,7.5999999999999996,8.6999999999999993,20.199999999999999,41.268527999999939,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,10.2,9.265783148377649,50000,477,74,4.7700000000000001e-05,0.00148,0.99851999999999996,0,0.0015200000000000001,0.0034452419354838709,27.719283999999735,8.4503779999996773,7.7000000000000002,10.6,26.601000000000205,43.477998000000028,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,10.4,9.46578314837765,50000,419,67,4.1900000000000002e-05,0.00134,0.99865999999999999,0,0.0013799999999999999,0.0030170967741935482,24.586543999999705,7.8294940000003121,7.4000000000000004,8.5,17.301000000000204,38.780922000000047,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B200,200,200,248,0.80645161290322576,10.6,9.665783148377649,50000,167,27,1.6699999999999999e-05,0.00054000000000000001,0.99946000000000002,0,0.00058,0.0026101612903225808,26.03493400000005,8.2092400000002019,7.5999999999999996,9.3000000000000007,23.201000000000203,41.167303999999717,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B200|MULTIPATH_MMSE,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.0,2.4771165561694346,5000,17729,1486,0.011819333333333333,0.29720000000000002,0.70279999999999998,0,0.29720000000000002,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.2,2.677116556169435,5000,11096,938,0.007397333333333333,0.18759999999999999,0.81240000000000001,0,0.18759999999999999,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.4,2.877116556169435,5000,6395,565,0.0042633333333333334,0.113,0.88700000000000001,0,0.113,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.6,3.0771165561694342,5000,2819,251,0.0018793333333333333,0.050200000000000002,0.94979999999999998,0,0.050200000000000002,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,4.8,3.2771165561694344,8826,2197,200,0.00082974544905204317,0.022660321776569226,0.97733967822343082,0,0.022660321776569226,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.0,3.4771165561694346,22843,2220,200,0.0003239504443374338,0.0087554174145252368,0.99124458258547476,0,0.0087554174145252368,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.2,3.677116556169435,50000,1368,127,9.1199999999999994e-05,0.0025400000000000002,0.99746000000000001,0,0.0025400000000000002,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.4,3.877116556169435,50000,436,40,2.9066666666666667e-05,0.00080000000000000004,0.99919999999999998,0,0.00080000000000000004,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
AWGN,AWGN,BCH-B300-426,300,300,426,0.70422535211267601,5.5,3.9771165561694346,50000,361,33,2.4066666666666668e-05,0.00066,0.99934000000000001,0,0.00066,,114.74284000000004,0.0,0.0,0.0,0.0,114.74284000000004,104.59999999999999,168.5,316.45800000000128,TIMING_ONLY_RERUN_PROFILE_PREINITIALIZED,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|AWGN,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B300-426,300,300,426,0.70422535211267601,6.0,4.477116556169435,5000,36424,2801,0.024282666666666668,0.56020000000000003,0.43980000000000002,0,0.56020000000000003,0.036179812206572771,144.58456000000069,13.205060000000307,11.699999999999999,18.100000000000001,35.401000000000018,168.22097999999974,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B300-426,300,300,426,0.70422535211267601,6.2,4.677116556169435,5000,29886,2332,0.019924000000000001,0.46639999999999998,0.53359999999999996,0,0.46639999999999998,0.033760093896713618,129.65768000000023,12.947360000000575,11.5,14.1,26.5,151.61513999999994,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B300-426,300,300,426,0.70422535211267601,6.4,4.877116556169435,5000,22712,1817,0.015141333333333333,0.3634,0.63660000000000005,0,0.3634,0.031279342723004692,127.26435999999966,12.542260000000363,11.5,13.9,20.501000000000023,148.55160000000001,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B300-426,300,300,426,0.70422535211267601,6.6,5.077116556169434,5000,17027,1402,0.011351333333333333,0.28039999999999998,0.71960000000000002,0,0.28039999999999998,0.028982159624413147,126.73433999999985,12.640520000000224,11.5,14.1,29.600000000000001,148.55621999999968,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|MULTIPATH_MMSE,true
MULTIPATH_MMSE,MULTIPATH_MMSE,BCH-B300-426,300,300,426,0.70422535211267601,6.8,5.277116556169434,5000,12490,1042,0.0083266666666666662,0.2084,0.79159999999999997,0,0.2084,0.026894835680751173,124.33420000000042,12.837160000000246,11.6,14.199999999999999,28.404000000000085,147.21093999999977,,,,LEGACY_AVERAGE_ONLY_QUANTILES_UNAVAILABLE,NORMALIZED_WAVEFORM_SNR_PS_OVER_PN,Bn_EQUALS_Rs,BCH-B300-426|MULTIPATH_MMSE,true
