schemaVersion,stage,channelType,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,sourcePayloadEbN0Db,snrDb,noisePolicyVersion,initialPhaseDeg,frameRotationDeg,compensationMode,attenuationDb,completeBlockage,blockageLength,blockageStartPolicy,burstMode,burstLength,burstStartPolicy,burstInjectionDomain,backgroundAwgnEnabled,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,channelHardBER,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,avgDecodeTimeUs,p50DecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,avgTotalReceiverTimeUs,medianReceiverTimeUs,p95ReceiverTimeUs,p99ReceiverTimeUs,maxReceiverTimeUs,minFrames,targetFrameErrors,maxFrames,stopReason,checkpointCount,resumeCount,shardIndex,shardCount,configHash,gitCommit,resultClass,experimentAxis,physicalFrequencyNote,seriesKey,plotted
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,0,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,23293,4952,0.011945128205128205,410,46,0.00027333333333333333,0.0091999999999999998,4954,0.99080000000000001,4954,0.99080000000000001,0,0,46,0.0091999999999999998,73.750500000000116,67.099999999999994,106.40500000000003,161.5,2218.4000000000001,146.24325999999968,129,196.5,339.50100000000003,19622.299999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,6fc1be4713de4d1b91e03152933d6e21db33c621f929775352bb30054ffe1458,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,5,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,23563,4961,0.012083589743589744,382,43,0.00025466666666666666,0.0086,4957,0.99139999999999995,4957,0.99139999999999995,0,0,43,0.0086,74.267199999999832,66.900000000000006,108.09999999999999,202.50600000000014,952.10000000000002,142.12375999999946,130.09999999999999,196.30500000000004,361.3310000000007,1022.7,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,fde78826774baf2ff6510359b38aefc3ecd5699b4d52b1b11ee4bd7b65a462ce,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,10,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,24113,4962,0.012365641025641026,510,57,0.00034000000000000002,0.0114,4943,0.98860000000000003,4943,0.98860000000000003,0,0,57,0.0114,74.170760000000143,67.799999999999997,108.00500000000002,172.50800000000018,833,141.95695999999964,130.85000000000002,199.11000000000001,308.30200000000008,1547.0999999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,b81e594795e7ca688ea2b6fa23d65c8c3f77d33b4305cd3f16d3837926ed015f,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,15,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,25058,4963,0.01285025641025641,649,72,0.00043266666666666665,0.0144,4928,0.98560000000000003,4928,0.98560000000000003,0,0,72,0.0144,71.623419999999967,66.700000000000003,103.80500000000001,142.10800000000015,449.89999999999998,137.30769999999987,128.90000000000001,183.60500000000002,250.53300000000073,2156.5,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,c328d3753afeb77e75a97f72c2c527ec5388a704409401ece9ae6fb7ebeed0ee,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,20,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,26464,4974,0.013571282051282052,920,105,0.00061333333333333335,0.021000000000000001,4895,0.97899999999999998,4895,0.97899999999999998,0,0,105,0.021000000000000001,72.555879999999888,66.950000000000003,105.20500000000003,151.2050000000001,758.60000000000002,137.29477999999975,128.59999999999999,181.40000000000001,268.11100000000027,827,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,3aff525b0dd1b861148c1e009dfbbd61fef7e212fd46dffd6e16e5cc7d01d68c,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,30,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,31127,4993,0.015962564102564102,2036,246,0.0013573333333333334,0.049200000000000001,4754,0.95079999999999998,4754,0.95079999999999998,0,0,246,0.049200000000000001,79.597740000000144,74.200000000000003,116.40000000000001,157.81700000000038,736.10000000000002,145.73536000000001,137,193.81500000000008,276.60100000000006,799.39999999999998,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,6b15ba3f848a5f0e2ddeade8f895ce28a972f0279f51a147342fb622a9e2f1fe,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,45,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,45566,5000,0.023367179487179486,11219,1528,0.0074793333333333335,0.30559999999999998,3472,0.69440000000000002,3472,0.69440000000000002,0,0,1528,0.30559999999999998,94.19452000000021,85.599999999999994,126.71000000000004,206.60400000000007,12452.6,162.09752000000032,146.90000000000001,218.13000000000011,352.43700000000081,12526.799999999999,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,5c1fbba71628a16ccc173dba1162a308e7094e0cc525a6c1a5e606a40fc79fc4,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,60,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,77055,5000,0.039515384615384612,34358,4521,0.022905333333333333,0.9042,479,0.095799999999999996,478,0.095600000000000004,0,0,4522,0.90439999999999998,95.809599999999818,87.599999999999994,127.90500000000003,195.23300000000071,942.60000000000002,163.7340599999998,150.30000000000001,213.11000000000001,342.13100000000071,1250.4000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,856d3f37a4d5573df79ba521ab01dcdbd2b08c484e4caf46ee05400194332361,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,75,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,138679,5000,0.071117435897435896,53904,5000,0.035936000000000003,1,0,0,0,0,0,0,5000,1,100.36894000000024,89.400000000000006,137,252.67400000000379,1483.0999999999999,171.76886000000016,153.69999999999999,246.21000000000001,434.51800000000037,1702.4000000000001,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,120cd4be607c0a88bc82ae5c119a5f8ecdd04f48c417e7acbc924cc3cdbf4ebd,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
bch.s2.impairment.result.v1,S2_SCIENTIFIC_CORRECTION,RESIDUAL_CFO,BCH-B300,WHOLE_BLOCK_SHORTENED,BERLEKAMP_MASSEY_CHIEN,300,390,0.76923076923076927,5.2000000000000002,4.0605664769316325,2,0,90,NONE,0,0,1,UNIFORM_RANDOM,PURE,1,UNIFORM_RANDOM,POST_HARD_DECISION_BIT_FLIP,1,5000,1500000,241673,5000,0.1239348717948718,84866,5000,0.056577333333333334,1,0,0,0,0,0,0,5000,1,94.148499999999856,86.900000000000006,125.30500000000001,179.92700000000062,1032.5,162.30027999999982,150.59999999999999,207.52500000000009,316.10300000000007,1095,0,0,0,FIXED_FRAMES_REACHED,0,0,0,1,8fbd598be03877757a4f7f3a45dfc8e0cc3f668c14d621cf3f1e1080983eeec0,WORKTREE,RESIDUAL_CFO_PHI0_ZERO,FRAME_ROTATION,FRAME_TOTAL_ROTATION;SAME_ANGLE_IS_NOT_SAME_NORMALIZED_CFO,BCH-B300,true
