figureName,caseId,seriesLabel,payloadGroup,codeType,configuration,configurationId,snrIndex,snr,derivedEbN0Db,actualRate,ber,fer,payloadErrorBits,payloadBitsProcessed,payloadErrorFrames,framesProcessed,sourceBer,sourceFer
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,12,6,6.9342168516223506,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,13,6.5,7.4342168516223506,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,14,7,7.9342168516223506,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,15,7.5,8.4342168516223506,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,16,8,8.9342168516223506,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,17,8.5,9.4342168516223506,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,18,9,9.9342168516223506,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,19,9.5,10.434216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,20,10,10.934216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,21,10.5,11.434216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,22,11,11.934216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,23,11.5,12.434216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,24,12,12.934216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,25,12.5,13.434216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,26,13,13.934216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,27,13.5,14.434216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,28,14,14.934216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,29,14.5,15.434216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,30,15,15.934216851622351,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,31,15.5,16.434216851622352,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,32,16,16.934216851622352,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,33,16.5,17.434216851622352,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,34,17,17.934216851622352,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,35,17.5,18.434216851622352,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无突发,200,255,无突发,NONE_L0,36,18,18.934216851622352,0.80645161290322576,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,0,0,0.93421685162235091,0.80645161290322576,0.105435,1,21087,200000,1000,1000,0.105435,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,1,0.5,1.434216851622351,0.80645161290322576,0.095744999999999997,1,19149,200000,1000,1000,0.095744999999999997,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,2,1,1.934216851622351,0.80645161290322576,0.085184999999999997,1,17037,200000,1000,1000,0.085184999999999997,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,3,1.5,2.434216851622351,0.80645161290322576,0.076484999999999997,1,15297,200000,1000,1000,0.076484999999999997,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,4,2,2.934216851622351,0.80645161290322576,0.066725000000000007,0.999,13345,200000,999,1000,0.066725000000000007,0.999
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,5,2.5,3.434216851622351,0.80645161290322576,0.059815,1,11963,200000,1000,1000,0.059815,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,6,3,3.934216851622351,0.80645161290322576,0.053934999999999997,0.999,10787,200000,999,1000,0.053934999999999997,0.999
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,7,3.5,4.4342168516223506,0.80645161290322576,0.048544999999999998,0.99399999999999999,9709,200000,994,1000,0.048544999999999998,0.99399999999999999
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,8,4,4.9342168516223506,0.80645161290322576,0.044119999999999999,0.98699999999999999,8824,200000,987,1000,0.044119999999999999,0.98699999999999999
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,9,4.5,5.4342168516223506,0.80645161290322576,0.041384999999999998,0.97899999999999998,8277,200000,979,1000,0.041384999999999998,0.97899999999999998
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,10,5,5.9342168516223506,0.80645161290322576,0.038010000000000002,0.94099999999999995,7602,200000,941,1000,0.038010000000000002,0.94099999999999995
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,11,5.5,6.4342168516223506,0.80645161290322576,0.035779999999999999,0.93000000000000005,7156,200000,930,1000,0.035779999999999999,0.93000000000000005
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,12,6,6.9342168516223506,0.80645161290322576,0.034415000000000001,0.88900000000000001,6883,200000,889,1000,0.034415000000000001,0.88900000000000001
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,13,6.5,7.4342168516223506,0.80645161290322576,0.034105000000000003,0.88,6821,200000,880,1000,0.034105000000000003,0.88
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,14,7,7.9342168516223506,0.80645161290322576,0.033349999999999998,0.85699999999999998,6670,200000,857,1000,0.033349999999999998,0.85699999999999998
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,15,7.5,8.4342168516223506,0.80645161290322576,0.033090000000000001,0.84399999999999997,6618,200000,844,1000,0.033090000000000001,0.84399999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,16,8,8.9342168516223506,0.80645161290322576,0.033035000000000002,0.83999999999999997,6607,200000,840,1000,0.033035000000000002,0.83999999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,17,8.5,9.4342168516223506,0.80645161290322576,0.032915,0.83999999999999997,6583,200000,840,1000,0.032915,0.83999999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,18,9,9.9342168516223506,0.80645161290322576,0.03175,0.80700000000000005,6350,200000,807,1000,0.03175,0.80700000000000005
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,19,9.5,10.434216851622351,0.80645161290322576,0.032870000000000003,0.83999999999999997,6574,200000,840,1000,0.032870000000000003,0.83999999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,20,10,10.934216851622351,0.80645161290322576,0.032230000000000002,0.82299999999999995,6446,200000,823,1000,0.032230000000000002,0.82299999999999995
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,21,10.5,11.434216851622351,0.80645161290322576,0.033110000000000001,0.83999999999999997,6622,200000,840,1000,0.033110000000000001,0.83999999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,22,11,11.934216851622351,0.80645161290322576,0.031905000000000003,0.81100000000000005,6381,200000,811,1000,0.031905000000000003,0.81100000000000005
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,23,11.5,12.434216851622351,0.80645161290322576,0.032445000000000002,0.83099999999999996,6489,200000,831,1000,0.032445000000000002,0.83099999999999996
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,24,12,12.934216851622351,0.80645161290322576,0.032895000000000001,0.84399999999999997,6579,200000,844,1000,0.032895000000000001,0.84399999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,25,12.5,13.434216851622351,0.80645161290322576,0.032765000000000002,0.83799999999999997,6553,200000,838,1000,0.032765000000000002,0.83799999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,26,13,13.934216851622351,0.80645161290322576,0.033094999999999999,0.83899999999999997,6619,200000,839,1000,0.033094999999999999,0.83899999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,27,13.5,14.434216851622351,0.80645161290322576,0.032684999999999999,0.82999999999999996,6537,200000,830,1000,0.032684999999999999,0.82999999999999996
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,28,14,14.934216851622351,0.80645161290322576,0.032239999999999998,0.82299999999999995,6448,200000,823,1000,0.032239999999999998,0.82299999999999995
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,29,14.5,15.434216851622351,0.80645161290322576,0.032820000000000002,0.83599999999999997,6564,200000,836,1000,0.032820000000000002,0.83599999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,30,15,15.934216851622351,0.80645161290322576,0.032055,0.81399999999999995,6411,200000,814,1000,0.032055,0.81399999999999995
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,31,15.5,16.434216851622352,0.80645161290322576,0.033279999999999997,0.84899999999999998,6656,200000,849,1000,0.033279999999999997,0.84899999999999998
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,32,16,16.934216851622352,0.80645161290322576,0.032254999999999999,0.82399999999999995,6451,200000,824,1000,0.032254999999999999,0.82399999999999995
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,33,16.5,17.434216851622352,0.80645161290322576,0.032570000000000002,0.82599999999999996,6514,200000,826,1000,0.032570000000000002,0.82599999999999996
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,34,17,17.934216851622352,0.80645161290322576,0.032829999999999998,0.83599999999999997,6566,200000,836,1000,0.032829999999999998,0.83599999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,35,17.5,18.434216851622352,0.80645161290322576,0.033090000000000001,0.84199999999999997,6618,200000,842,1000,0.033090000000000001,0.84199999999999997
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-无交织突发,200,255,无交织突发,NONE_LREP,36,18,18.934216851622352,0.80645161290322576,0.032515000000000002,0.82999999999999996,6503,200000,830,1000,0.032515000000000002,0.82999999999999996
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,0,0,0.93421685162235091,0.80645161290322576,0.10524500000000001,1,21049,200000,1000,1000,0.10524500000000001,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,1,0.5,1.434216851622351,0.80645161290322576,0.09604,1,19208,200000,1000,1000,0.09604,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,2,1,1.934216851622351,0.80645161290322576,0.084635000000000002,1,16927,200000,1000,1000,0.084635000000000002,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,3,1.5,2.434216851622351,0.80645161290322576,0.075495000000000007,1,15099,200000,1000,1000,0.075495000000000007,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,4,2,2.934216851622351,0.80645161290322576,0.066885,1,13377,200000,1000,1000,0.066885,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,5,2.5,3.434216851622351,0.80645161290322576,0.060304999999999997,1,12061,200000,1000,1000,0.060304999999999997,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,6,3,3.934216851622351,0.80645161290322576,0.054050000000000001,1,10810,200000,1000,1000,0.054050000000000001,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,7,3.5,4.4342168516223506,0.80645161290322576,0.048030000000000003,1,9606,200000,1000,1000,0.048030000000000003,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,8,4,4.9342168516223506,0.80645161290322576,0.044025000000000002,1,8805,200000,1000,1000,0.044025000000000002,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,9,4.5,5.4342168516223506,0.80645161290322576,0.040210000000000003,1,8042,200000,1000,1000,0.040210000000000003,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,10,5,5.9342168516223506,0.80645161290322576,0.037940000000000002,1,7588,200000,1000,1000,0.037940000000000002,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,11,5.5,6.4342168516223506,0.80645161290322576,0.035885,1,7177,200000,1000,1000,0.035885,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,12,6,6.9342168516223506,0.80645161290322576,0.034365,1,6873,200000,1000,1000,0.034365,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,13,6.5,7.4342168516223506,0.80645161290322576,0.033285000000000002,1,6657,200000,1000,1000,0.033285000000000002,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,14,7,7.9342168516223506,0.80645161290322576,0.032904999999999997,1,6581,200000,1000,1000,0.032904999999999997,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,15,7.5,8.4342168516223506,0.80645161290322576,0.032719999999999999,1,6544,200000,1000,1000,0.032719999999999999,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,16,8,8.9342168516223506,0.80645161290322576,0.032395,1,6479,200000,1000,1000,0.032395,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,17,8.5,9.4342168516223506,0.80645161290322576,0.032315000000000003,1,6463,200000,1000,1000,0.032315000000000003,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,18,9,9.9342168516223506,0.80645161290322576,0.032309999999999998,1,6462,200000,1000,1000,0.032309999999999998,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,19,9.5,10.434216851622351,0.80645161290322576,0.032325,1,6465,200000,1000,1000,0.032325,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,20,10,10.934216851622351,0.80645161290322576,0.032239999999999998,1,6448,200000,1000,1000,0.032239999999999998,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,21,10.5,11.434216851622351,0.80645161290322576,0.032315000000000003,1,6463,200000,1000,1000,0.032315000000000003,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,22,11,11.934216851622351,0.80645161290322576,0.032160000000000001,1,6432,200000,1000,1000,0.032160000000000001,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,23,11.5,12.434216851622351,0.80645161290322576,0.032050000000000002,1,6410,200000,1000,1000,0.032050000000000002,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,24,12,12.934216851622351,0.80645161290322576,0.032065000000000003,1,6413,200000,1000,1000,0.032065000000000003,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,25,12.5,13.434216851622351,0.80645161290322576,0.032579999999999998,1,6516,200000,1000,1000,0.032579999999999998,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,26,13,13.934216851622351,0.80645161290322576,0.032250000000000001,1,6450,200000,1000,1000,0.032250000000000001,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,27,13.5,14.434216851622351,0.80645161290322576,0.032309999999999998,1,6462,200000,1000,1000,0.032309999999999998,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,28,14,14.934216851622351,0.80645161290322576,0.032254999999999999,1,6451,200000,1000,1000,0.032254999999999999,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,29,14.5,15.434216851622351,0.80645161290322576,0.032204999999999998,1,6441,200000,1000,1000,0.032204999999999998,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,30,15,15.934216851622351,0.80645161290322576,0.032184999999999998,1,6437,200000,1000,1000,0.032184999999999998,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,31,15.5,16.434216851622352,0.80645161290322576,0.032379999999999999,1,6476,200000,1000,1000,0.032379999999999999,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,32,16,16.934216851622352,0.80645161290322576,0.032320000000000002,1,6464,200000,1000,1000,0.032320000000000002,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,33,16.5,17.434216851622352,0.80645161290322576,0.032195000000000001,1,6439,200000,1000,1000,0.032195000000000001,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,34,17,17.934216851622352,0.80645161290322576,0.032134999999999997,1,6427,200000,1000,1000,0.032134999999999997,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,35,17.5,18.434216851622352,0.80645161290322576,0.032024999999999998,1,6405,200000,1000,1000,0.032024999999999998,1
l8_s16_org_k200_ber_overview,K200_M255K207,255整块-交织突发,200,255,交织突发,BEST_LREP,36,18,18.934216851622352,0.80645161290322576,0.032125000000000001,1,6425,200000,1000,1000,0.032125000000000001,1
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,0,0,1.6136800223497485,0.68965517241379315,0.079094999999999999,1,15819,200000,1000,1000,0.079094999999999999,1
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,1,0.5,2.1136800223497483,0.68965517241379315,0.066324999999999995,0.98399999999999999,13265,200000,984,1000,0.066324999999999995,0.98399999999999999
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,2,1,2.6136800223497483,0.68965517241379315,0.053370000000000001,0.92500000000000004,10674,200000,925,1000,0.053370000000000001,0.92500000000000004
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,3,1.5,3.1136800223497483,0.68965517241379315,0.039914999999999999,0.79000000000000004,7983,200000,790,1000,0.039914999999999999,0.79000000000000004
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,4,2,3.6136800223497483,0.68965517241379315,0.023449999999999999,0.51400000000000001,4690,200000,514,1000,0.023449999999999999,0.51400000000000001
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,5,2.5,4.1136800223497483,0.68965517241379315,0.010295,0.24299999999999999,2059,200000,243,1000,0.010295,0.24299999999999999
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,6,3,4.6136800223497483,0.68965517241379315,0.0028375527426160339,0.070323488045007029,1614,568800,200,2844,0.0028375527426160339,0.070323488045007029
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,7,3.5,5.1136800223497483,0.68965517241379315,0.00055701133144475917,0.014164305949008499,1573,2824000,200,14120,0.00055701133144475917,0.014164305949008499
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,8,4,5.6136800223497483,0.68965517241379315,5.49e-05,0.0013799999999999999,549,10000000,69,50000,5.49e-05,0.0013799999999999999
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,9,4.5,6.1136800223497483,0.68965517241379315,3.4999999999999999e-06,8.0000000000000007e-05,35,10000000,4,50000,3.4999999999999999e-06,8.0000000000000007e-05
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,10,5,6.6136800223497483,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,11,5.5,7.1136800223497483,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,12,6,7.6136800223497483,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,13,6.5,8.1136800223497492,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,14,7,8.6136800223497492,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,15,7.5,9.1136800223497492,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,16,8,9.6136800223497492,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,17,8.5,10.113680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,18,9,10.613680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,19,9.5,11.113680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,20,10,11.613680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,21,10.5,12.113680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,22,11,12.613680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,23,11.5,13.113680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,24,12,13.613680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,25,12.5,14.113680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,26,13,14.613680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,27,13.5,15.113680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,28,14,15.613680022349749,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,29,14.5,16.113680022349747,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,30,15,16.613680022349747,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,31,15.5,17.113680022349747,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,32,16,17.613680022349747,0.68965517241379315,0,0,0,10000000,0,50000,0,0
l8_s16_org_k200_ber_overview,K200_M511K421,421整块-无突发,200,421,无突发,NONE_L0,33,16.5,18.113680022349747,0.68965517241379315,0,0,0,10000000,0,50000,0,0
