caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,27,8.500000,segmentCount,0,0,0,0
BCH-B200,27,8.500000,initialSyndromeCount,0,0,0,0
BCH-B200,27,8.500000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,27,8.500000,syndromeCalculationCount,0,0,0,0
BCH-B200,27,8.500000,syndromeBitTestCount,0,0,0,0
BCH-B200,27,8.500000,syndromeXorCount,0,0,0,0
BCH-B200,27,8.500000,syndromeShiftCount,0,0,0,0
BCH-B200,27,8.500000,tableLookupCount,0,0,0,0
BCH-B200,27,8.500000,lookupHitCount,0,0,0,0
BCH-B200,27,8.500000,lookupMissCount,0,0,0,0
BCH-B200,27,8.500000,bitFlipCount,1048,0.020959999999999999,0,2
BCH-B200,27,8.500000,postSyndromeCheckCount,50000,1,1,1
BCH-B200,27,8.500000,correctedSegmentCount,0,0,0,0
BCH-B200,27,8.500000,failedSegmentCount,0,0,0,0
BCH-B200,27,8.500000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,27,8.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,27,8.500000,syndromeValueCount,600000,12,12,12
BCH-B200,27,8.500000,syndromeEvaluationCount,153000000,3060,3060,3060
BCH-B200,27,8.500000,bmIterationCount,12420,0.24840000000000001,0,12
BCH-B200,27,8.500000,bmDiscrepancyCount,12420,0.24840000000000001,0,12
BCH-B200,27,8.500000,bmLocatorUpdateCount,1048,0.020959999999999999,0,2
BCH-B200,27,8.500000,bmPolynomialCopyCount,1048,0.020959999999999999,0,2
BCH-B200,27,8.500000,chienPositionTestCount,263925,5.2785000000000002,0,255
BCH-B200,27,8.500000,chienPolynomialEvaluationCount,263925,5.2785000000000002,0,255
BCH-B200,27,8.500000,chienRootCount,1048,0.020959999999999999,0,2
BCH-B200,27,8.500000,gfAddCount,149321443,2986.42886,3312,4147
BCH-B200,27,8.500000,gfMultiplyCount,543715,10.8743,0,787
BCH-B200,27,8.500000,gfDivideCount,1048,0.020959999999999999,0,2
BCH-B200,27,8.500000,gfInverseCount,0,0,0,0
BCH-B200,27,8.500000,locatorDegree,1048,0.020959999999999999,0,2
BCH-B200,27,8.500000,rootCount,1048,0.020959999999999999,0,2
BCH-B200,27,8.500000,decoderFailureCount,0,0,0,0
BCH-B200,27,8.500000,miscorrectionCount,0,0,0,0
