scheme,method,parameter,fairnessGroupId,spanBits,spanTrellisSteps,bufferBits,mappingHash,EsN0Db,sigmaSquared,burstRatioRequested,burstLengthBits,burstRatioActual,burstPositionType,framesProcessed,totalBits,bitErrors,frameErrors,BER,FER,interleaveTimeMeanNs,deinterleaveTimeMeanNs,decodeTimeMeanNs,payloadChecksum,noiseChecksum,burstStartChecksum,frameSequenceHash
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,0,0.5,0.10000000000000001,29,0.10175438596491228,TAIL,20,4000,495,20,0.12375,1,465,290,7880,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,2772c628540d555ce33e1d6e6f2ed52fbb356e00b0901c2d55a39e16ff57923d,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,0,0.5,0.10000000000000001,29,0.10175438596491228,RANDOM,20,4000,653,20,0.16325000000000001,1,285,240,6325,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,9daf70048dd05e36df4b1c427b9063bfcd62be20220f39a666b661a9cb125c92,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,HEAD,20,4000,223,20,0.055750000000000001,1,305,300,5775,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ced106efed8c0de25ed150f35962fd58ff8ed2389511f2526e6843a1b71a2a85,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,QUARTER,20,4000,176,20,0.043999999999999997,1,255,265,5325,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,e569eff90b6194deea05ebe4a28fe4e068f8730bcbf7366a61027e7b4837b39d,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,MIDDLE,20,4000,226,20,0.056500000000000002,1,360,335,6715,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,9497274cb76f3075631111eac898bf025914dec0037e20ce74dd60adef157eaa,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,THREE_QUARTER,20,4000,178,20,0.044499999999999998,1,360,320,6505,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,7f956fad188e8c7b5290a8f4c8a397ff9f3c7283b9ab68abd3fc2249c757a384,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,TAIL,20,4000,47,20,0.01175,1,330,325,7665,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ef5fb0b8ecc578e8b4548657acc44b92783515fbb387fea53f3d179f198ca96b,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,RANDOM,20,4000,196,20,0.049000000000000002,1,260,270,5360,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,a468697e499b1ef9cf4a013e38797570bb8e9effb25cee25c6000d5f711a5468,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,HEAD,20,4000,444,20,0.111,1,360,335,6255,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,a76ab11760765fe85ca6d4f1f993546f5bd3b1ccf19596c87d68848daacbaaac,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,QUARTER,20,4000,430,20,0.1075,1,290,285,5830,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ce024cec3039d8376b80ffca13c448b1c86e3a18af98f9f212fcc6180885dd25,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,MIDDLE,20,4000,396,20,0.099000000000000005,1,280,270,6000,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,f69cb313ae5f97e61970144c547f409743e6ba6369bb0aea469f64c20af41bf4,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,THREE_QUARTER,20,4000,443,20,0.11075,1,215,220,5400,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,6c579f3aa1be4c3f1507810235d2b9a5541aa14e824826c7a7651a35ca6da639,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,TAIL,20,4000,255,20,0.063750000000000001,1,250,240,5430,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,2772c628540d555ce33e1d6e6f2ed52fbb356e00b0901c2d55a39e16ff57923d,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,NONE,0,IDENTITY,1,0,0,2960bac5a9698f429c205bcbf19e4d157d3998e2efd872093f3a1e4c7ea85c84,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,RANDOM,20,4000,431,20,0.10775,1,250,220,5530,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,9daf70048dd05e36df4b1c427b9063bfcd62be20220f39a666b661a9cb125c92,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.050000000000000003,14,0.04912280701754386,HEAD,20,4000,585,20,0.14624999999999999,1,285,410,7485,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ced106efed8c0de25ed150f35962fd58ff8ed2389511f2526e6843a1b71a2a85,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.050000000000000003,14,0.04912280701754386,QUARTER,20,4000,579,20,0.14474999999999999,1,235,215,6780,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,e569eff90b6194deea05ebe4a28fe4e068f8730bcbf7366a61027e7b4837b39d,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.050000000000000003,14,0.04912280701754386,MIDDLE,20,4000,586,20,0.14649999999999999,1,230,205,6490,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,9497274cb76f3075631111eac898bf025914dec0037e20ce74dd60adef157eaa,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.050000000000000003,14,0.04912280701754386,THREE_QUARTER,20,4000,559,20,0.13975000000000001,1,255,230,7530,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,7f956fad188e8c7b5290a8f4c8a397ff9f3c7283b9ab68abd3fc2249c757a384,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.050000000000000003,14,0.04912280701754386,TAIL,20,4000,352,20,0.087999999999999995,1,210,215,6585,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ef5fb0b8ecc578e8b4548657acc44b92783515fbb387fea53f3d179f198ca96b,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.050000000000000003,14,0.04912280701754386,RANDOM,20,4000,492,20,0.123,1,315,275,10965,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,a468697e499b1ef9cf4a013e38797570bb8e9effb25cee25c6000d5f711a5468,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.10000000000000001,29,0.10175438596491228,HEAD,20,4000,794,20,0.19850000000000001,1,255,240,6855,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,a76ab11760765fe85ca6d4f1f993546f5bd3b1ccf19596c87d68848daacbaaac,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.10000000000000001,29,0.10175438596491228,QUARTER,20,4000,777,20,0.19425000000000001,1,355,250,7280,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ce024cec3039d8376b80ffca13c448b1c86e3a18af98f9f212fcc6180885dd25,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.10000000000000001,29,0.10175438596491228,MIDDLE,20,4000,777,20,0.19425000000000001,1,220,205,6610,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,f69cb313ae5f97e61970144c547f409743e6ba6369bb0aea469f64c20af41bf4,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.10000000000000001,29,0.10175438596491228,THREE_QUARTER,20,4000,776,20,0.19400000000000001,1,345,320,8940,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,6c579f3aa1be4c3f1507810235d2b9a5541aa14e824826c7a7651a35ca6da639,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.10000000000000001,29,0.10175438596491228,TAIL,20,4000,494,20,0.1235,1,225,220,6980,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,2772c628540d555ce33e1d6e6f2ed52fbb356e00b0901c2d55a39e16ff57923d,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,0,0.5,0.10000000000000001,29,0.10175438596491228,RANDOM,20,4000,664,20,0.16600000000000001,1,260,230,7210,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,9daf70048dd05e36df4b1c427b9063bfcd62be20220f39a666b661a9cb125c92,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,HEAD,20,4000,370,20,0.092499999999999999,1,225,220,5625,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ced106efed8c0de25ed150f35962fd58ff8ed2389511f2526e6843a1b71a2a85,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,QUARTER,20,4000,361,20,0.090249999999999997,1,880,330,5950,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,e569eff90b6194deea05ebe4a28fe4e068f8730bcbf7366a61027e7b4837b39d,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,MIDDLE,20,4000,336,20,0.084000000000000005,1,280,255,6350,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,9497274cb76f3075631111eac898bf025914dec0037e20ce74dd60adef157eaa,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,THREE_QUARTER,20,4000,296,20,0.073999999999999996,1,260,265,6205,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,7f956fad188e8c7b5290a8f4c8a397ff9f3c7283b9ab68abd3fc2249c757a384,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,TAIL,20,4000,77,20,0.01925,1,225,205,5470,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ef5fb0b8ecc578e8b4548657acc44b92783515fbb387fea53f3d179f198ca96b,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.050000000000000003,14,0.04912280701754386,RANDOM,20,4000,238,20,0.059499999999999997,1,235,220,6045,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,a468697e499b1ef9cf4a013e38797570bb8e9effb25cee25c6000d5f711a5468,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,HEAD,20,4000,557,20,0.13925000000000001,1,210,205,5710,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,a76ab11760765fe85ca6d4f1f993546f5bd3b1ccf19596c87d68848daacbaaac,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
BCH,BCH_CODEBLOCK,4,LOCAL_SPAN_60,60,0,60,15304f5069758774584a5aaf6fb7c2f0e8e18ecd9e6fe424430cd3db3533171c,4,0.19905358527674863,0.10000000000000001,29,0.10175438596491228,QUARTER,20,4000,548,20,0.13700000000000001,1,265,245,6310,bf1fc16d5fc514efe08be59a87a1f169d4069d94797f972a5bdb45dc8d319a62,d1a6e1d17bf38828d88e721a2dfb26633b5227b0164806a0ce9f1e529c953afc,ce024cec3039d8376b80ffca13c448b1c86e3a18af98f9f212fcc6180885dd25,919b72beabada894915be0c8ef9b467998c1abf5a29ea83e2f0fe54581c7efdb
