figureId,sourceCsv,sourceRowId,sourceRowSha256,caseId,payloadLength,legendLabel,styleId,snrIndex,snrDb,snrLinear,ebn0Db,actualRate,encodedLength,metric,rawNumerator,rawDenominator,rawY,plotY,isZeroObserved,plotSurrogateUsed,plotSurrogateFormula,totalFrames,stopReason
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,282,63ac58644f41c503a111b228e38dddf3bb593ccaddbcd9b5ca8bf29d1cb6cd26,K300_M511K385,300,385整块300,STYLE_4,22,11,12.589254117941675,9.5125834871907529,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,283,f8cc7f1432786c86eb8cec919ef445e467b870c7292716558ed4f04efab11c83,K300_M511K385,300,385整块300,STYLE_4,23,11.5,14.12537544622754,10.012583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,284,95e8c19232a9702f0966747b974e493b431de4f0e42018db11aeb5ed554c1406,K300_M511K385,300,385整块300,STYLE_4,24,12,15.848931924611133,10.512583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,285,c398aabbd4d42596da32910776bb886ca37cb919fb56d33d8e7d337b488af94b,K300_M511K385,300,385整块300,STYLE_4,25,12.5,17.782794100389228,11.012583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,286,6f7ae686669574a65f74d012d3c2fa00ed280a00634bb6deac955eb862452770,K300_M511K385,300,385整块300,STYLE_4,26,13,19.952623149688797,11.512583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,287,a4bdbbb030b003dfe98eba559b243233feb02df0d3c075d08972fd13ce70ebc5,K300_M511K385,300,385整块300,STYLE_4,27,13.5,22.387211385683401,12.012583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,288,a5429e7a392c3ef72cf4a57540a018578b3da10d2499c219a640720b8c82fbc5,K300_M511K385,300,385整块300,STYLE_4,28,14,25.118864315095795,12.512583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,289,1e10b6c2b5f88df5796ea42ed81d393a803f26f8b68280336f188c5fdf9e8fbe,K300_M511K385,300,385整块300,STYLE_4,29,14.5,28.183829312644534,13.012583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,290,087a0a4929b6b91c0d454c7dbd0d1a79f8fdbd91937b22a2dab530e2a0af237f,K300_M511K385,300,385整块300,STYLE_4,30,15,31.622776601683793,13.512583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
stage07_awgn_dense_formal_k300_fer,stage07_awgn_dense_formal_results.csv,291,6e823e3df8af7fa2dec755a21cd5212595a1ac81463fd0d23c5352ca805b7b1f,K300_M511K385,300,385整块300,STYLE_4,31,15.5,35.481338923357548,14.012583487190753,0.70422535211267601,426,fer,0,50000,0,1.0000000000000001e-05,true,true,0.5/totalFrames,50000,MAX_FRAMES_REACHED
