runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason,normalizedGoodput,runId,configId
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-5.0,-5.0,-3.153085691824012,0.65359477124183,1.5811388300841895,160,16,70,1000,141764,1000,0.4725466666666666,1.0,0.4707605344729792,0.4743335019236814,0.9961732415144448,1.0,0.4804878048780487,0.4629705882352941,18609,818,0.0,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2014.1343000000013,2381.0,2101.8,3571.1,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-4.5,-4.5,-2.653085691824012,0.65359477124183,1.4091914656322269,160,16,70,1000,138696,1000,0.46232,1.0,0.460536387461119,0.4641045775009805,0.9961732415144448,1.0,0.4719756097560975,0.4506764705882352,17898,807,0.0,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,1999.5227000000011,2351.4,2094.0,2891.1,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,160,16,70,1000,134647,1000,0.4488233333333333,1.0,0.4470442024230009,0.4506037748472674,0.9961732415144448,1.0,0.4602134146341463,0.4350882352941176,17344,802,0.0,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2471.7018000000025,3168.7,2388.3,7056.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-3.5,-3.5,-1.6530856918240122,0.65359477124183,1.1193605692841695,160,16,70,1000,128978,1000,0.4299266666666666,1.0,0.4281560389011885,0.4316990889679955,0.9961732415144448,1.0,0.4433841463414633,0.4136985294117647,17383,799,0.0,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2366.9197000000017,3082.8,2300.0,8195.7,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-3.0,-3.0,-1.1530856918240122,0.65359477124183,0.9976311574844398,160,16,70,1000,121134,1000,0.4037799999999999,1.0,0.4020254910230915,0.4055369731131403,0.9961732415144448,1.0,0.4167195121951219,0.3881764705882352,15839,760,0.0,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2328.215199999999,2964.0,2280.2,7370.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-2.5,-2.5,-0.6530856918240122,0.65359477124183,0.8891397050194613,160,16,70,1000,109229,1000,0.3640966666666666,1.0,0.362376582669087,0.3658202310667375,0.9961732415144448,1.0,0.3775609756097561,0.347860294117647,15375,732,0.0,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2493.3314000000005,3344.9,2393.8,6649.8,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-2.0,-2.0,-0.1530856918240122,0.65359477124183,0.7924465962305566,160,16,70,1000,91195,1000,0.3039833333333333,1.0,0.3023398809278908,0.3056318056075182,0.9961732415144448,1.0,0.3190670731707316,0.2857941176470588,12781,698,0.0,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,3122.1530999999973,4760.1,2661.6,36559.4,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,160,16,70,1000,69036,997,0.2301199999999999,0.997,0.2286172838777278,0.2316296275864819,0.9912169859464968,0.9989792161188614,0.2457439024390243,0.2112794117647058,10211,594,0.0030181086519114,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2111.1401,2493.7,2166.7,3065.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0019607843137254915,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-1.0,-1.0,0.8469143081759877,0.65359477124183,0.6294627058970836,160,16,70,1000,45703,957,0.1523433333333333,0.957,0.1510618796212797,0.1536336903231732,0.942580996155916,0.9679213465882864,0.1607987804878048,0.1421470588235294,6820,450,0.0073684210526315,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2072.9671000000017,2412.9,2144.5,2893.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.028104575163398714,stage13_full_wsd_20260730,W160-S16-D70
formal_full_wsd_20260730,CONTROL_S,W160-S16-D70,R23,FULL_GRID,-0.5,-0.5,1.3469143081759878,0.65359477124183,0.5610092271509816,160,16,70,1000,24553,820,0.0818433333333333,0.82,0.0808677505058218,0.0828296249011581,0.7949777670979878,0.8425731074712568,0.0877865853658536,0.0746764705882352,2894,255,0.0249999999999998,127,114.6,195,217,458,33.0,114,11,11,11,222846000,1006000,2157.8143,2571.2,2196.1,3789.0,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D70,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.11764705882352942,stage13_full_wsd_20260730,W160-S16-D70
