runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,medianWindowProcessingTimeUs,maxWindowProcessingTimeUs,timingBatchCount,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason,normalizedGoodput,runId,configId
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-5.0,-5.0,-3.153085691824012,0.65359477124183,1.5811388300841895,160,16,112,1000,142024,1000,0.4734133333333333,1.0,0.4716270222075316,0.4752003253276511,0.9961732415144448,1.0,0.4820731707317073,0.4629705882352941,9947,544,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2033.2831,2433.8,2100.1,5326.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-4.5,-4.5,-2.653085691824012,0.65359477124183,1.4091914656322269,160,16,112,1000,139084,1000,0.4636133333333333,1.0,0.4618293605117593,0.4653982379955193,0.9961732415144448,1.0,0.4740548780487804,0.4510220588235294,10030,541,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2017.0733000000016,2357.9,2095.7,3794.1,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-4.0,-4.0,-2.153085691824012,0.65359477124183,1.2559432157547905,160,16,112,1000,134794,1000,0.4493133333333333,1.0,0.4475340166100172,0.4510939481116463,0.9961732415144448,1.0,0.461109756097561,0.4350882352941176,9491,556,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2420.6247000000008,3093.5,2360.4,5139.5,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-3.5,-3.5,-1.6530856918240122,0.65359477124183,1.1193605692841695,160,16,112,1000,129239,1000,0.4307966666666666,1.0,0.4290255899059475,0.4325695156830606,0.9961732415144448,1.0,0.4449756097560975,0.4136985294117647,9286,535,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2369.9876999999988,3021.3,2306.7,6494.3,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-3.0,-3.0,-1.1530856918240122,0.65359477124183,0.9976311574844398,160,16,112,1000,121023,1000,0.4034099999999999,1.0,0.4016557559186013,0.4051667176931076,0.9961732415144448,1.0,0.4160243902439024,0.3881985294117646,9004,506,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2344.931900000005,3023.6,2302.0,5860.0,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-2.5,-2.5,-0.6530856918240122,0.65359477124183,0.8891397050194613,160,16,112,1000,109211,1000,0.3640366666666666,1.0,0.3623166440914273,0.3657601711809611,0.9961732415144448,1.0,0.3774939024390243,0.3478088235294117,8545,494,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2468.027600000001,3156.7,2402.1,5713.2,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-2.0,-2.0,-0.1530856918240122,0.65359477124183,0.7924465962305566,160,16,112,1000,91326,1000,0.30442,1.0,0.302775877013009,0.3060691316729632,0.9961732415144448,1.0,0.3197499999999999,0.2859338235294117,6686,404,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,3212.8404999999952,5253.3,2706.3,34059.6,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.0,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,160,16,112,1000,69209,994,0.2306966666666666,0.994,0.2291926220771552,0.232207607952302,0.9869718317581478,0.9972473308581236,0.2467743902439024,0.2113088235294117,4300,315,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2131.9615000000003,2516.4,2166.9,4445.7,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.003921568627450983,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-1.0,-1.0,0.8469143081759877,0.65359477124183,0.6294627058970836,160,16,112,1000,45282,950,0.1509399999999999,0.95,0.1496634414084072,0.1522254978079002,0.9346861797557492,0.9618697376072513,0.1581951219512195,0.1421911764705882,2625,191,0.0,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2049.5646999999967,2402.8,2133.2,3542.8,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.032679738562091526,stage13_full_wsd_20260730,W160-S16-D112
formal_full_wsd_20260730,CONTROL_D,W160-S16-D112,R23,FULL_GRID,-0.5,-0.5,1.3469143081759878,0.65359477124183,0.5610092271509816,160,16,112,1000,24366,803,0.08122,0.803,0.0802478359933783,0.0822028887101261,0.7772091460935387,0.8264718382642148,0.0866341463414634,0.0746911764705882,941,86,0.00375,190,148.2,195,217,458,26.7,51,11,11,11,222846000,1426000,2166.059399999998,2547.9,2195.3,5738.3,5,30720,30720,1536,32256,0,0,300,1,2026072001,2026072903,0-999,CC-C-R23-S-W160-S16-D112,STAGE13-2300,TARGET_FRAME_ERRORS_REACHED,0.12875816993464048,stage13_full_wsd_20260730,W160-S16-D112
