caseId,waveformSnrIndex,waveformSnrDb,snrLinear,actualRate,derivedEbn0Db,sigma2,gridType
K200_S15,33,16.5,44.668359215096302,0.70175438596491224,15.027848686805479,0.022387211385683402,BASE_0P5DB
K200_S15,34,17.0,50.118723362727224,0.70175438596491224,15.527848686805479,0.019952623149688799,BASE_0P5DB
K200_S15,35,17.5,56.234132519034908,0.70175438596491224,16.027848686805477,0.017782794100389229,BASE_0P5DB
K200_S15,36,18.0,63.095734448019329,0.70175438596491224,16.527848686805477,0.015848931924611134,BASE_0P5DB
K200_M255K207,0,0.0,1,0.80645161290322576,-2.0760831050174611,1,BASE_0P5DB
K200_M255K207,1,0.5,1.1220184543019633,0.80645161290322576,-1.5760831050174611,0.89125093813374556,BASE_0P5DB
K200_M255K207,2,1.0,1.2589254117941673,0.80645161290322576,-1.0760831050174611,0.79432823472428149,BASE_0P5DB
K200_M255K207,3,1.5,1.4125375446227544,0.80645161290322576,-0.57608310501746107,0.70794578438413791,BASE_0P5DB
K200_M255K207,4,2.0,1.5848931924611136,0.80645161290322576,-0.076083105017461072,0.63095734448019325,BASE_0P5DB
K200_M255K207,5,2.5,1.7782794100389228,0.80645161290322576,0.42391689498253893,0.56234132519034907,BASE_0P5DB
K200_M255K207,6,3.0,1.9952623149688795,0.80645161290322576,0.92391689498253893,0.50118723362727235,BASE_0P5DB
K200_M255K207,7,3.5,2.2387211385683394,0.80645161290322576,1.4239168949825389,0.44668359215096315,BASE_0P5DB
K200_M255K207,8,4.0,2.5118864315095801,0.80645161290322576,1.9239168949825389,0.39810717055349726,BASE_0P5DB
K200_M255K207,9,4.5,2.8183829312644537,0.80645161290322576,2.4239168949825389,0.35481338923357547,BASE_0P5DB
K200_M255K207,10,5.0,3.1622776601683795,0.80645161290322576,2.9239168949825389,0.31622776601683794,BASE_0P5DB
K200_M255K207,11,5.5,3.548133892335755,0.80645161290322576,3.4239168949825389,0.28183829312644537,BASE_0P5DB
K200_M255K207,12,6.0,3.9810717055349722,0.80645161290322576,3.9239168949825389,0.25118864315095801,BASE_0P5DB
K200_M255K207,13,6.5,4.4668359215096318,0.80645161290322576,4.4239168949825389,0.22387211385683392,BASE_0P5DB
K200_M255K207,14,7.0,5.011872336272722,0.80645161290322576,4.9239168949825389,0.199526231496888,BASE_0P5DB
K200_M255K207,15,7.5,5.6234132519034912,0.80645161290322576,5.4239168949825389,0.17782794100389226,BASE_0P5DB
K200_M255K207,16,8.0,6.3095734448019334,0.80645161290322576,5.9239168949825389,0.15848931924611132,BASE_0P5DB
K200_M255K207,17,8.5,7.0794578438413787,0.80645161290322576,6.4239168949825389,0.14125375446227545,BASE_0P5DB
K200_M255K207,18,9.0,7.9432823472428158,0.80645161290322576,6.9239168949825389,0.1258925411794167,BASE_0P5DB
K200_M255K207,19,9.5,8.9125093813374541,0.80645161290322576,7.4239168949825389,0.11220184543019636,BASE_0P5DB
K200_M255K207,20,10.0,10,0.80645161290322576,7.9239168949825389,0.10000000000000001,BASE_0P5DB
K200_M255K207,21,10.5,11.220184543019636,0.80645161290322576,8.4239168949825398,0.089125093813374537,BASE_0P5DB
K200_M255K207,22,11.0,12.589254117941675,0.80645161290322576,8.9239168949825398,0.079432823472428138,BASE_0P5DB
K200_M255K207,23,11.5,14.12537544622754,0.80645161290322576,9.4239168949825398,0.070794578438413802,BASE_0P5DB
K200_M255K207,24,12.0,15.848931924611133,0.80645161290322576,9.9239168949825398,0.063095734448019331,BASE_0P5DB
K200_M255K207,25,12.5,17.782794100389228,0.80645161290322576,10.42391689498254,0.056234132519034905,BASE_0P5DB
K200_M255K207,26,13.0,19.952623149688797,0.80645161290322576,10.92391689498254,0.050118723362727227,BASE_0P5DB
K200_M255K207,27,13.5,22.387211385683401,0.80645161290322576,11.42391689498254,0.0446683592150963,BASE_0P5DB
K200_M255K207,28,14.0,25.118864315095795,0.80645161290322576,11.92391689498254,0.039810717055349734,BASE_0P5DB
K200_M255K207,29,14.5,28.183829312644534,0.80645161290322576,12.42391689498254,0.035481338923357551,BASE_0P5DB
K200_M255K207,30,15.0,31.622776601683793,0.80645161290322576,12.92391689498254,0.031622776601683791,BASE_0P5DB
K200_M255K207,31,15.5,35.481338923357548,0.80645161290322576,13.42391689498254,0.028183829312644536,BASE_0P5DB
K200_M255K207,32,16.0,39.810717055349734,0.80645161290322576,13.92391689498254,0.025118864315095794,BASE_0P5DB
K200_M255K207,33,16.5,44.668359215096302,0.80645161290322576,14.42391689498254,0.022387211385683402,BASE_0P5DB
K200_M255K207,34,17.0,50.118723362727224,0.80645161290322576,14.92391689498254,0.019952623149688799,BASE_0P5DB
K200_M255K207,35,17.5,56.234132519034908,0.80645161290322576,15.42391689498254,0.017782794100389229,BASE_0P5DB
K200_M255K207,36,18.0,63.095734448019329,0.80645161290322576,15.92391689498254,0.015848931924611134,BASE_0P5DB
K200_M511K421,0,0.0,1,0.68965517241379315,-1.3966199342900634,1,BASE_0P5DB
K200_M511K421,1,0.5,1.1220184543019633,0.68965517241379315,-0.89661993429006337,0.89125093813374556,BASE_0P5DB
K200_M511K421,2,1.0,1.2589254117941673,0.68965517241379315,-0.39661993429006337,0.79432823472428149,BASE_0P5DB
K200_M511K421,3,1.5,1.4125375446227544,0.68965517241379315,0.10338006570993663,0.70794578438413791,BASE_0P5DB
K200_M511K421,4,2.0,1.5848931924611136,0.68965517241379315,0.60338006570993663,0.63095734448019325,BASE_0P5DB
K200_M511K421,5,2.5,1.7782794100389228,0.68965517241379315,1.1033800657099366,0.56234132519034907,BASE_0P5DB
K200_M511K421,6,3.0,1.9952623149688795,0.68965517241379315,1.6033800657099366,0.50118723362727235,BASE_0P5DB
K200_M511K421,7,3.5,2.2387211385683394,0.68965517241379315,2.1033800657099366,0.44668359215096315,BASE_0P5DB
K200_M511K421,8,4.0,2.5118864315095801,0.68965517241379315,2.6033800657099366,0.39810717055349726,BASE_0P5DB
K200_M511K421,9,4.5,2.8183829312644537,0.68965517241379315,3.1033800657099366,0.35481338923357547,BASE_0P5DB
K200_M511K421,10,5.0,3.1622776601683795,0.68965517241379315,3.6033800657099366,0.31622776601683794,BASE_0P5DB
K200_M511K421,11,5.5,3.548133892335755,0.68965517241379315,4.1033800657099366,0.28183829312644537,BASE_0P5DB
K200_M511K421,12,6.0,3.9810717055349722,0.68965517241379315,4.6033800657099366,0.25118864315095801,BASE_0P5DB
K200_M511K421,13,6.5,4.4668359215096318,0.68965517241379315,5.1033800657099366,0.22387211385683392,BASE_0P5DB
K200_M511K421,14,7.0,5.011872336272722,0.68965517241379315,5.6033800657099366,0.199526231496888,BASE_0P5DB
K200_M511K421,15,7.5,5.6234132519034912,0.68965517241379315,6.1033800657099366,0.17782794100389226,BASE_0P5DB
K200_M511K421,16,8.0,6.3095734448019334,0.68965517241379315,6.6033800657099366,0.15848931924611132,BASE_0P5DB
K200_M511K421,17,8.5,7.0794578438413787,0.68965517241379315,7.1033800657099366,0.14125375446227545,BASE_0P5DB
K200_M511K421,18,9.0,7.9432823472428158,0.68965517241379315,7.6033800657099366,0.1258925411794167,BASE_0P5DB
K200_M511K421,19,9.5,8.9125093813374541,0.68965517241379315,8.1033800657099366,0.11220184543019636,BASE_0P5DB
K200_M511K421,20,10.0,10,0.68965517241379315,8.6033800657099366,0.10000000000000001,BASE_0P5DB
K200_M511K421,21,10.5,11.220184543019636,0.68965517241379315,9.1033800657099366,0.089125093813374537,BASE_0P5DB
K200_M511K421,22,11.0,12.589254117941675,0.68965517241379315,9.6033800657099366,0.079432823472428138,BASE_0P5DB
K200_M511K421,23,11.5,14.12537544622754,0.68965517241379315,10.103380065709937,0.070794578438413802,BASE_0P5DB
K200_M511K421,24,12.0,15.848931924611133,0.68965517241379315,10.603380065709937,0.063095734448019331,BASE_0P5DB
K200_M511K421,25,12.5,17.782794100389228,0.68965517241379315,11.103380065709937,0.056234132519034905,BASE_0P5DB
K200_M511K421,26,13.0,19.952623149688797,0.68965517241379315,11.603380065709937,0.050118723362727227,BASE_0P5DB
K200_M511K421,27,13.5,22.387211385683401,0.68965517241379315,12.103380065709937,0.0446683592150963,BASE_0P5DB
K200_M511K421,28,14.0,25.118864315095795,0.68965517241379315,12.603380065709937,0.039810717055349734,BASE_0P5DB
K200_M511K421,29,14.5,28.183829312644534,0.68965517241379315,13.103380065709937,0.035481338923357551,BASE_0P5DB
K200_M511K421,30,15.0,31.622776601683793,0.68965517241379315,13.603380065709937,0.031622776601683791,BASE_0P5DB
K200_M511K421,31,15.5,35.481338923357548,0.68965517241379315,14.103380065709937,0.028183829312644536,BASE_0P5DB
K200_M511K421,32,16.0,39.810717055349734,0.68965517241379315,14.603380065709937,0.025118864315095794,BASE_0P5DB
K200_M511K421,33,16.5,44.668359215096302,0.68965517241379315,15.103380065709937,0.022387211385683402,BASE_0P5DB
K200_M511K421,34,17.0,50.118723362727224,0.68965517241379315,15.603380065709937,0.019952623149688799,BASE_0P5DB
K200_M511K421,35,17.5,56.234132519034908,0.68965517241379315,16.103380065709935,0.017782794100389229,BASE_0P5DB
K200_M511K421,36,18.0,63.095734448019329,0.68965517241379315,16.603380065709935,0.015848931924611134,BASE_0P5DB
K200_M511K385,0,0.0,1,0.61349693251533743,-0.88842391260023401,1,BASE_0P5DB
K200_M511K385,1,0.5,1.1220184543019633,0.61349693251533743,-0.38842391260023401,0.89125093813374556,BASE_0P5DB
K200_M511K385,2,1.0,1.2589254117941673,0.61349693251533743,0.11157608739976599,0.79432823472428149,BASE_0P5DB
K200_M511K385,3,1.5,1.4125375446227544,0.61349693251533743,0.61157608739976599,0.70794578438413791,BASE_0P5DB
K200_M511K385,4,2.0,1.5848931924611136,0.61349693251533743,1.111576087399766,0.63095734448019325,BASE_0P5DB
K200_M511K385,5,2.5,1.7782794100389228,0.61349693251533743,1.611576087399766,0.56234132519034907,BASE_0P5DB
K200_M511K385,6,3.0,1.9952623149688795,0.61349693251533743,2.111576087399766,0.50118723362727235,BASE_0P5DB
K200_M511K385,7,3.5,2.2387211385683394,0.61349693251533743,2.611576087399766,0.44668359215096315,BASE_0P5DB
K200_M511K385,8,4.0,2.5118864315095801,0.61349693251533743,3.111576087399766,0.39810717055349726,BASE_0P5DB
K200_M511K385,9,4.5,2.8183829312644537,0.61349693251533743,3.611576087399766,0.35481338923357547,BASE_0P5DB
K200_M511K385,10,5.0,3.1622776601683795,0.61349693251533743,4.111576087399766,0.31622776601683794,BASE_0P5DB
K200_M511K385,11,5.5,3.548133892335755,0.61349693251533743,4.611576087399766,0.28183829312644537,BASE_0P5DB
K200_M511K385,12,6.0,3.9810717055349722,0.61349693251533743,5.111576087399766,0.25118864315095801,BASE_0P5DB
K200_M511K385,13,6.5,4.4668359215096318,0.61349693251533743,5.611576087399766,0.22387211385683392,BASE_0P5DB
K200_M511K385,14,7.0,5.011872336272722,0.61349693251533743,6.111576087399766,0.199526231496888,BASE_0P5DB
K200_M511K385,15,7.5,5.6234132519034912,0.61349693251533743,6.611576087399766,0.17782794100389226,BASE_0P5DB
K200_M511K385,16,8.0,6.3095734448019334,0.61349693251533743,7.111576087399766,0.15848931924611132,BASE_0P5DB
K200_M511K385,17,8.5,7.0794578438413787,0.61349693251533743,7.611576087399766,0.14125375446227545,BASE_0P5DB
K200_M511K385,18,9.0,7.9432823472428158,0.61349693251533743,8.1115760873997651,0.1258925411794167,BASE_0P5DB
K200_M511K385,19,9.5,8.9125093813374541,0.61349693251533743,8.6115760873997651,0.11220184543019636,BASE_0P5DB
K200_M511K385,20,10.0,10,0.61349693251533743,9.1115760873997651,0.10000000000000001,BASE_0P5DB
K200_M511K385,21,10.5,11.220184543019636,0.61349693251533743,9.6115760873997651,0.089125093813374537,BASE_0P5DB
K200_M511K385,22,11.0,12.589254117941675,0.61349693251533743,10.111576087399765,0.079432823472428138,BASE_0P5DB
K200_M511K385,23,11.5,14.12537544622754,0.61349693251533743,10.611576087399765,0.070794578438413802,BASE_0P5DB
K200_M511K385,24,12.0,15.848931924611133,0.61349693251533743,11.111576087399765,0.063095734448019331,BASE_0P5DB
K200_M511K385,25,12.5,17.782794100389228,0.61349693251533743,11.611576087399765,0.056234132519034905,BASE_0P5DB
K200_M511K385,26,13.0,19.952623149688797,0.61349693251533743,12.111576087399765,0.050118723362727227,BASE_0P5DB
K200_M511K385,27,13.5,22.387211385683401,0.61349693251533743,12.611576087399765,0.0446683592150963,BASE_0P5DB
K200_M511K385,28,14.0,25.118864315095795,0.61349693251533743,13.111576087399765,0.039810717055349734,BASE_0P5DB
K200_M511K385,29,14.5,28.183829312644534,0.61349693251533743,13.611576087399765,0.035481338923357551,BASE_0P5DB
K200_M511K385,30,15.0,31.622776601683793,0.61349693251533743,14.111576087399765,0.031622776601683791,BASE_0P5DB
K200_M511K385,31,15.5,35.481338923357548,0.61349693251533743,14.611576087399765,0.028183829312644536,BASE_0P5DB
K200_M511K385,32,16.0,39.810717055349734,0.61349693251533743,15.111576087399765,0.025118864315095794,BASE_0P5DB
K200_M511K385,33,16.5,44.668359215096302,0.61349693251533743,15.611576087399765,0.022387211385683402,BASE_0P5DB
K200_M511K385,34,17.0,50.118723362727224,0.61349693251533743,16.111576087399765,0.019952623149688799,BASE_0P5DB
K200_M511K385,35,17.5,56.234132519034908,0.61349693251533743,16.611576087399765,0.017782794100389229,BASE_0P5DB
K200_M511K385,36,18.0,63.095734448019329,0.61349693251533743,17.111576087399765,0.015848931924611134,BASE_0P5DB
K300_S15,0,0.0,1,0.7142857142857143,-1.5490195998574319,1,BASE_0P5DB
K300_S15,1,0.5,1.1220184543019633,0.7142857142857143,-1.0490195998574319,0.89125093813374556,BASE_0P5DB
K300_S15,2,1.0,1.2589254117941673,0.7142857142857143,-0.54901959985743187,0.79432823472428149,BASE_0P5DB
K300_S15,3,1.5,1.4125375446227544,0.7142857142857143,-0.049019599857431873,0.70794578438413791,BASE_0P5DB
K300_S15,4,2.0,1.5848931924611136,0.7142857142857143,0.45098040014256813,0.63095734448019325,BASE_0P5DB
K300_S15,5,2.5,1.7782794100389228,0.7142857142857143,0.95098040014256813,0.56234132519034907,BASE_0P5DB
K300_S15,6,3.0,1.9952623149688795,0.7142857142857143,1.4509804001425681,0.50118723362727235,BASE_0P5DB
K300_S15,7,3.5,2.2387211385683394,0.7142857142857143,1.9509804001425681,0.44668359215096315,BASE_0P5DB
K300_S15,8,4.0,2.5118864315095801,0.7142857142857143,2.4509804001425683,0.39810717055349726,BASE_0P5DB
K300_S15,9,4.5,2.8183829312644537,0.7142857142857143,2.9509804001425683,0.35481338923357547,BASE_0P5DB
K300_S15,10,5.0,3.1622776601683795,0.7142857142857143,3.4509804001425683,0.31622776601683794,BASE_0P5DB
K300_S15,11,5.5,3.548133892335755,0.7142857142857143,3.9509804001425683,0.28183829312644537,BASE_0P5DB
K300_S15,12,6.0,3.9810717055349722,0.7142857142857143,4.4509804001425683,0.25118864315095801,BASE_0P5DB
K300_S15,13,6.5,4.4668359215096318,0.7142857142857143,4.9509804001425683,0.22387211385683392,BASE_0P5DB
K300_S15,14,7.0,5.011872336272722,0.7142857142857143,5.4509804001425683,0.199526231496888,BASE_0P5DB
K300_S15,15,7.5,5.6234132519034912,0.7142857142857143,5.9509804001425683,0.17782794100389226,BASE_0P5DB
K300_S15,16,8.0,6.3095734448019334,0.7142857142857143,6.4509804001425683,0.15848931924611132,BASE_0P5DB
K300_S15,17,8.5,7.0794578438413787,0.7142857142857143,6.9509804001425683,0.14125375446227545,BASE_0P5DB
K300_S15,18,9.0,7.9432823472428158,0.7142857142857143,7.4509804001425683,0.1258925411794167,BASE_0P5DB
K300_S15,19,9.5,8.9125093813374541,0.7142857142857143,7.9509804001425683,0.11220184543019636,BASE_0P5DB
K300_S15,20,10.0,10,0.7142857142857143,8.4509804001425675,0.10000000000000001,BASE_0P5DB
K300_S15,21,10.5,11.220184543019636,0.7142857142857143,8.9509804001425675,0.089125093813374537,BASE_0P5DB
K300_S15,22,11.0,12.589254117941675,0.7142857142857143,9.4509804001425675,0.079432823472428138,BASE_0P5DB
K300_S15,23,11.5,14.12537544622754,0.7142857142857143,9.9509804001425675,0.070794578438413802,BASE_0P5DB
K300_S15,24,12.0,15.848931924611133,0.7142857142857143,10.450980400142567,0.063095734448019331,BASE_0P5DB
K300_S15,25,12.5,17.782794100389228,0.7142857142857143,10.950980400142567,0.056234132519034905,BASE_0P5DB
K300_S15,26,13.0,19.952623149688797,0.7142857142857143,11.450980400142567,0.050118723362727227,BASE_0P5DB
K300_S15,27,13.5,22.387211385683401,0.7142857142857143,11.950980400142567,0.0446683592150963,BASE_0P5DB
K300_S15,28,14.0,25.118864315095795,0.7142857142857143,12.450980400142567,0.039810717055349734,BASE_0P5DB
K300_S15,29,14.5,28.183829312644534,0.7142857142857143,12.950980400142567,0.035481338923357551,BASE_0P5DB
K300_S15,30,15.0,31.622776601683793,0.7142857142857143,13.450980400142567,0.031622776601683791,BASE_0P5DB
K300_S15,31,15.5,35.481338923357548,0.7142857142857143,13.950980400142567,0.028183829312644536,BASE_0P5DB
K300_S15,32,16.0,39.810717055349734,0.7142857142857143,14.450980400142567,0.025118864315095794,BASE_0P5DB
K300_S15,33,16.5,44.668359215096302,0.7142857142857143,14.950980400142567,0.022387211385683402,BASE_0P5DB
K300_S15,34,17.0,50.118723362727224,0.7142857142857143,15.450980400142567,0.019952623149688799,BASE_0P5DB
K300_S15,35,17.5,56.234132519034908,0.7142857142857143,15.950980400142567,0.017782794100389229,BASE_0P5DB
K300_S15,36,18.0,63.095734448019329,0.7142857142857143,16.450980400142569,0.015848931924611134,BASE_0P5DB
K300_M255K207,0,0.0,1,0.75757575757575757,-1.8045606445813132,1,BASE_0P5DB
K300_M255K207,1,0.5,1.1220184543019633,0.75757575757575757,-1.3045606445813132,0.89125093813374556,BASE_0P5DB
K300_M255K207,2,1.0,1.2589254117941673,0.75757575757575757,-0.80456064458131316,0.79432823472428149,BASE_0P5DB
K300_M255K207,3,1.5,1.4125375446227544,0.75757575757575757,-0.30456064458131316,0.70794578438413791,BASE_0P5DB
K300_M255K207,4,2.0,1.5848931924611136,0.75757575757575757,0.19543935541868684,0.63095734448019325,BASE_0P5DB
K300_M255K207,5,2.5,1.7782794100389228,0.75757575757575757,0.69543935541868684,0.56234132519034907,BASE_0P5DB
K300_M255K207,6,3.0,1.9952623149688795,0.75757575757575757,1.1954393554186868,0.50118723362727235,BASE_0P5DB
K300_M255K207,7,3.5,2.2387211385683394,0.75757575757575757,1.6954393554186868,0.44668359215096315,BASE_0P5DB
K300_M255K207,8,4.0,2.5118864315095801,0.75757575757575757,2.1954393554186868,0.39810717055349726,BASE_0P5DB
K300_M255K207,9,4.5,2.8183829312644537,0.75757575757575757,2.6954393554186868,0.35481338923357547,BASE_0P5DB
K300_M255K207,10,5.0,3.1622776601683795,0.75757575757575757,3.1954393554186868,0.31622776601683794,BASE_0P5DB
K300_M255K207,11,5.5,3.548133892335755,0.75757575757575757,3.6954393554186868,0.28183829312644537,BASE_0P5DB
K300_M255K207,12,6.0,3.9810717055349722,0.75757575757575757,4.1954393554186868,0.25118864315095801,BASE_0P5DB
K300_M255K207,13,6.5,4.4668359215096318,0.75757575757575757,4.6954393554186868,0.22387211385683392,BASE_0P5DB
K300_M255K207,14,7.0,5.011872336272722,0.75757575757575757,5.1954393554186868,0.199526231496888,BASE_0P5DB
K300_M255K207,15,7.5,5.6234132519034912,0.75757575757575757,5.6954393554186868,0.17782794100389226,BASE_0P5DB
K300_M255K207,16,8.0,6.3095734448019334,0.75757575757575757,6.1954393554186868,0.15848931924611132,BASE_0P5DB
K300_M255K207,17,8.5,7.0794578438413787,0.75757575757575757,6.6954393554186868,0.14125375446227545,BASE_0P5DB
K300_M255K207,18,9.0,7.9432823472428158,0.75757575757575757,7.1954393554186868,0.1258925411794167,BASE_0P5DB
K300_M255K207,19,9.5,8.9125093813374541,0.75757575757575757,7.6954393554186868,0.11220184543019636,BASE_0P5DB
K300_M255K207,20,10.0,10,0.75757575757575757,8.1954393554186868,0.10000000000000001,BASE_0P5DB
K300_M255K207,21,10.5,11.220184543019636,0.75757575757575757,8.6954393554186868,0.089125093813374537,BASE_0P5DB
K300_M255K207,22,11.0,12.589254117941675,0.75757575757575757,9.1954393554186868,0.079432823472428138,BASE_0P5DB
K300_M255K207,23,11.5,14.12537544622754,0.75757575757575757,9.6954393554186868,0.070794578438413802,BASE_0P5DB
K300_M255K207,24,12.0,15.848931924611133,0.75757575757575757,10.195439355418687,0.063095734448019331,BASE_0P5DB
K300_M255K207,25,12.5,17.782794100389228,0.75757575757575757,10.695439355418687,0.056234132519034905,BASE_0P5DB
K300_M255K207,26,13.0,19.952623149688797,0.75757575757575757,11.195439355418687,0.050118723362727227,BASE_0P5DB
K300_M255K207,27,13.5,22.387211385683401,0.75757575757575757,11.695439355418687,0.0446683592150963,BASE_0P5DB
K300_M255K207,28,14.0,25.118864315095795,0.75757575757575757,12.195439355418687,0.039810717055349734,BASE_0P5DB
K300_M255K207,29,14.5,28.183829312644534,0.75757575757575757,12.695439355418687,0.035481338923357551,BASE_0P5DB
K300_M255K207,30,15.0,31.622776601683793,0.75757575757575757,13.195439355418687,0.031622776601683791,BASE_0P5DB
K300_M255K207,31,15.5,35.481338923357548,0.75757575757575757,13.695439355418687,0.028183829312644536,BASE_0P5DB
K300_M255K207,32,16.0,39.810717055349734,0.75757575757575757,14.195439355418687,0.025118864315095794,BASE_0P5DB
K300_M255K207,33,16.5,44.668359215096302,0.75757575757575757,14.695439355418687,0.022387211385683402,BASE_0P5DB
K300_M255K207,34,17.0,50.118723362727224,0.75757575757575757,15.195439355418687,0.019952623149688799,BASE_0P5DB
K300_M255K207,35,17.5,56.234132519034908,0.75757575757575757,15.695439355418687,0.017782794100389229,BASE_0P5DB
K300_M255K207,36,18.0,63.095734448019329,0.75757575757575757,16.195439355418685,0.015848931924611134,BASE_0P5DB
K300_M511K421,0,0.0,1,0.76923076923076927,-1.8708664335714444,1,BASE_0P5DB
K300_M511K421,1,0.5,1.1220184543019633,0.76923076923076927,-1.3708664335714444,0.89125093813374556,BASE_0P5DB
K300_M511K421,2,1.0,1.2589254117941673,0.76923076923076927,-0.87086643357144444,0.79432823472428149,BASE_0P5DB
K300_M511K421,3,1.5,1.4125375446227544,0.76923076923076927,-0.37086643357144444,0.70794578438413791,BASE_0P5DB
K300_M511K421,4,2.0,1.5848931924611136,0.76923076923076927,0.12913356642855556,0.63095734448019325,BASE_0P5DB
K300_M511K421,5,2.5,1.7782794100389228,0.76923076923076927,0.62913356642855556,0.56234132519034907,BASE_0P5DB
K300_M511K421,6,3.0,1.9952623149688795,0.76923076923076927,1.1291335664285556,0.50118723362727235,BASE_0P5DB
K300_M511K421,7,3.5,2.2387211385683394,0.76923076923076927,1.6291335664285556,0.44668359215096315,BASE_0P5DB
K300_M511K421,8,4.0,2.5118864315095801,0.76923076923076927,2.1291335664285556,0.39810717055349726,BASE_0P5DB
K300_M511K421,9,4.5,2.8183829312644537,0.76923076923076927,2.6291335664285556,0.35481338923357547,BASE_0P5DB
K300_M511K421,10,5.0,3.1622776601683795,0.76923076923076927,3.1291335664285556,0.31622776601683794,BASE_0P5DB
K300_M511K421,11,5.5,3.548133892335755,0.76923076923076927,3.6291335664285556,0.28183829312644537,BASE_0P5DB
K300_M511K421,12,6.0,3.9810717055349722,0.76923076923076927,4.1291335664285551,0.25118864315095801,BASE_0P5DB
K300_M511K421,13,6.5,4.4668359215096318,0.76923076923076927,4.6291335664285551,0.22387211385683392,BASE_0P5DB
K300_M511K421,14,7.0,5.011872336272722,0.76923076923076927,5.1291335664285551,0.199526231496888,BASE_0P5DB
K300_M511K421,15,7.5,5.6234132519034912,0.76923076923076927,5.6291335664285551,0.17782794100389226,BASE_0P5DB
K300_M511K421,16,8.0,6.3095734448019334,0.76923076923076927,6.1291335664285551,0.15848931924611132,BASE_0P5DB
