caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,26,8.000000,segmentCount,0,0,0,0
BCH-B200,26,8.000000,initialSyndromeCount,0,0,0,0
BCH-B200,26,8.000000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,26,8.000000,syndromeCalculationCount,0,0,0,0
BCH-B200,26,8.000000,syndromeBitTestCount,0,0,0,0
BCH-B200,26,8.000000,syndromeXorCount,0,0,0,0
BCH-B200,26,8.000000,syndromeShiftCount,0,0,0,0
BCH-B200,26,8.000000,tableLookupCount,0,0,0,0
BCH-B200,26,8.000000,lookupHitCount,0,0,0,0
BCH-B200,26,8.000000,lookupMissCount,0,0,0,0
BCH-B200,26,8.000000,bitFlipCount,2247,0.044940000000000001,0,2
BCH-B200,26,8.000000,postSyndromeCheckCount,50000,1,1,1
BCH-B200,26,8.000000,correctedSegmentCount,0,0,0,0
BCH-B200,26,8.000000,failedSegmentCount,0,0,0,0
BCH-B200,26,8.000000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,26,8.000000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,26,8.000000,syndromeValueCount,600000,12,12,12
BCH-B200,26,8.000000,syndromeEvaluationCount,153000000,3060,3060,3060
BCH-B200,26,8.000000,bmIterationCount,26496,0.52991999999999995,0,12
BCH-B200,26,8.000000,bmDiscrepancyCount,26496,0.52991999999999995,0,12
BCH-B200,26,8.000000,bmLocatorUpdateCount,2247,0.044940000000000001,0,2
BCH-B200,26,8.000000,bmPolynomialCopyCount,2247,0.044940000000000001,0,2
BCH-B200,26,8.000000,chienPositionTestCount,563040,11.2608,0,255
BCH-B200,26,8.000000,chienPolynomialEvaluationCount,563040,11.2608,0,255
BCH-B200,26,8.000000,chienRootCount,2247,0.044940000000000001,0,2
BCH-B200,26,8.000000,gfAddCount,149941107,2998.8221400000002,3366,4326
BCH-B200,26,8.000000,gfMultiplyCount,1162911,23.258220000000001,0,787
BCH-B200,26,8.000000,gfDivideCount,2247,0.044940000000000001,0,2
BCH-B200,26,8.000000,gfInverseCount,0,0,0,0
BCH-B200,26,8.000000,locatorDegree,2247,0.044940000000000001,0,2
BCH-B200,26,8.000000,rootCount,2247,0.044940000000000001,0,2
BCH-B200,26,8.000000,decoderFailureCount,0,0,0,0
BCH-B200,26,8.000000,miscorrectionCount,0,0,0,0
