figureId,sourceRunId,sourceMetric,scheme,legend,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-5,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-4.5,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-4,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-3.5,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-3,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-2.5,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-2,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-1.5,1,1,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-1,0.997,0.997,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-0.5,0.97299999999999998,0.97299999999999998,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,0,0.88700000000000001,0.88700000000000001,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,0.5,0.69599999999999995,0.69599999999999995,true,false,
rate_near_2_3__linear_time_varying_frequency__fer,S5_FORMAL_20260802,FER,CC_R23_BLOCK_FLOAT,卷积码 R2/3,1,0.42399999999999999,0.42399999999999999,true,false,
