caseName,ebn0Db,snrIndex,frameIndex,noiseHash,channelHardBitErrors,decodedBitErrors,trueSuccess,reportedSuccess,miscorrected,decoderFailure,frameStatus
BCH-S200,4,2,0,b1bdcdf71954625649875c68d31ea76583526e6dae70ca90a7f8ce28e9acdcb3,10,2,0,1,1,0,CORRECTED
BCH-S200,4,2,1,02ec489f18f6f3f64d323285214e315fd60419e822748feb3123afd491ac60ea,11,1,0,1,1,0,CORRECTED
BCH-S200,4,2,2,27a2f8c582701b335c48df13b171557cc54e4ce5e070b0cc274809de9d1b3dd4,11,8,0,1,1,0,CORRECTED
BCH-S200,4,2,3,3ce87aa3b2ae807ea2426d2089b63e068a69fb4ee0ba7fc9c1e32ccd84fd2ee1,9,2,0,1,1,0,CORRECTED
BCH-S200,4,2,4,b51beb7585f66e19776b38fb76624369c3fc74c4b31ff9f1cda3ebf0474837b8,5,0,1,1,0,0,CORRECTED
BCH-S200,4,2,5,99390d75b670e31cc75fab33f85497775db991ec0446e6457685b3b5d1a8d663,8,2,0,1,1,0,CORRECTED
BCH-S200,4,2,6,f2917f0f6a2819fe0d998c8d1b63cf8b77eee05031d593cefdf9ef7f15170c9e,8,4,0,1,1,0,CORRECTED
BCH-S200,4,2,7,7cb760a5fcbb8e9cde5855821915971951a0f6fe01ba9d26164ab99e50003560,10,4,0,1,1,0,CORRECTED
BCH-S200,4,2,8,23df88d8d1ea6186743bc9b051d819fd47d81a36e08b91a6634a36286ccf5412,9,0,1,1,0,0,CORRECTED
BCH-S200,4,2,9,a8c63f12c6a6a882129be202457949441a53d14c762df415bc046dfa9192eb44,6,1,0,1,1,0,CORRECTED
BCH-S200,4,2,10,6192c29bda7751bf6f3417f06c104e70ea94042ffbc89faee67a4efa248f555f,5,2,0,1,1,0,CORRECTED
BCH-S200,4,2,11,b1fa9ef4fee0128747dd200a40ab9d0ce4d4927f1a34d1397582c0567046707d,7,2,0,1,1,0,CORRECTED
BCH-S200,4,2,12,d8f93b6f38c71ccbf89d89909716de090785c0c5eca1b422547e497e4a54de77,9,7,0,1,1,0,CORRECTED
