figureId,sourceRunId,sourceMetric,scheme,legend,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-5,27.16,27.16,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-4.5,26.779,26.779,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-4,26.757000000000001,26.757000000000001,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-3.5,26.727,26.727,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-3,26.497,26.497,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-2.5,26.416,26.416,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-2,25.722000000000001,25.722000000000001,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-1.5,24.895,24.895,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-1,24.861999999999998,24.861999999999998,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,-0.5,23.343,23.343,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,0,21.577000000000002,21.577000000000002,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,0.5,19.835000000000001,19.835000000000001,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,1,17.213371853074701,17.213371853074701,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,1.5,14.225397249298972,14.225397249298972,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,2,11.408743132562607,11.408743132562607,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,2.5,8.4528599999999994,8.4528599999999994,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,3,5.9981400000000002,5.9981400000000002,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,3.5,3.97018,3.97018,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,4,2.75718,2.75718,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,4.5,1.90954,1.90954,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,5,1.44682,1.44682,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,5.5,1.19794,1.19794,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,6,1.0824400000000001,1.0824400000000001,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,6.5,1.0294000000000001,1.0294000000000001,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,7,1.00936,1.00936,true,false,
ldpc__awgn__avgiterations,S5_FORMAL_20260802,avgIterations,LDPC_BG2_N480_NMS,LDPC N480,7.5,1.0028999999999999,1.0028999999999999,true,false,
