caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,29,9.500000,segmentCount,0,0,0,0
BCH-B200,29,9.500000,initialSyndromeCount,0,0,0,0
BCH-B200,29,9.500000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,29,9.500000,syndromeCalculationCount,0,0,0,0
BCH-B200,29,9.500000,syndromeBitTestCount,0,0,0,0
BCH-B200,29,9.500000,syndromeXorCount,0,0,0,0
BCH-B200,29,9.500000,syndromeShiftCount,0,0,0,0
BCH-B200,29,9.500000,tableLookupCount,0,0,0,0
BCH-B200,29,9.500000,lookupHitCount,0,0,0,0
BCH-B200,29,9.500000,lookupMissCount,0,0,0,0
BCH-B200,29,9.500000,bitFlipCount,172,0.0034399999999999999,0,1
BCH-B200,29,9.500000,postSyndromeCheckCount,50000,1,1,1
BCH-B200,29,9.500000,correctedSegmentCount,0,0,0,0
BCH-B200,29,9.500000,failedSegmentCount,0,0,0,0
BCH-B200,29,9.500000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,29,9.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,29,9.500000,syndromeValueCount,600000,12,12,12
BCH-B200,29,9.500000,syndromeEvaluationCount,153000000,3060,3060,3060
BCH-B200,29,9.500000,bmIterationCount,2064,0.041279999999999997,0,12
BCH-B200,29,9.500000,bmDiscrepancyCount,2064,0.041279999999999997,0,12
BCH-B200,29,9.500000,bmLocatorUpdateCount,172,0.0034399999999999999,0,1
BCH-B200,29,9.500000,bmPolynomialCopyCount,172,0.0034399999999999999,0,1
BCH-B200,29,9.500000,chienPositionTestCount,43860,0.87719999999999998,0,255
BCH-B200,29,9.500000,chienPolynomialEvaluationCount,43860,0.87719999999999998,0,255
BCH-B200,29,9.500000,chienRootCount,172,0.0034399999999999999,0,1
BCH-B200,29,9.500000,gfAddCount,148867032,2977.3406399999999,3288,4062
BCH-B200,29,9.500000,gfMultiplyCount,89784,1.7956799999999999,0,522
BCH-B200,29,9.500000,gfDivideCount,172,0.0034399999999999999,0,1
BCH-B200,29,9.500000,gfInverseCount,0,0,0,0
BCH-B200,29,9.500000,locatorDegree,172,0.0034399999999999999,0,1
BCH-B200,29,9.500000,rootCount,172,0.0034399999999999999,0,1
BCH-B200,29,9.500000,decoderFailureCount,0,0,0,0
BCH-B200,29,9.500000,miscorrectionCount,0,0,0,0
