caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,nanInfCount,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,frameStart,frameEnd,runId,alphaCalibrationFrameRange,smokeEvaluationFrameRange,stopReason,correctValidFrames,wrongValidFrames,correctInvalidFrames,wrongInvalidFrames,sameDecodedPayloadRateVsBP,sameDecodedCodewordRateVsBP,avgNormalizedComplexity,status,series,avg_check_node_updates,avg_variable_node_updates,avg_edge_message_updates,avg_normalized_complexity,berCiLow,berCiHigh,ferCiLow,ferCiHigh,isPrimary
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.90000000000000002,4,4,6.0411998265592484,0.19905358527674863,500,206,122,0.0013733333333333334,0.24399999999999999,4.1799999999999997,1,32,32,0.90600000000000003,0.094,40.206200000000017,13.449999999999999,252.44499999999977,448.89999999999998,0.098000000000000004,0.90600000000000003,0,672,200640,1404480,1404480,0,0,1404480,2808960,861728,1404480,1404480,9696,2026072001,2027381665,480,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,365,88,13,34,0.95399999999999996,0.92600000000000005,2808.96,PASS,NMS (α=0.90),401.28,2808.96,2808.96,2808.96,0.0011982608877892569,0.001573944508929544,0.208398855460222,0.2835048068560928,True
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,4,4,6.0411998265592484,0.19905358527674863,500,202,108,0.0013466666666666666,0.216,1.3180000000000001,1,2,3,1,0,14.054799999999997,12.199999999999999,26.699999999999999,49.899999999999999,0,1,0,672,63264,442848,442848,0,0,442848,885696,275417,442848,442848,9696,2026072001,2027381665,480,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,392,108,0,0,0.97799999999999998,0.96799999999999997,885.69600000000003,PASS,MS (α=1.00),126.528,885.696,885.696,885.696,0.0011734165215386,0.0015454569076639145,0.18216774485419415,0.25416288052796754,False
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,4.5,4.5,6.5411998265592484,0.17740669461678774,500,105,67,0.00069999999999999999,0.13400000000000001,1.8680000000000001,1,2,32,0.97799999999999998,0.021999999999999999,76.014799999999966,37.349999999999994,127.41499999999989,1871.3,0.021999999999999999,0.97799999999999998,0,672,89664,627648,627648,1255296,627648,0,0,0,0,0,9696,2026072001,2027381665,480,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,430,59,3,8,1,1,1255.296,PASS,BP,179.328,1255.296,1255.296,1255.296,0.0005783347670769332,0.000847238449855636,0.10691500187152081,0.16666601534633546,True
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.90000000000000002,4.5,4.5,6.5411998265592484,0.17740669461678774,500,108,72,0.00072000000000000005,0.14399999999999999,3.1539999999999999,1,32,32,0.93600000000000005,0.064000000000000001,28.598599999999994,10.449999999999999,218.22499999999997,387.30000000000001,0.064000000000000001,0.93600000000000005,0,672,151392,1059744,1059744,0,0,1059744,2119488,649571,1059744,1059744,9696,2026072001,2027381665,480,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,420,48,8,24,0.96399999999999997,0.95199999999999996,2119.4879999999998,PASS,NMS (α=0.90),302.784,2119.488,2119.488,2119.488,0.0005964455716777624,0.0008691266208920215,0.11593807411034973,0.17749045629827542,True
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,1,4.5,4.5,6.5411998265592484,0.17740669461678774,500,109,66,0.00072666666666666669,0.13200000000000001,1.1919999999999999,1,2,3,1,0,12.81819999999999,9.3000000000000007,25.604999999999997,111,0,1,0,672,57216,400512,400512,0,0,400512,801024,250551,400512,400512,9696,2026072001,2027381665,480,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,434,66,0,0,0.98799999999999999,0.97799999999999998,801.024,PASS,MS (α=1.00),114.432,801.024,801.024,801.024,0.0006024883106400416,0.0008764168738088141,0.10511672384831994,0.1644947907313825,False
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,2.5,2.5,5.2106677228653799,0.28117066259517454,500,1393,426,0.009286666666666667,0.85199999999999998,14.912000000000001,2.5,32,32,0.56799999999999995,0.432,611.99539999999979,123.65000000000001,1690.0999999999995,2552.0999999999999,0.62,0.56799999999999995,0,784,835072,5845504,5845504,11691008,5845504,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,63,221,11,205,1,1,11691.008,PASS,BP,1670.144,11691.008,11691.008,11691.008,0.00881366954796413,0.009784797209212657,0.8181938697042727,0.8804385946107945,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,2.5,2.5,5.2106677228653799,0.28117066259517454,500,1392,435,0.0092800000000000001,0.87,15.244,3,32,32,0.55600000000000005,0.44400000000000001,144.98579999999993,32.5,397.61999999999989,713.5,0.65400000000000003,0.55600000000000005,0,784,853664,5975648,5975648,0,0,5975648,11951296,3626671,5975648,5975648,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,59,219,6,216,0.74199999999999999,0.61199999999999999,11951.296,PASS,NMS (α=0.90),1707.328,11951.296,11951.296,11951.296,0.008807175617168771,0.009777958148128943,0.8376786384230859,0.8966793496353656,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,2.5,2.5,5.2106677228653799,0.28117066259517454,500,1399,424,0.0093266666666666671,0.84799999999999998,1.962,2,3,5,1,0,22.547200000000011,20.5,39.204999999999998,79,0,1,0,784,109872,769104,769104,0,0,769104,1538208,472167,769104,769104,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,76,424,0,0,0.70399999999999996,0.56399999999999995,1538.2080000000001,PASS,MS (α=1.00),219.744,1538.208,1538.208,1538.208,0.008852634467007589,0.009825830241443628,0.8138858517125613,0.8768076073261983,False
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,3,3,5.7106677228653799,0.25059361681363618,500,794,336,0.0052933333333333331,0.67200000000000004,8.3059999999999992,2,32,32,0.78200000000000003,0.218,334.05999999999989,76.400000000000006,1341.2149999999983,2300.5,0.26000000000000001,0.78200000000000003,0,784,465136,3255952,3255952,6511904,3255952,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,152,239,12,97,1,1,6511.9040000000005,PASS,BP,930.272,6511.904,6511.904,6511.904,0.004938578448350406,0.005673426173262493,0.6296734167218158,0.7117038101594103,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,3,3,5.7106677228653799,0.25059361681363618,500,802,337,0.0053466666666666662,0.67400000000000004,10.513999999999999,2,32,32,0.70799999999999996,0.29199999999999998,97.172999999999888,21.300000000000001,319.6049999999999,614.89999999999998,0.38600000000000001,0.70799999999999996,0,784,588784,4121488,4121488,0,0,4121488,8242976,2508234,4121488,4121488,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,149,205,14,132,0.87,0.78200000000000003,8242.9760000000006,PASS,NMS (α=0.90),1177.568,8242.976,8242.976,8242.976,0.004990076177733826,0.005728592378911645,0.6317220455546273,0.7136246839647526,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,3,3,5.7106677228653799,0.25059361681363618,500,795,326,0.0053,0.65200000000000002,1.732,2,3,4,1,0,19.59719999999999,20,31.924999999999976,110,0,1,0,784,96992,678944,678944,0,0,678944,1357888,418372,678944,678944,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,174,326,0,0,0.88,0.78200000000000003,1357.8879999999999,PASS,MS (α=1.00),193.984,1357.888,1357.888,1357.888,0.004945015153238053,0.005680322460253918,0.6092325025566356,0.6924496979430526,False
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,3.5,3.5,6.2106677228653799,0.22334179607548157,500,412,225,0.0027466666666666668,0.45000000000000001,4.0220000000000002,2,32,32,0.91800000000000004,0.082000000000000003,161.11020000000005,73.549999999999997,1111.5999999999999,2239.5999999999999,0.094,0.91800000000000004,0,784,225232,1576624,1576624,3153248,1576624,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,265,194,10,31,1,1,3153.248,PASS,BP,450.464,3153.248,3153.248,3153.248,0.0024942432893708907,0.00302455843443666,0.4069396517813318,0.4938227822648235,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,3.5,3.5,6.2106677228653799,0.22334179607548157,500,413,236,0.0027533333333333333,0.47199999999999998,7.6100000000000003,2,32,32,0.80000000000000004,0.20000000000000001,72.627800000000008,20.600000000000001,288.9849999999999,759.60000000000002,0.23000000000000001,0.80000000000000004,0,784,426160,2983120,2983120,0,0,2983120,5966240,1821714,2983120,2983120,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,241,159,23,77,0.90600000000000003,0.81000000000000005,5966.2399999999998,PASS,NMS (α=0.90),852.32,5966.24,5966.24,5966.24,0.0025005898219668016,0.0030315448937198197,0.42862273473006285,0.5158042283357841,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,3.5,3.5,6.2106677228653799,0.22334179607548157,500,418,222,0.0027866666666666665,0.44400000000000001,1.536,1.5,2,3,1,0,17.4818,18.199999999999999,30.204999999999995,110.2,0,1,0,784,86016,602112,602112,0,0,602112,1204224,372786,602112,602112,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,278,222,0,0,0.95399999999999996,0.91600000000000004,1204.2239999999999,PASS,MS (α=1.00),172.032,1204.224,1204.224,1204.224,0.0025323282987575256,0.0030664713763244532,0.4010408191814197,0.4878131069502743,False
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,4,4,6.7106677228653799,0.19905358527674863,500,205,129,0.0013666666666666666,0.25800000000000001,2.444,1,2,32,0.96399999999999997,0.035999999999999997,96.108000000000004,43.5,134.87999999999982,1655,0.035999999999999997,0.96399999999999997,0,784,136864,958048,958048,1916096,958048,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,362,120,9,9,1,1,1916.096,PASS,BP,273.728,1916.096,1916.096,1916.096,0.001192048126972347,0.001566824277867382,0.2215962002228131,0.29809398056057823,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,4,4,6.7106677228653799,0.19905358527674863,500,205,136,0.0013666666666666666,0.27200000000000002,5.6280000000000001,1,32,32,0.85999999999999999,0.14000000000000001,52.689799999999991,14.949999999999999,267.20499999999981,537.70000000000005,0.152,0.85999999999999999,0,784,315168,2206176,2206176,0,0,2206176,4412352,1347916,2206176,2206176,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,343,87,21,49,0.93999999999999995,0.88,4412.3519999999999,PASS,NMS (α=0.90),630.336,4412.352,4412.352,4412.352,0.001192048126972347,0.001566824277867382,0.2348440922052204,0.31263260704524753,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,4,4,6.7106677228653799,0.19905358527674863,500,211,130,0.0014066666666666667,0.26000000000000001,1.3460000000000001,1,2,2,1,0,14.6464,11.199999999999999,24.609999999999992,67.599999999999994,0,1,0,784,75376,527632,527632,0,0,527632,1055264,328555,527632,527632,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,370,130,0,0,0.98399999999999999,0.96199999999999997,1055.2639999999999,PASS,MS (α=1.00),150.752,1055.264,1055.264,1055.264,0.0012293410262652796,0.0016095293298488793,0.22348572318538285,0.3001739602361623,False
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,4.5,4.5,7.2106677228653799,0.17740669461678774,500,93,61,0.00062,0.122,1.5640000000000001,1,2,32,0.98799999999999999,0.012,63.171600000000069,37.399999999999999,102.73999999999997,1484.7,0.012,0.98799999999999999,0,784,87584,613088,613088,1226176,613088,0,0,0,0,0,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,435,59,4,2,1,1,1226.1759999999999,PASS,BP,175.168,1226.176,1226.176,1226.176,0.0005061737734023224,0.0007594035409813876,0.0961592783150937,0.15360472307383977,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.90000000000000002,4.5,4.5,7.2106677228653799,0.17740669461678774,500,96,65,0.00064000000000000005,0.13,2.6779999999999999,1,2,32,0.95199999999999996,0.048000000000000001,28.076999999999995,10.9,44.044999999999959,953.79999999999995,0.050000000000000003,0.95199999999999996,0,784,149968,1049776,1049776,0,0,1049776,2099552,644953,1049776,1049776,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,425,51,10,14,0.98199999999999998,0.96399999999999997,2099.5520000000001,PASS,NMS (α=0.90),299.936,2099.552,2099.552,2099.552,0.0005241691272054698,0.0007814071628154552,0.10332065036463456,0.16232136157691412,True
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,1,4.5,4.5,7.2106677228653799,0.17740669461678774,500,94,61,0.00062666666666666665,0.122,1.194,1,2,2,1,0,13.096199999999996,10.1,23,85.900000000000006,0,1,0,784,66864,468048,468048,0,0,468048,936096,293070,468048,468048,11312,2026072001,2027381665,560,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,439,61,0,0,0.998,0.98799999999999999,936.096,PASS,MS (α=1.00),133.728,936.096,936.096,936.096,0.000512168709543048,0.0007667415967197335,0.0961592783150937,0.15360472307383977,False
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-2.5,-2.5,0.79058719264224742,0.88913970501946138,500,13024,443,0.086826666666666663,0.88600000000000001,29.937999999999999,32,32,32,0.112,0.88800000000000001,4289.4935999999989,4214.7000000000007,6260.0999999999967,9306.1000000000004,40.578000000000003,0.114,0,2240,4790080,33530560,33530560,67061120,33530560,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,57,0,0,443,1,1,67061.119999999995,PASS,BP,9580.16,67061.12,67061.12,67061.12,0.08541225689285108,0.08826223840980747,0.8551509101576845,0.9109630990059973,True
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-2.5,-2.5,0.79058719264224742,0.88913970501946138,500,15970,461,0.10646666666666667,0.92200000000000004,30.609999999999999,32,32,32,0.078,0.92200000000000004,1120.0867999999994,1052,1557.6849999999999,2658.6999999999998,53.945999999999998,0.078,0,2240,4897600,34283200,34283200,0,0,34283200,68566400,21071013,34283200,34283200,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,39,0,0,461,0.068000000000000005,0.068000000000000005,68566.399999999994,PASS,NMS (α=0.80),9795.2,68566.4,68566.4,68566.4,0.10491586955889413,0.10803761981950934,0.8951464501266115,0.9424186065238385,True
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-2.5,-2.5,0.79058719264224742,0.88913970501946138,500,21700,488,0.14466666666666667,0.97599999999999998,31.640000000000001,32,32,32,0.024,0.97599999999999998,1139.5068000000012,1067.75,1550.5449999999994,2498.1999999999998,84.731999999999999,0.024,0,2240,5062400,35436800,35436800,0,0,35436800,70873600,21730501,35436800,35436800,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,12,0,0,488,0.024,0.024,70873.600000000006,PASS,MS (α=1.00),10124.8,70873.6,70873.6,70873.6,0.14289562498051084,0.14645590786497287,0.9585229425360993,0.986218685344503,False
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-2,-2,1.2905871926422474,0.79244659623055669,500,6780,292,0.045199999999999997,0.58399999999999996,22.942,32,32,32,0.41599999999999998,0.58399999999999996,3179.0868,3744.25,5674.0599999999995,6982.5,19.734000000000002,0.41599999999999998,0,2240,3670720,25695040,25695040,51390080,25695040,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,208,0,0,292,1,1,51390.080000000002,PASS,BP,7341.44,51390.08,51390.08,51390.08,0.044160292998653025,0.04626300101108245,0.5403165775956056,0.6264025332068537,True
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,0.80000000000000004,-2,-2,1.2905871926422474,0.79244659623055669,500,8849,327,0.058993333333333335,0.65400000000000003,24.896000000000001,32,32,32,0.34399999999999997,0.65600000000000003,887.85959999999989,970.54999999999995,1497.1949999999997,2340.5999999999999,30.359999999999999,0.34599999999999997,0,2240,3983360,27883520,27883520,0,0,27883520,55767040,17316023,27883520,27883520,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,173,0,0,327,0.33800000000000002,0.33800000000000002,55767.040000000001,PASS,NMS (α=0.80),7966.72,55767.04,55767.04,55767.04,0.05781224842919541,0.06019700577833921,0.6112729349259212,0.6943787682119209,True
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_NMS,1,-2,-2,1.2905871926422474,0.79244659623055669,500,15507,425,0.10338,0.84999999999999998,29.248000000000001,32,32,32,0.14599999999999999,0.85399999999999998,1036.9192000000005,1006.85,1573.5899999999992,2099.8000000000002,64.426000000000002,0.14799999999999999,0,2240,4679680,32757760,32757760,0,0,32757760,65515520,20280933,32757760,32757760,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,74,0,1,425,0.14999999999999999,0.14799999999999999,65515.519999999997,PASS,MS (α=1.00),9359.36,65515.52,65515.52,65515.52,0.10184941900294925,0.1049308951354441,0.8160389193683016,0.8786240423086119,False
LDPC_BG2_K300_N640,640,640,0.46875,40,20,320,DIRECT_LAYERED_SPA_BP,0,-1.5,-1.5,1.7905871926422474,0.70626877231137719,500,2110,100,0.014066666666666667,0.20000000000000001,12.592000000000001,7,32,32,0.80000000000000004,0.20000000000000001,1679.5459999999987,1019.55,4362.0049999999992,7145.1000000000004,5.968,0.80000000000000004,0,2240,2014720,14103040,14103040,28206080,14103040,0,0,0,0,0,23680,2026072001,2027381665,640,50000,50499,1313001,,50000:50499,MAX_FRAMES_REACHED,400,0,0,100,1,1,28206.080000000002,PASS,BP,4029.44,28206.08,28206.08,28206.08,0.013483022205654017,0.014675199728817106,0.16728549897175743,0.23728910530517394,True
