schemaVersion,stage,caseName,organization,decoderType,payloadLength,encodedLength,frameRate,esN0Db,ebn0Db,ebn0Linear,noiseSigma,noiseVariance,globalSeed,noisePolicyVersion,snrIndex,frameStart,requestedFrameCount,logicalFrameCount,processedFrames,processedPayloadBits,channelHardBitErrors,channelHardFrameErrors,decodedBitErrors,decodedFrameErrors,BER,FER,trueSuccessFrames,trueSuccessRate,reportedSuccessFrames,reportedSuccessRate,miscorrectedFrames,miscorrectionRate,decoderFailureFrames,decoderFailureRate,noErrorStatusFrames,correctedStatusFrames,failedStatusFrames,avgEncodeTimeUs,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,p99DecodeTimeUs,maxDecodeTimeUs,totalDecodeTimeUs,timedFrames,decoderMemoryBytes,peakWorkspaceBytes,memoryMeasurementMethod,firstNoiseHash,lastNoiseHash,stopReason,targetFrameErrors,minFrames,maxFrames,checkpointCount,resumeCount,shardIndex,shardCount,configHash
bch.s6.result.v1,stage03_bch_formal_rerun,BCH-S200,SEGMENTED,SYNDROME_LOOKUP,200,285,0.70175438596491224,-2.000000,-0.46185135655470955,0.89911421588427543,0.89019469568772236,0.79244659623055658,20260804,1,6,0,50000,50000,1000,200000,37237,1000,28877,1000,0.14438500000000001,1,0,0,1000,1,1000,1,0,0,0,1000,0,5.2842999999999991,16.653600000000012,13.9,26.524999999999977,99.946999999999974,263.19999999999999,16653.600000000013,1000,1580,779,EXACT_FROM_TYPE_AND_COUNT,1001e8697f4d65d32a10cf440c2ef85c78f92789d859b02bfe53b59faa47307c,26cc0e2ed48a38ec472a5284b24d19ebff8d8b73cbd81aab9da7d401f367761b,TARGET_FRAME_ERRORS_REACHED,200,1000,50000,1,0,0,1,3a4e20759c5c9f9db78a1230ea9aeec4bea1cb27fc3f6baa2ac6afc88a540a59
