figureId,sourceRunId,sourceMetric,scheme,legend,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-5,415.5,415.5,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-4.5,430.19999999999999,430.19999999999999,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-4,497.39999999999998,497.39999999999998,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-3.5,468.30000000000001,468.30000000000001,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-3,464.39999999999998,464.39999999999998,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-2.5,483.10000000000002,483.10000000000002,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-2,480.69999999999999,480.69999999999999,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-1.5,445.19999999999999,445.19999999999999,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-1,591.5,591.5,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,-0.5,803.60000000000002,803.60000000000002,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,0,554.10000000000002,554.10000000000002,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,0.5,462,462,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,1,449.69999999999999,449.69999999999999,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,1.5,448.39999999999998,448.39999999999998,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,2,451.80000000000001,451.80000000000001,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,2.5,441.39999999999998,441.39999999999998,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,3,442.39999999999998,442.39999999999998,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,3.5,445.80000000000001,445.80000000000001,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,4,442.10000000000002,442.10000000000002,true,false,
rate_near_1_2__linear_time_varying_frequency__p95decodetimeus,S5_FORMAL_20260802,p95DecodeTimeUs,CC_R12_BLOCK_FLOAT,卷积码 R1/2,4.5,433,433,true,false,
