channelType,profileId,caseName,snrDb,miscorrectionRate,decoderFailureRate
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,3.765783148377649,0.0013,0.98045
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,3.9657831483776493,0.0006,0.97245
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.165783148377649,0.0006,0.95855
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.365783148377649,0.00115,0.9416
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.565783148377649,0.0014,0.91965
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.76578314837765,0.00095,0.8983
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,4.96578314837765,0.0015,0.8761
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,5.165783148377649,0.001,0.85405
CFO_60_NO_COMPENSATION,CFO_60,BCH-B200,5.365783148377649,0.0007,0.83345
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,3.9387196432176204,0.88265,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.13871964321762,0.86125,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.33871964321762,0.846,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.53871964321762,0.82755,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.73871964321762,0.8135,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,4.93871964321762,0.8003,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.13871964321762,0.7863,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.33871964321762,0.778,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.53871964321762,0.7723,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.73871964321762,0.7672,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,5.93871964321762,0.7618,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.13871964321762,0.7175904069492965,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.33871964321762,0.6350002088816477,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.53871964321762,0.559214156947868,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.738719643217619,0.5050001661184756,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,6.93871964321762,0.34645453923825587,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,7.13871964321762,0.27040489575179677,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-S300,7.338719643217621,0.23313846153846154,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,3.9387196432176204,0.99675,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.13871964321762,0.99555,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.33871964321762,0.99275,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.53871964321762,0.98905,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.73871964321762,0.98415,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,4.93871964321762,0.97905,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.13871964321762,0.9701,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.33871964321762,0.96325,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.53871964321762,0.95285,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.73871964321762,0.9408,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,5.93871964321762,0.9272,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.13871964321762,0.9136,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.33871964321762,0.9001,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.53871964321762,0.8824,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.738719643217619,0.869,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,6.93871964321762,0.8549,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,7.13871964321762,0.84275,0.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-S300,7.338719643217621,0.82775,0.0
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,2.460566476931633,0.0,0.9637
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,2.660566476931632,0.0,0.94085
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,2.8605664769316324,0.0,0.9134
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.0605664769316325,0.0,0.8793
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.2605664769316327,0.0,0.84895
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.460566476931632,0.0,0.8155
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.660566476931632,0.0,0.79125
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,3.8605664769316324,0.0,0.77435
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.0605664769316325,0.0,0.76335
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.260566476931633,0.0,0.6571836222923603
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.460566476931632,0.0,0.42651102755485715
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.660566476931632,0.0,0.23375384615384615
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,4.860566476931632,0.0,0.23181538461538462
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300,5.0605664769316325,0.0,0.231
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,2.460566476931633,0.0,0.99995
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,2.660566476931632,0.0,0.99985
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,2.8605664769316324,0.0,0.99955
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.0605664769316325,0.0,0.9994
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.2605664769316327,0.0,0.9982
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.460566476931632,0.0,0.9968
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.660566476931632,0.0,0.9935
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,3.8605664769316324,0.0,0.98705
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.0605664769316325,0.0,0.97715
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.260566476931633,0.0,0.963
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.460566476931632,0.0,0.94015
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.660566476931632,0.0,0.9126
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,4.860566476931632,0.0,0.88695
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300,5.0605664769316325,0.0,0.8579
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,1.8771165561694347,0.0,0.97745
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.077116556169435,0.0,0.95755
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.2771165561694344,0.0,0.93135
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.4771165561694346,0.0,0.90085
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.677116556169435,0.0,0.86415
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,2.877116556169435,0.0,0.83145
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.0771165561694342,0.0,0.80055
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.2771165561694344,0.0,0.7794
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.4771165561694346,0.0,0.76495
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.677116556169435,0.0,0.6567009418474035
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,3.877116556169435,0.0,0.43251856699769514
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,4.077116556169434,0.0,0.23353846153846153
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,4.277116556169434,0.0,0.23173846153846153
CFO_30_NO_COMPENSATION,CFO_30,BCH-B300-426,4.477116556169435,0.0,0.23095384615384615
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,1.8771165561694347,0.0,1.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.077116556169435,0.0,1.0
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.2771165561694344,0.0,0.9999
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.4771165561694346,0.0,0.9998
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.677116556169435,0.0,0.9995
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,2.877116556169435,0.0,0.99775
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.0771165561694342,0.0,0.9959
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.2771165561694344,0.0,0.99025
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.4771165561694346,0.0,0.98275
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.677116556169435,0.0,0.96995
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,3.877116556169435,0.0,0.94985
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,4.077116556169434,0.0,0.924
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,4.277116556169434,0.0,0.89475
CFO_60_NO_COMPENSATION,CFO_60,BCH-B300-426,4.477116556169435,0.0,0.86215
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,3.7618513565547094,0.95799999999999996,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,3.9618513565547095,0.94720000000000004,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.16185135655471,0.93920000000000003,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.36185135655471,0.9254,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.561851356554709,0.92520000000000002,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.761851356554709,0.91720000000000002,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,4.9618513565547095,0.90939999999999999,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.16185135655471,0.90139999999999998,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.36185135655471,0.89559999999999995,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.561851356554709,0.88100000000000001,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.761851356554709,0.88060000000000005,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,5.9618513565547095,0.86919999999999997,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.16185135655471,0.85040000000000004,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.36185135655471,0.8448,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.561851356554709,0.82720000000000005,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.76185135655471,0.82479999999999998,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S200,6.9618513565547095,0.79879999999999995,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,3.7618513565547094,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,3.9618513565547095,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.16185135655471,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.36185135655471,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.561851356554709,0.99980000000000002,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.761851356554709,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,4.9618513565547095,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.16185135655471,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.36185135655471,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.561851356554709,0.99980000000000002,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.761851356554709,0.99980000000000002,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,5.9618513565547095,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.16185135655471,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.36185135655471,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.561851356554709,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.76185135655471,0.99980000000000002,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S200,6.9618513565547095,1,0
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,2.565783148377649,0.00059999999999999995,0.96199999999999997
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,2.765783148377649,0.0011999999999999999,0.93799999999999994
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,2.965783148377649,0.00059999999999999995,0.91159999999999997
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.1657831483776486,0.00080000000000000004,0.86860000000000004
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.365783148377649,0,0.8256
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.565783148377649,0.0011999999999999999,0.77759999999999996
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.765783148377649,0.0018,0.71120000000000005
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,3.9657831483776493,0.00020000000000000001,0.65480000000000005
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.165783148377649,0.00059999999999999995,0.58540000000000003
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.365783148377649,0.001,0.52500000000000002
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.565783148377649,0.00020000000000000001,0.43580000000000002
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.76578314837765,0.00020000000000000001,0.37759999999999999
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,4.96578314837765,0.00020000000000000001,0.33700000000000002
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,5.165783148377649,0.00020000000000000001,0.2908
BLOCKAGE_M,BLOCKAGE_M,BCH-B200,5.365783148377649,0,0.2334
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,2.565783148377649,0.00080000000000000004,0.99919999999999998
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,2.765783148377649,0.001,0.999
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,2.965783148377649,0.0014,0.99839999999999995
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.1657831483776486,0.001,0.999
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.365783148377649,0.001,0.99880000000000002
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.565783148377649,0.002,0.99719999999999998
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.765783148377649,0.00080000000000000004,0.998
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,3.9657831483776493,0.0011999999999999999,0.99760000000000004
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.165783148377649,0.0011999999999999999,0.99739999999999995
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.365783148377649,0.00059999999999999995,0.99760000000000004
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.565783148377649,0.00059999999999999995,0.99639999999999995
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.76578314837765,0.00059999999999999995,0.99580000000000002
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,4.96578314837765,0.00080000000000000004,0.99560000000000004
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,5.165783148377649,0.00080000000000000004,0.99399999999999999
BLOCKAGE_H,BLOCKAGE_H,BCH-B200,5.365783148377649,0.00080000000000000004,0.99360000000000004
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,3.9387196432176204,0.95920000000000005,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.13871964321762,0.9476,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.33871964321762,0.94220000000000004,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.53871964321762,0.93259999999999998,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.73871964321762,0.9284,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,4.93871964321762,0.92379999999999995,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.13871964321762,0.91300000000000003,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.33871964321762,0.90439999999999998,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.53871964321762,0.89180000000000004,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.73871964321762,0.88480000000000003,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,5.93871964321762,0.86819999999999997,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.13871964321762,0.86539999999999995,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.33871964321762,0.84940000000000004,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.53871964321762,0.83760000000000001,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.738719643217619,0.82299999999999995,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,6.93871964321762,0.81000000000000005,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,7.13871964321762,0.80559999999999998,0
BLOCKAGE_M,BLOCKAGE_M,BCH-S300,7.338719643217621,0.79800000000000004,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,3.9387196432176204,0.99980000000000002,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.13871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.33871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.53871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.73871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,4.93871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.13871964321762,0.99960000000000004,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.33871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.53871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.73871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,5.93871964321762,0.99960000000000004,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.13871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.33871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.53871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.738719643217619,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,6.93871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,7.13871964321762,1,0
BLOCKAGE_H,BLOCKAGE_H,BCH-S300,7.338719643217621,0.99939999999999996,0
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,2.460566476931633,0,0.95079999999999998
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,2.660566476931632,0,0.9032
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,2.8605664769316324,0,0.8478
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.0605664769316325,0,0.77959999999999996
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.2605664769316327,0,0.70299999999999996
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.460566476931632,0,0.58899999999999997
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.660566476931632,0,0.49559999999999998
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,3.8605664769316324,0,0.38140000000000002
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.0605664769316325,0,0.28460000000000002
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.260566476931633,0,0.21779999999999999
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.460566476931632,0,0.14480000000000001
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.660566476931632,0,0.1008
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,4.860566476931632,0,0.062799999999999995
BLOCKAGE_M,BLOCKAGE_M,BCH-B300,5.0605664769316325,0,0.038211692777990067
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,2.460566476931633,0,0.99919999999999998
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,2.660566476931632,0,0.99939999999999996
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,2.8605664769316324,0,0.99860000000000004
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.0605664769316325,0,0.99780000000000002
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.2605664769316327,0,0.99760000000000004
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.460566476931632,0,0.99519999999999997
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.660566476931632,0,0.99199999999999999
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,3.8605664769316324,0,0.98499999999999999
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.0605664769316325,0,0.97919999999999996
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.260566476931633,0,0.97660000000000002
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.460566476931632,0,0.96260000000000001
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.660566476931632,0,0.95320000000000005
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,4.860566476931632,0,0.93979999999999997
BLOCKAGE_H,BLOCKAGE_H,BCH-B300,5.0605664769316325,0,0.91639999999999999
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,1.8771165561694347,0,0.9486
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.077116556169435,0,0.90280000000000005
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.2771165561694344,0,0.84199999999999997
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.4771165561694346,0,0.76839999999999997
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.677116556169435,0,0.66120000000000001
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,2.877116556169435,0,0.52959999999999996
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,3.0771165561694342,0,0.40820000000000001
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,3.2771165561694344,0,0.308
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,3.4771165561694346,0,0.1986
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,3.677116556169435,0,0.128
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,3.877116556169435,0,0.081600000000000006
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,4.077116556169434,0,0.044999999999999998
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,4.277116556169434,0,0.021328783192918845
BLOCKAGE_M,BLOCKAGE_M,BCH-B300-426,4.477116556169435,0,0.011872959335114277
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,1.8771165561694347,0,0.99980000000000002
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,2.077116556169435,0,0.999
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,2.2771165561694344,0,0.99819999999999998
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,2.4771165561694346,0,0.99580000000000002
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,2.677116556169435,0,0.99380000000000002
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,2.877116556169435,0,0.98419999999999996
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,3.0771165561694342,0,0.97399999999999998
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,3.2771165561694344,0,0.95899999999999996
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,3.4771165561694346,0,0.93259999999999998
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,3.677116556169435,0,0.91080000000000005
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,3.877116556169435,0,0.87360000000000004
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,4.077116556169434,0,0.83640000000000003
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,4.277116556169434,0,0.78300000000000003
BLOCKAGE_H,BLOCKAGE_H,BCH-B300-426,4.477116556169435,0,0.72960000000000003
AWGN_BURST,AWGN_BURST_L1,BCH-S200,5.9618513565547095,0.047199999999999999,0
AWGN_BURST,AWGN_BURST_L2,BCH-S200,5.9618513565547095,0.90880000000000005,0
AWGN_BURST,AWGN_BURST_L3,BCH-S200,5.9618513565547095,0.97099999999999997,0
AWGN_BURST,AWGN_BURST_L4,BCH-S200,5.9618513565547095,0.96960000000000002,0
AWGN_BURST,AWGN_BURST_L5,BCH-S200,5.9618513565547095,0.9758,0
AWGN_BURST,AWGN_BURST_L6,BCH-S200,5.9618513565547095,0.98199999999999998,0
AWGN_BURST,AWGN_BURST_L7,BCH-S200,5.9618513565547095,0.9778,0
AWGN_BURST,AWGN_BURST_L8,BCH-S200,5.9618513565547095,0.98819999999999997,0
AWGN_BURST,AWGN_BURST_L10,BCH-S200,5.9618513565547095,0.98619999999999997,0
AWGN_BURST,AWGN_BURST_L12,BCH-S200,5.9618513565547095,0.99339999999999995,0
AWGN_BURST,AWGN_BURST_L14,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L15,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L16,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L20,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L24,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L29,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L30,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L31,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L32,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L48,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L64,BCH-S200,5.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L1,BCH-S200,6.9618513565547095,0.0124,0
AWGN_BURST,AWGN_BURST_L2,BCH-S200,6.9618513565547095,0.90600000000000003,0
AWGN_BURST,AWGN_BURST_L3,BCH-S200,6.9618513565547095,0.97260000000000002,0
AWGN_BURST,AWGN_BURST_L4,BCH-S200,6.9618513565547095,0.96899999999999997,0
AWGN_BURST,AWGN_BURST_L5,BCH-S200,6.9618513565547095,0.97460000000000002,0
AWGN_BURST,AWGN_BURST_L6,BCH-S200,6.9618513565547095,0.98140000000000005,0
AWGN_BURST,AWGN_BURST_L7,BCH-S200,6.9618513565547095,0.97760000000000002,0
AWGN_BURST,AWGN_BURST_L8,BCH-S200,6.9618513565547095,0.98799999999999999,0
AWGN_BURST,AWGN_BURST_L10,BCH-S200,6.9618513565547095,0.98580000000000001,0
AWGN_BURST,AWGN_BURST_L12,BCH-S200,6.9618513565547095,0.99360000000000004,0
AWGN_BURST,AWGN_BURST_L14,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L15,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L16,BCH-S200,6.9618513565547095,1,0
AWGN_BURST,AWGN_BURST_L20,BCH-S200,6.9618513565547095,1,0
