caseName,channelType,profileId,targetFER,interpolatedSnrDb,status,leftSnrDb,rightSnrDb,method
BCH-B300,AWGN_BURST,AWGN_BURST_L16,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L2,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L20,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L24,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L29,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L3,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L30,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L31,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L32,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L4,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L48,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L5,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L6,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L64,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L7,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L8,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,BLOCKAGE_H,BLOCKAGE_H,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,BLOCKAGE_M,BLOCKAGE_M,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,CFO_30_NO_COMPENSATION,CFO_30,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,CFO_60_NO_COMPENSATION,CFO_60,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.01,7.4746703666584349,VALID,7.460566476931632,7.6605664769316331,LOG_FER_LINEAR_SNR
BCH-B300,AWGN,AWGN,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L1,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L10,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L12,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L14,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L15,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L16,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L2,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L20,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L24,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L29,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L3,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L30,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L31,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L32,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L4,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L48,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L5,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L6,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L64,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L7,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,AWGN_BURST,AWGN_BURST_L8,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,BLOCKAGE_H,BLOCKAGE_H,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,BLOCKAGE_M,BLOCKAGE_M,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,CFO_30_NO_COMPENSATION,CFO_30,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,CFO_60_NO_COMPENSATION,CFO_60,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.001,8.3829833318499514,VALID,8.2605664769316327,8.460566476931632,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN,AWGN,0.1,2.9072426915111884,VALID,2.877116556169435,3.0771165561694342,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L1,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L10,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L12,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L14,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L15,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L16,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L2,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L20,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L24,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L29,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L3,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L30,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L31,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L32,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L4,0.1,3.5296033891167511,VALID,3.4771165561694346,3.9771165561694346,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L48,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L5,0.1,3.6791933948516822,VALID,3.4771165561694346,3.9771165561694346,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L6,0.1,3.8913047647910952,VALID,3.4771165561694346,3.9771165561694346,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L64,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L7,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L8,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,BLOCKAGE_H,BLOCKAGE_H,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,BLOCKAGE_M,BLOCKAGE_M,0.1,3.7867831614690766,VALID,3.6771165561694348,3.877116556169435,LOG_FER_LINEAR_SNR
BCH-B300-426,CFO_30_NO_COMPENSATION,CFO_30,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,CFO_60_NO_COMPENSATION,CFO_60,0.1,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.1,5.6979964768845344,VALID,5.6771165561694348,5.877116556169435,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN,AWGN,0.01,3.4491627298851952,VALID,3.2771165561694344,3.4771165561694346,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L1,0.01,3.6052231670750925,VALID,3.4771165561694346,3.9771165561694346,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L10,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L12,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L14,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L15,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L16,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L2,0.01,3.7448782931370856,VALID,3.4771165561694346,3.9771165561694346,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L20,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L24,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L29,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L3,0.01,3.8824563069842144,VALID,3.4771165561694346,3.9771165561694346,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L30,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L31,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L32,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L4,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L48,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L5,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L6,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L64,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L7,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L8,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,BLOCKAGE_H,BLOCKAGE_H,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,BLOCKAGE_M,BLOCKAGE_M,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,CFO_30_NO_COMPENSATION,CFO_30,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,CFO_60_NO_COMPENSATION,CFO_60,0.01,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.01,6.6260644047742092,VALID,6.4771165561694346,6.6771165561694339,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN,AWGN,0.001,3.8384872690311949,VALID,3.6771165561694348,3.877116556169435,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L1,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L10,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L12,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L14,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L15,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L16,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L2,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L20,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L24,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L29,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L3,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L30,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L31,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L32,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L4,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L48,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L5,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L6,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L64,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L7,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,AWGN_BURST,AWGN_BURST_L8,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,BLOCKAGE_H,BLOCKAGE_H,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,BLOCKAGE_M,BLOCKAGE_M,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,CFO_30_NO_COMPENSATION,CFO_30,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,CFO_60_NO_COMPENSATION,CFO_60,0.001,,TARGET_NOT_BRACKETED_NO_EXTRAPOLATION,,,LOG_FER_LINEAR_SNR
BCH-B300-426,MULTIPATH_MMSE,FIXED_MULTIPATH_MMSE,0.001,7.3803783463258714,VALID,7.2771165561694353,7.4771165561694346,LOG_FER_LINEAR_SNR
