stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,burstLengthIndex,burstLengthBits,burstRatio,burstStartPolicy,burstWrapAround,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,decoderTimeTotalNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,2,2,0.0047619047619047623,RANDOM_PER_FRAME,false,1397048147,1000,300000,2086,914,1000,0,86,914,0,1069,1.069,2,2,1.931,10167600,10167,8300,14000,22700,116300,0.0069533333333333331,0.91400000000000003,0,0.91400000000000003,0,0.085999999999999993,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L2.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,6,6,0.014285714285714285,RANDOM_PER_FRAME,false,1397048147,1000,300000,5014,990,1000,0,10,990,0,1327,1.327,2,6,5.4160000000000004,9724000,9724,8100,13700,16800,36600,0.016713333333333334,0.98999999999999999,0,0.98999999999999999,0,0.01,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L6.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,10,15,0.035714285714285712,RANDOM_PER_FRAME,false,1397048147,1000,300000,10845,1000,1000,0,0,1000,71,1929,1.929,2,15,11.302,12922000,12922,13100,15800,30900,79300,0.036150000000000002,1,0,1,0.070999999999999994,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L15.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,14,40,0.095238095238095233,RANDOM_PER_FRAME,false,1397048147,1000,300000,29165,1000,1000,0,0,1000,0,3586,3.5859999999999999,4,15,15,12643600,12643,12800,16000,32200,59400,0.097216666666666673,1,0,1,0,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L40.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,2,2,0.0050505050505050509,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50124,1.00248,2,2,1.99752,1581507100,31630,27700,42000,87100,15680600,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L2.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,6,6,0.015151515151515152,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50605,1.0121,2,6,5.9779,1652339100,33046,32300,44600,59500,1263000,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L6.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,10,15,0.03787878787878788,RANDOM_PER_FRAME,false,1397048147,1000,300000,11428,808,0,1000,192,0,0,1031,1.0309999999999999,2,15,14.862,29071100,29071,26100,42900,65800,231700,0.038093333333333333,0.80800000000000005,1,0,0,0.192,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L15.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,14,40,0.10101010101010101,RANDOM_PER_FRAME,false,1397048147,1000,300000,31785,937,0,1000,63,0,0,1110,1.1100000000000001,2,40,38.835000000000001,66331300,66331,34000,76200,1034500,4939000,0.10595,0.93700000000000006,1,0,0,0.063,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L40.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,2,2,0.0051282051282051282,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,2,2,3225133400,64502,42800,108100,408600,30227100,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L2.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,6,6,0.015384615384615385,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,6,6,3422877800,68457,54000,95000,304900,14264800,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L6.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,10,15,0.038461538461538464,RANDOM_PER_FRAME,false,1397048147,1000,300000,11714,803,0,1000,197,0,0,1000,1,1,15,15,167442700,167442,77900,353500,1217100,24626800,0.039046666666666667,0.80300000000000005,1,0,0,0.19700000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L15.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,14,40,0.10256410256410256,RANDOM_PER_FRAME,false,1397048147,1000,300000,30843,826,0,1000,174,0,0,1000,1,1,40,40,94284300,94284,75800,164800,565100,1871500,0.10281,0.82599999999999996,1,0,0,0.17399999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L40.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,2,2,0.0046948356807511738,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,2,2,4042095700,80841,58300,127900,459700,18619300,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L2.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,6,6,0.014084507042253521,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,6,6,4758773700,95175,67400,147400,552100,35268600,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L6.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,10,15,0.035211267605633804,RANDOM_PER_FRAME,false,1397048147,1000,300000,10573,722,0,1000,278,0,0,1000,1,1,15,15,84770600,84770,83900,109500,137400,493900,0.035243333333333335,0.72199999999999998,1,0,0,0.27800000000000002,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L15.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,14,40,0.093896713615023469,RANDOM_PER_FRAME,false,1397048147,1000,300000,28260,758,0,1000,242,0,0,1000,1,1,40,40,88282800,88282,82600,119000,208400,927600,0.094200000000000006,0.75800000000000001,1,0,0,0.24199999999999999,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L40.json,
