stageId,runId,gitCommit,caseId,legendLabel,payloadLength,encodedLength,actualRate,motherN,motherK,motherT,blockCount,burstLengthIndex,burstLengthBits,burstRatio,burstStartPolicy,burstWrapAround,masterSeed,framesProcessed,payloadBitsProcessed,payloadErrorBits,payloadErrorFrames,decoderDeclaredSuccessFrames,decoderDeclaredFailureFrames,trueSuccessFrames,miscorrectionFrames,undetectedErrorFrames,affectedCodeBlocksTotal,meanAffectedCodeBlocks,maxAffectedCodeBlocks,maxErrorsInOneCodeBlockObserved,meanMaxErrorsInOneCodeBlock,decoderTimeTotalNs,decoderTimeMeanNs,decoderTimeP50Ns,decoderTimeP95Ns,decoderTimeP99Ns,decoderTimeMaxNs,ber,fer,decoderFailureRate,miscorrectionRate,undetectedErrorRate,trueSuccessRate,stopReason,checkpointPath,resultSha256
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K421,421整块200,200,290,0.68965517241379315,511,421,10,1,13,30,0.10344827586206896,RANDOM_PER_FRAME,false,1397048147,1000,200000,21294,766,0,1000,234,0,0,1000,1,1,30,30,56111200,56111,57400,72800,90400,189400,0.10647,0.76600000000000001,1,0,0,0.23400000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K421_L30.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,1,1,0.0030674846625766872,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,3304306400,66086,43000,107300,450000,18644500,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L1.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,5,5,0.015337423312883436,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,3551222600,71024,57100,94900,311400,24645400,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L5.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,9,12,0.036809815950920248,RANDOM_PER_FRAME,false,1397048147,50000,10000000,0,0,50000,0,50000,0,0,50000,1,1,12,12,4111355100,82227,76400,102600,189900,12441500,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L12.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K200_M511K385,385整块200,200,326,0.61349693251533743,511,385,14,1,13,30,0.09202453987730061,RANDOM_PER_FRAME,false,1397048147,1000,200000,18299,656,0,1000,344,0,0,1000,1,1,30,30,74850800,74850,67500,100500,126100,184300,0.091495000000000007,0.65600000000000003,1,0,0,0.34399999999999997,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K200_M511K385_L30.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,1,1,0.0023809523809523812,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,956441500,19128,13300,29300,119100,9432500,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L1.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,5,5,0.011904761904761904,RANDOM_PER_FRAME,false,1397048147,1000,300000,4425,994,1000,0,6,994,0,1275,1.2749999999999999,2,5,4.5890000000000004,16391500,16391,14700,22200,57900,161000,0.014749999999999999,0.99399999999999999,0,0.99399999999999999,0,0.0060000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L5.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,9,12,0.028571428571428571,RANDOM_PER_FRAME,false,1397048147,1000,300000,8434,998,1000,0,2,998,0,1719,1.7190000000000001,2,12,9.6370000000000005,15682000,15682,14600,20000,42000,121000,0.028113333333333334,0.998,0,0.998,0,0.002,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L12.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_S15,分块300,300,420,0.7142857142857143,15,11,1,28,13,30,0.071428571428571425,RANDOM_PER_FRAME,false,1397048147,1000,300000,21812,1000,1000,0,0,1000,63,2937,2.9369999999999998,3,15,15,15104900,15104,14500,21600,39300,59100,0.072706666666666669,1,0,1,0.063,0,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_S15_L30.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,1,1,0.0025252525252525255,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,1859319100,37186,28300,50900,160100,15137500,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L1.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,5,5,0.012626262626262626,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50451,1.00902,2,5,4.9863200000000001,2307760300,46155,34700,61200,231500,23875100,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L5.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,9,12,0.030303030303030304,RANDOM_PER_FRAME,false,1397048147,1000,300000,8951,775,1,999,225,0,0,1033,1.0329999999999999,2,12,11.894,37415000,37415,35900,51400,76200,191800,0.029836666666666668,0.77500000000000002,0.999,0,0,0.22500000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L12.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M255K207,255双块300,300,396,0.75757575757575757,255,207,6,2,13,30,0.07575757575757576,RANDOM_PER_FRAME,false,1397048147,1000,300000,23713,893,0,1000,107,0,0,1070,1.0700000000000001,2,30,29.466999999999999,34467000,34467,33700,50700,63400,121800,0.079043333333333327,0.89300000000000002,1,0,0,0.107,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M255K207_L30.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,1,1,0.0025641025641025641,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,2772112800,55442,40200,87700,320600,20964900,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L1.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,5,5,0.01282051282051282,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,3719972400,74399,52600,120600,412400,40701000,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L5.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,9,12,0.030769230769230771,RANDOM_PER_FRAME,false,1397048147,1000,300000,9443,800,0,1000,200,0,0,1000,1,1,12,12,68003900,68003,64000,88700,148700,294900,0.031476666666666667,0.80000000000000004,1,0,0,0.20000000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L12.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K421,421整块300,300,390,0.76923076923076927,511,421,10,1,13,30,0.076923076923076927,RANDOM_PER_FRAME,false,1397048147,1000,300000,23104,809,0,1000,191,0,0,1000,1,1,30,30,57539200,57539,56700,74600,101000,172900,0.077013333333333336,0.80900000000000005,1,0,0,0.191,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K421_L30.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,1,1,0.0023474178403755869,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,1,1,2926269200,58525,47600,81500,223400,12149800,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L1.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,5,5,0.011737089201877934,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,5,5,3723618500,74472,56900,111800,399400,15615700,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L5.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,9,12,0.028169014084507043,RANDOM_PER_FRAME,false,1397048147,50000,15000000,0,0,50000,0,50000,0,0,50000,1,1,12,12,4643441800,92868,79500,126700,314400,16937000,0,0,0,0,0,1,MAX_FRAMES_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L12.json,
stage14_burst_formal,stage14_formal_v1,793f7247491a6f3e44b22072722e1ca693f26cae,K300_M511K385,385整块300,300,426,0.70422535211267601,511,385,14,1,13,30,0.070422535211267609,RANDOM_PER_FRAME,false,1397048147,1000,300000,20864,738,0,1000,262,0,0,1000,1,1,30,30,76701800,76701,72900,97100,117500,195700,0.069546666666666673,0.73799999999999999,1,0,0,0.26200000000000001,TARGET_FRAME_ERRORS_REACHED,results/checkpoints/stage14_burst_formal_K300_M511K385_L30.json,
