series,x,rawY,plotted,exclusionReason,nonMonotonicHighSnrAnomaly
BCH码块交织 D=19,-5.0,-0.005478333333333363,true,,false
BCH码块交织 D=19,-4.5,-0.007127500000000009,true,,false
BCH码块交织 D=19,-4.0,-0.008437500000000014,true,,false
BCH码块交织 D=19,-3.5,-0.010152500000000009,true,,false
BCH码块交织 D=19,-3.0,-0.011734166666666629,true,,false
BCH码块交织 D=19,-2.5,-0.014025000000000037,true,,false
BCH码块交织 D=19,-2.0,-0.01592249999999998,true,,false
BCH码块交织 D=19,-1.5,-0.017390833333333355,true,,false
BCH码块交织 D=19,-1.0,-0.01854416666666664,true,,false
BCH码块交织 D=19,-0.5,-0.01895833333333327,true,,false
BCH码块交织 D=19,0.0,-0.0184575,true,,false
BCH码块交织 D=19,0.5,-0.017663333333333323,true,,false
BCH码块交织 D=19,1.0,-0.01567083333333333,true,,false
BCH码块交织 D=19,1.5,-0.012086666666666676,true,,false
BCH码块交织 D=19,2.0,-0.006949166666666659,true,,false
BCH码块交织 D=19,2.5,-0.0007974999999999927,true,,false
BCH码块交织 D=19,3.0,0.006201666666666668,true,,false
BCH码块交织 D=19,3.5,0.013024166666666663,true,,false
BCH码块交织 D=19,4.0,0.019502499999999996,true,,false
BCH码块交织 D=19,4.5,0.025169166666666666,true,,false
BCH码块交织 D=19,5.0,0.03033583333333334,true,,false
BCH码块交织 D=19,5.5,0.0342475,true,,false
BCH码块交织 D=19,6.0,0.037088333333333334,true,,false
BCH码块交织 D=19,6.5,0.0387975,true,,false
BCH码块交织 D=19,7.0,0.040171708252403945,true,,false
BCH码块交织 D=19,7.5,0.04096423242161809,true,,false
BCH码块交织 D=19,8.0,0.041297488683760236,true,,false
BCH码块交织 D=19,8.5,0.041496991833467216,true,,false
BCH码块交织 D=19,9.0,0.041589261908298085,true,,false
BCH码块交织 D=19,9.5,0.04163173333333334,true,,false
BCH码块交织 D=19,10.0,0.041648849999999994,true,,false
全帧伪随机交织,-5.0,-0.007397500000000001,true,,false
全帧伪随机交织,-4.5,-0.00858083333333337,true,,false
全帧伪随机交织,-4.0,-0.009346666666666698,true,,false
全帧伪随机交织,-3.5,-0.011074999999999974,true,,false
全帧伪随机交织,-3.0,-0.013126666666666648,true,,false
全帧伪随机交织,-2.5,-0.015941666666666687,true,,false
全帧伪随机交织,-2.0,-0.017906666666666654,true,,false
全帧伪随机交织,-1.5,-0.019374166666666637,true,,false
全帧伪随机交织,-1.0,-0.02149249999999997,true,,false
全帧伪随机交织,-0.5,-0.02149333333333328,true,,false
全帧伪随机交织,0.0,-0.022559166666666672,true,,false
全帧伪随机交织,0.5,-0.02308916666666666,true,,false
全帧伪随机交织,1.0,-0.022563333333333338,true,,false
全帧伪随机交织,1.5,-0.02144416666666668,true,,false
全帧伪随机交织,2.0,-0.01884083333333332,true,,false
全帧伪随机交织,2.5,-0.015533333333333336,true,,false
全帧伪随机交织,3.0,-0.011862499999999998,true,,false
全帧伪随机交织,3.5,-0.00800166666666667,true,,false
全帧伪随机交织,4.0,-0.004292500000000005,true,,false
全帧伪随机交织,4.5,-0.00090500000000001,true,,false
全帧伪随机交织,5.0,0.002060833333333331,true,,false
全帧伪随机交织,5.5,0.0042775000000000035,true,,false
全帧伪随机交织,6.0,0.006111666666666668,true,,false
全帧伪随机交织,6.5,0.007255833333333336,true,,false
全帧伪随机交织,7.0,0.008117256973635384,true,,false
全帧伪随机交织,7.5,0.008593449488505246,true,,false
全帧伪随机交织,8.0,0.008805346612031362,true,,false
全帧伪随机交织,8.5,0.00891820638403907,true,,false
全帧伪随机交织,9.0,0.008993198761922325,true,,false
全帧伪随机交织,9.5,0.009019333333333338,true,,false
全帧伪随机交织,10.0,0.00903046666666666,true,,false
行列交织 rows=15,-5.0,-0.006969166666666637,true,,false
行列交织 rows=15,-4.5,-0.008329166666666665,true,,false
行列交织 rows=15,-4.0,-0.01008583333333335,true,,false
行列交织 rows=15,-3.5,-0.011540833333333361,true,,false
行列交织 rows=15,-3.0,-0.013368333333333315,true,,false
行列交织 rows=15,-2.5,-0.01526916666666664,true,,false
行列交织 rows=15,-2.0,-0.017899166666666688,true,,false
行列交织 rows=15,-1.5,-0.01948083333333331,true,,false
行列交织 rows=15,-1.0,-0.020485833333333286,true,,false
行列交织 rows=15,-0.5,-0.02014333333333332,true,,false
行列交织 rows=15,0.0,-0.020261666666666664,true,,false
行列交织 rows=15,0.5,-0.019353333333333347,true,,false
行列交织 rows=15,1.0,-0.01675083333333334,true,,false
行列交织 rows=15,1.5,-0.013080000000000008,true,,false
行列交织 rows=15,2.0,-0.007494166666666663,true,,false
行列交织 rows=15,2.5,-0.0011274999999999896,true,,false
行列交织 rows=15,3.0,0.00613583333333334,true,,false
行列交织 rows=15,3.5,0.012975833333333325,true,,false
行列交织 rows=15,4.0,0.019805833333333325,true,,false
行列交织 rows=15,4.5,0.025582499999999994,true,,false
行列交织 rows=15,5.0,0.030352500000000004,true,,false
行列交织 rows=15,5.5,0.0341825,true,,false
行列交织 rows=15,6.0,0.037040833333333335,true,,false
行列交织 rows=15,6.5,0.03879666666666666,true,,false
行列交织 rows=15,7.0,0.040120084674963384,true,,false
行列交织 rows=15,7.5,0.040945552752948894,true,,false
行列交织 rows=15,8.0,0.04127941400633115,true,,false
行列交织 rows=15,8.5,0.04148001842341996,true,,false
行列交织 rows=15,9.0,0.041592602108073924,true,,false
行列交织 rows=15,9.5,0.041632716666666666,true,,false
行列交织 rows=15,10.0,0.041649933333333326,true,,false
