stage,mode,caseName,payloadLength,encodedLength,organization,correctionCapabilityT,burstLength,relativeStartInSubblock,interleaverMode,payloadCount,legalStartCountPerPayload,totalPatterns,processedFrames,processedBits,bitErrors,frameErrors,BER,FER,trueSuccessRate,reportedSuccessRate,decoderFailureRate,miscorrectionRate,explicitFailureWithWrongPayloadPatterns,averageTouchedSubblocks,averageMaximumSubblockErrorWeight,fractionAllSubblocksWithinGuaranteedRegion,averageSubblocksWithOneError,averageSubblocksWithMoreThanOneError,minimumFailingStart,maximumSuccessfulStart,allStartsGuaranteedCorrect,theoreticalGuaranteedRegion,ferWilson95Low,ferWilson95High,masterSeed,caseSeed,lengthSeed,randomStartSeed,stopReason,runtimeSeconds,configHash,permutationHash,inversePermutationHash,errorWeightConserved,pairedFrameCount
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,1,10,NONE,100,19,1900,1900,380000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,280,true,true,2.1684043449710089e-19,0.002017740922121561,2026072607,4017947825915577414,9621336497066466428,9621336497066466428,EXHAUSTIVE_GROUPED_BY_R,0.012395646666666668,a4fc32eba59cd09a,,,true,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,1,11,NONE,100,19,1900,1900,380000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,281,true,true,2.1684043449710089e-19,0.002017740922121561,2026072607,4017947825915577414,9621336497066466428,9621336497066466428,EXHAUSTIVE_GROUPED_BY_R,0.012395646666666668,a4fc32eba59cd09a,,,true,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,1,12,NONE,100,19,1900,1900,380000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,282,true,true,2.1684043449710089e-19,0.002017740922121561,2026072607,4017947825915577414,9621336497066466428,9621336497066466428,EXHAUSTIVE_GROUPED_BY_R,0.012395646666666668,a4fc32eba59cd09a,,,true,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,1,13,NONE,100,19,1900,1900,380000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,283,true,true,2.1684043449710089e-19,0.002017740922121561,2026072607,4017947825915577414,9621336497066466428,9621336497066466428,EXHAUSTIVE_GROUPED_BY_R,0.012395646666666668,a4fc32eba59cd09a,,,true,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,1,14,NONE,100,19,1900,1900,380000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,284,true,true,2.1684043449710089e-19,0.002017740922121561,2026072607,4017947825915577414,9621336497066466428,9621336497066466428,EXHAUSTIVE_GROUPED_BY_R,0.012395646666666668,a4fc32eba59cd09a,,,true,0
s2-07b,formal,BCH-S200,200,285,SEGMENTED,1,2,14,NONE,100,18,1800,1800,360000,0,0,0,0,1,1,0,0,0,2,1,1,2,0,,269,true,true,2.1684043449710089e-19,0.0021295989189679529,2026072607,4017947825915577414,5640354087230502487,5640354087230502487,EXHAUSTIVE_GROUPED_BY_R,0.012173986666666666,ba81f6913420ec54,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,0,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,405,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,1,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,406,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,2,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,407,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,3,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,408,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,4,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,409,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,5,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,410,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,6,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,411,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,7,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,412,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,8,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,413,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,9,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,414,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,10,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,415,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,11,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,416,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,12,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,417,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,13,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,418,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,1,14,NONE,100,28,2800,2800,840000,0,0,0,0,1,1,0,0,0,1,1,1,1,0,,419,true,true,0,0.0013700699119806356,2026072607,10005808911069659570,10848967929944152390,10848967929944152390,EXHAUSTIVE_GROUPED_BY_R,0.030135433333333333,fd28e2e0c102bdfc,,,true,0
s2-07b,formal,BCH-S300,300,420,SEGMENTED,1,2,14,NONE,100,27,2700,2700,810000,0,0,0,0,1,1,0,0,0,2,1,1,2,0,,404,true,true,1.0842021724855044e-19,0.001420741148916924,2026072607,10005808911069659570,13533003870586228306,13533003870586228306,EXHAUSTIVE_GROUPED_BY_R,0.028501160000000001,29ec59531d14acbb,,,true,0
