runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
formal_coarse,AUTO_SELECTED,W96-S16-D70,R12,GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,96,16,70,1000,117217,1000,0.39072333333333331,1,0.38897880282124525,0.39247066235502065,0.99617324151444497,1,0.40315350877192985,0.35136111111111112,14170,743,0,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,181886000,1286000,1922.2136000000007,2632.5,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S25-D70,R12,GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,128,25,70,1000,117133,1000,0.39044333333333331,1,0.38869903110833171,0.3921904412385655,0.99617324151444497,1,0.40561874999999997,0.37309999999999999,11342,607,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1550.0453999999982,2065.1999999999998,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S50-D70,R12,GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,128,50,70,1000,117076,1000,0.39025333333333334,1,0.38850918636143056,0.39200029085125215,0.99617324151444497,1,0.40708749999999999,0.38413181818181819,8991,422,0,238,163,232,238,611,93,100,5,5,5,78462000,586000,844.1902000000008,1305.9000000000001,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S16-D70,R12,GRID,-5,-5,-1.9036983257410123,0.49019607843137253,1.5811388300841895,128,16,70,1000,117256,1000,0.39085333333333333,1,0.3891086970360797,0.39260076481096456,0.99617324151444497,1,0.40289795918367349,0.36815384615384616,11853,705,0,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,210558000,1146000,2156.2862000000014,2931.4000000000001,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W96-S16-D70,R12,GRID,-3,-3,0.096301674258987724,0.49019607843137253,0.99763115748443987,96,16,70,1000,42012,974,0.14004,0.97399999999999998,0.13880280576027809,0.1412864125984627,0.96217617115731013,0.9821960617983837,0.14675438596491228,0.11877777777777777,3358,272,-0.0010256410256410265,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,181886000,1286000,1898.5983000000019,2565.4000000000001,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S25-D70,R12,GRID,-3,-3,0.096301674258987724,0.49019607843137253,0.99763115748443987,128,25,70,1000,41842,975,0.13947333333333334,0.97499999999999998,0.13823825305165174,0.14071764648574767,0.96335471073215662,0.98300986870656593,0.14714374999999999,0.13070714285714286,2556,219,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1509.2869000000012,2084.6999999999998,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S50-D70,R12,GRID,-3,-3,0.096301674258987724,0.49019607843137253,0.99763115748443987,128,50,70,1000,41701,975,0.13900333333333334,0.97499999999999998,0.13777001163305519,0.14024589994076109,0.96335471073215662,0.98300986870656593,0.14626249999999999,0.13636363636363635,1697,115,0,238,163,232,238,611,93,100,5,5,5,78462000,586000,828.99690000000021,1260.3,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S16-D70,R12,GRID,-3,-3,0.096301674258987724,0.49019607843137253,0.99763115748443987,128,16,70,1000,41971,975,0.13990333333333332,0.97499999999999998,0.1386666483002755,0.14114924022508293,0.96335471073215662,0.98300986870656593,0.14641326530612245,0.12763461538461537,2793,237,0,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,210558000,1146000,2183.8211000000006,2881.3000000000002,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W96-S16-D70,R12,GRID,-1,-1,2.0963016742589877,0.49019607843137253,0.62946270589708364,96,16,70,1240,1715,202,0.0046102150537634407,0.16290322580645161,0.0043975840131804033,0.0048330772761084771,0.14339598704514653,0.18449263246378597,0.0044001131861912844,0.0052755376344086023,5,3,0.010000000000000026,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,225538640,1594640,2019.6404032258051,2823.4000000000001,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-1239,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S25-D70,R12,GRID,-1,-1,2.0963016742589877,0.49019607843137253,0.62946270589708364,128,25,70,1240,1710,200,0.004596774193548387,0.16129032258064516,0.0043844592924837077,0.0048193205539663435,0.14186988850141569,0.18280288708172227,0.0045715725806451616,0.0046255760368663591,2,1,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,178557520,1073840,1601.1204032258063,2223.6999999999998,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-1239,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
