runLayer,experimentId,candidateId,rateCase,targetFerLevel,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,windowBits,slideBits,dtb,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,mismatchVsBlockBits,mismatchVsBlockFrames,relativeFerIncreaseVsBlock,firstOutputDelaySymbols,avgDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,windowCount,outputBatchCount,windowTriggerCount,ACSCount,tracebackOperations,avgWindowProcessingTimeUs,p95WindowProcessingTimeUs,windowBufferBytes,survivorMemoryBytes,pathMetricMemoryBytes,totalMemoryBytes,lostBits,duplicateBits,outputLength,finalFlushPass,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,stopReason
formal_coarse,AUTO_SELECTED,W96-S16-D70,R12,GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,96,16,70,1000,84337,1000,0.28112333333333334,1,0.27951748813310728,0.28273478383312978,0.99617324151444497,1,0.29157894736842105,0.24801388888888889,8969,574,0,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,181886000,1286000,1972.0904000000025,2685.5999999999999,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S25-D70,R12,GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,128,25,70,1000,84153,1000,0.28050999999999998,1,0.27890523306646914,0.28212038794019828,0.99617324151444497,1,0.29171875000000003,0.26769999999999999,7027,436,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1539.3676999999961,2241.8000000000002,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S50-D70,R12,GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,128,50,70,1000,84033,1000,0.28011000000000003,1,0.27850593828300146,0.28171969296742511,0.99617324151444497,1,0.29457499999999998,0.27484999999999998,5215,306,0,238,163,232,238,611,93,100,5,5,5,78462000,586000,865.55140000000063,1341.5999999999999,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S16-D70,R12,GRID,-4,-4,-0.90369832574101228,0.49019607843137253,1.2559432157547903,128,16,70,1000,84352,1000,0.28117333333333333,1,0.27956740039432171,0.28278487029144539,0.99617324151444497,1,0.29041326530612244,0.2637596153846154,7464,513,0,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,210558000,1146000,2254.5270999999989,3034.9000000000001,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W96-S16-D70,R12,GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,96,16,70,1000,10298,639,0.034326666666666665,0.63900000000000001,0.033681100388586419,0.034984158558267045,0.60875216296783496,0.66818399817318075,0.035114035087719299,0.031833333333333332,294,41,0.0094786729857819982,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,181886000,1286000,1895.4635999999982,2553.1999999999998,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S25-D70,R12,GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,128,25,70,1000,10292,638,0.034306666666666666,0.63800000000000001,0.033661283712372585,0.034963975746668825,0.60773822752546014,0.66720558713252665,0.035562499999999997,0.032871428571428572,232,29,0.0078988941548183318,188,146.33333333333334,188,210,611,52.75,72,9,9,9,143998000,866000,1486.9862000000014,2077.4000000000001,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S50-D70,R12,GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,128,50,70,1000,10280,633,0.034266666666666667,0.63300000000000001,0.033621650537994666,0.034923609945422651,0.60267062647511083,0.66231145576773154,0.035200000000000002,0.03392727272727273,112,13,0,238,163,232,238,611,93,100,5,5,5,78462000,586000,829.09340000000009,1289.7,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S16-D70,R12,GRID,-2,-2,1.0963016742589877,0.49019607843137253,0.79244659623055669,128,16,70,1000,10285,638,0.034283333333333332,0.63800000000000001,0.033638164331783897,0.03494042905814345,0.60773822752546014,0.66720558713252665,0.035311224489795921,0.032346153846153844,245,35,0.0078988941548183318,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,210558000,1146000,2175.521200000002,2853.5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-999,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W96-S16-D70,R12,GRID,0.5,0.5,3.5963016742589877,0.49019607843137253,0.44562546906687278,96,16,70,39747,949,200,7.9586719333115283e-05,0.0050318263013560769,7.4681859181411955e-05,8.4813687327349281e-05,0.0043824441025831469,0.0057768743923233773,8.2318912737097227e-05,7.0934773553839144e-05,0,0,0,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,7229422842,51114642,2176.7001333434009,2904.6999999999998,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-39746,CC-C-R12-S-W96-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S25-D70,R12,GRID,0.5,0.5,3.5963016742589877,0.49019607843137253,0.44562546906687278,128,25,70,39747,949,200,7.9586719333115283e-05,0.0050318263013560769,7.4681859181411955e-05,8.4813687327349281e-05,0.0043824441025831469,0.0057768743923233773,7.9251264246358211e-05,7.9970096575123368e-05,0,0,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,5723488506,34420902,1727.7839308627003,2353.3000000000002,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-39746,CC-C-R12-S-W128-S25-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S50-D70,R12,GRID,0.5,0.5,3.5963016742589877,0.49019607843137253,0.44562546906687278,128,50,70,39747,949,200,7.9586719333115283e-05,0.0050318263013560769,7.4681859181411955e-05,8.4813687327349281e-05,0.0043824441025831469,0.0057768743923233773,7.988024253402772e-05,7.9479983623692577e-05,0,0,0,238,163,232,238,611,93,100,5,5,5,3118629114,23291742,942.54489395426026,1382.5,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-39746,CC-C-R12-S-W128-S50-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W128-S16-D70,R12,GRID,0.5,0.5,3.5963016742589877,0.49019607843137253,0.44562546906687278,128,16,70,39747,949,200,7.9586719333115283e-05,0.0050318263013560769,7.4681859181411955e-05,8.4813687327349281e-05,0.0043824441025831469,0.0057768743923233773,7.9585007827570614e-05,7.9589944862795643e-05,0,0,0,170,142.03999999999999,196,226,611,36.666666666666664,88,13,13,13,8369048826,45550062,2498.5800236495793,3266.0999999999999,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-39746,CC-C-R12-S-W128-S16-D70,STAGE13-1200,TARGET_ERRORS_REACHED
formal_coarse,AUTO_SELECTED,W96-S16-D70,R12,GRID,2,2,5.0963016742589877,0.49019607843137253,0.31547867224009662,96,16,70,50000,8,2,5.3333333333333334e-07,4.0000000000000003e-05,2.7025329288736554e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.00014584761698167861,7.0175438596491232e-07,0,0,0,0,170,137.77333333333334,168,170,611,31.428571428571427,32,15,15,15,9094300000,64300000,2159.0418200000145,2985.6999999999998,18432,18432,1536,19968,0,0,300,1,2026072001,2026072903,0-49999,CC-C-R12-S-W96-S16-D70,STAGE13-1200,MAX_FRAMES_REACHED
formal_coarse,AUTO_SELECTED,W128-S25-D70,R12,GRID,2,2,5.0963016742589877,0.49019607843137253,0.31547867224009662,128,25,70,50000,8,2,5.3333333333333334e-07,4.0000000000000003e-05,2.7025329288736554e-07,1.0525102897361208e-06,1.0969511301390302e-05,0.00014584761698167861,8.7499999999999999e-07,1.4285714285714285e-07,0,0,0,188,146.33333333333334,188,210,611,52.75,72,9,9,9,7199900000,43300000,1720.1086200000104,2451.9000000000001,24576,24576,1536,26112,0,0,300,1,2026072001,2026072903,0-49999,CC-C-R12-S-W128-S25-D70,STAGE13-1200,MAX_FRAMES_REACHED
