caseId,targetLength,actualLength,actualRate,Zc,fillerLength,rankHp,algorithm,alpha,snrDb,esN0Db,ebN0Db,sigmaSquared,frames,bitErrors,frameErrors,BER,FER,avgIterations,medianIterations,p95Iterations,maxUsedIterations,earlyStopRate,maxIterationRate,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,avgFinalSyndromeWeight,validCodewordRate,nanInfCount,edgeCount,checkNodeUpdates,variableNodeUpdates,messageUpdates,tanhOperations,atanhOperations,absOperations,comparisonOperations,min1Min2Updates,signOperations,alphaMultiplications,decoderMemoryBytes,payloadSeed,noiseSeed,noiseGroupId,frameStart,frameEnd,runId,alphaCalibrationFrameRange,smokeEvaluationFrameRange,stopReason,status
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,-1,-1,1.0411998265592479,0.62946270589708364,200,5364,200,0.089399999999999993,1,32,32,32,32,0,1,981.58749999999975,933.54999999999995,1361.2649999999996,1644.9000000000001,14.44,0,0,672,614400,4300800,4300800,8601600,4300800,0,0,0,0,0,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.65000000000000002,-1,-1,1.0411998265592479,0.62946270589708364,200,5412,200,0.090200000000000002,1,32,32,32,32,0,1,227.30899999999991,213.05000000000001,345.37499999999989,508.60000000000002,11.595000000000001,0,0,672,614400,4300800,4300800,0,0,4300800,8601600,2572241,4300800,4300800,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.75,-1,-1,1.0411998265592479,0.62946270589708364,200,5490,200,0.091499999999999998,1,32,32,32,32,0,1,215.35949999999997,202.85000000000002,320.76499999999993,488.69999999999999,8.4550000000000001,0,0,672,614400,4300800,4300800,0,0,4300800,8601600,2573233,4300800,4300800,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.84999999999999998,-1,-1,1.0411998265592479,0.62946270589708364,200,5526,200,0.092100000000000001,1,32,32,32,32,0,1,218.20900000000006,203.75,323.33499999999987,470.80000000000001,4.8899999999999997,0,0,672,614400,4300800,4300800,0,0,4300800,8601600,2575355,4300800,4300800,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.94999999999999996,-1,-1,1.0411998265592479,0.62946270589708364,200,5585,200,0.093083333333333337,1,23.809999999999999,32,32,32,0.28000000000000003,0.71999999999999997,170.47449999999998,199.75,318.47499999999997,922.60000000000002,1.6299999999999999,0.28000000000000003,0,672,457152,3200064,3200064,0,0,3200064,6400128,1918817,3200064,3200064,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,3,3,5.0411998265592484,0.25059361681363618,200,271,113,0.0045166666666666671,0.56499999999999995,5.75,2,32,32,0.86499999999999999,0.13500000000000001,188.70900000000009,64.950000000000003,967.22000000000003,1579.3,0.17999999999999999,0.86499999999999999,0,672,110400,772800,772800,1545600,772800,0,0,0,0,0,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.65000000000000002,3,3,5.0411998265592484,0.25059361681363618,200,318,141,0.0053,0.70499999999999996,22.390000000000001,32,32,32,0.315,0.68500000000000005,159.02400000000003,203.59999999999999,314.42499999999995,532.89999999999998,1.2749999999999999,0.315,0,672,429888,3009216,3009216,0,0,3009216,6018432,1816189,3009216,3009216,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.75,3,3,5.0411998265592484,0.25059361681363618,200,294,135,0.0048999999999999998,0.67500000000000004,17.065000000000001,32,32,32,0.48999999999999999,0.51000000000000001,116.90999999999994,176.94999999999999,267.98999999999984,506.30000000000001,0.77000000000000002,0.48999999999999999,0,672,327648,2293536,2293536,0,0,2293536,4587072,1385822,2293536,2293536,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.84999999999999998,3,3,5.0411998265592484,0.25059361681363618,200,271,122,0.0045166666666666671,0.60999999999999999,11.335000000000001,2,32,32,0.68000000000000005,0.32000000000000001,77.799000000000007,16.550000000000001,226.13999999999939,331,0.41999999999999998,0.68000000000000005,0,672,217632,1523424,1523424,0,0,1523424,3046848,923916,1523424,1523424,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.94999999999999996,3,3,5.0411998265592484,0.25059361681363618,200,276,114,0.0045999999999999999,0.56999999999999995,5.6050000000000004,2,32,32,0.87,0.13,41.004999999999988,15.800000000000001,208.42500000000001,363.19999999999999,0.16500000000000001,0.87,0,672,107616,753312,753312,0,0,753312,1506624,457213,753312,753312,9696,2026072001,2026072225,480,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,4,4,6.0411998265592484,0.19905358527674863,215,69,40,0.0010697674418604652,0.18604651162790697,2.0046511627906978,1,2,32,0.97674418604651159,0.023255813953488372,66.742325581395335,33.899999999999999,95.699999999999946,1307.2,0.023255813953488372,0.97674418604651159,0,672,41376,289632,289632,579264,289632,0,0,0,0,0,9696,2026072001,2026072225,480,0,214,1001,0:214,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.65000000000000002,4,4,6.0411998265592484,0.19905358527674863,215,95,64,0.0014728682170542635,0.29767441860465116,10.120930232558139,1,32,32,0.71162790697674416,0.28837209302325584,71.328372093023248,14.5,227.12,361,0.39534883720930231,0.71162790697674416,0,672,208896,1462272,1462272,0,0,1462272,2924544,885208,1462272,1462272,9696,2026072001,2026072225,480,0,214,1001,0:214,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.75,4,4,6.0411998265592484,0.19905358527674863,215,82,52,0.0012713178294573644,0.24186046511627907,7.0883720930232554,1,32,32,0.80930232558139537,0.19069767441860466,47.836279069767436,9.4000000000000004,207.96000000000001,321.19999999999999,0.24186046511627907,0.80930232558139537,0,672,146304,1024128,1024128,0,0,1024128,2048256,621197,1024128,1024128,9696,2026072001,2026072225,480,0,214,1001,0:214,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.84999999999999998,4,4,6.0411998265592484,0.19905358527674863,215,73,44,0.0011317829457364341,0.20465116279069767,4.2651162790697672,1,32,32,0.9023255813953488,0.097674418604651161,29.860465116279084,8.6999999999999993,200.84999999999999,283.19999999999999,0.12093023255813953,0.9023255813953488,0,672,88032,616224,616224,0,0,616224,1232448,376518,616224,616224,9696,2026072001,2026072225,480,0,214,1001,0:214,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.94999999999999996,4,4,6.0411998265592484,0.19905358527674863,215,69,40,0.0010697674418604652,0.18604651162790697,2.0046511627906978,1,2,32,0.97674418604651159,0.023255813953488372,14.993488372093017,8.4000000000000004,23.589999999999996,211.69999999999999,0.023255813953488372,0.97674418604651159,0,672,41376,289632,289632,0,0,289632,579264,177760,289632,289632,9696,2026072001,2026072225,480,0,214,1001,0:214,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_SPA_BP,0,5,5,7.0411998265592484,0.15811388300841897,600,37,25,0.00020555555555555556,0.041666666666666664,1.23,1,2,32,0.995,0.0050000000000000001,43.610666666666674,33.100000000000001,64.709999999999994,1013.1,0.0050000000000000001,0.995,0,672,70848,495936,495936,991872,495936,0,0,0,0,0,9696,2026072001,2026072225,480,0,599,1001,0:599,,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.65000000000000002,5,5,7.0411998265592484,0.15811388300841897,600,59,49,0.0003277777777777778,0.081666666666666665,4.0566666666666666,1,32,32,0.90333333333333332,0.096666666666666665,32.579666666666661,10.6,213.41999999999999,376.80000000000001,0.105,0.90333333333333332,0,672,233664,1635648,1635648,0,0,1635648,3271296,998774,1635648,1635648,9696,2026072001,2026072225,480,0,599,1001,0:599,,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.75,5,5,7.0411998265592484,0.15811388300841897,600,50,39,0.00027777777777777778,0.065000000000000002,2.8733333333333335,1,32,32,0.94166666666666665,0.058333333333333334,22.445999999999994,9.1999999999999993,199.65499999999994,314,0.065000000000000002,0.94166666666666665,0,672,165504,1158528,1158528,0,0,1158528,2317056,708119,1158528,1158528,9696,2026072001,2026072225,480,0,599,1001,0:599,,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.84999999999999998,5,5,7.0411998265592484,0.15811388300841897,600,40,30,0.00022222222222222223,0.050000000000000003,2.1499999999999999,1,2,32,0.96499999999999997,0.035000000000000003,17.195166666666676,8.5999999999999996,20.924999999999976,335.60000000000002,0.040000000000000001,0.96499999999999997,0,672,123840,866880,866880,0,0,866880,1733760,533361,866880,866880,9696,2026072001,2026072225,480,0,599,1001,0:599,,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N480,480,480,0.625,48,84,96,DIRECT_LAYERED_NMS,0.94999999999999996,5,5,7.0411998265592484,0.15811388300841897,600,39,26,0.00021666666666666666,0.043333333333333335,1.2816666666666667,1,2,32,0.99333333333333329,0.0066666666666666671,10.798166666666683,8.3000000000000007,16.300000000000001,220.5,0.0083333333333333332,0.99333333333333329,0,672,73824,516768,516768,0,0,516768,1033536,321491,516768,516768,9696,2026072001,2026072225,480,0,599,1001,0:599,,MAX_FRAMES_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-2,-2,0.71066772286537994,0.79244659623055669,200,7183,200,0.11971666666666667,1,32,32,32,32,0,1,1215.5875000000001,1102.5999999999999,1702.105,2174.6999999999998,24.745000000000001,0,0,784,716800,5017600,5017600,10035200,5017600,0,0,0,0,0,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,-2,-2,0.71066772286537994,0.79244659623055669,200,7281,200,0.12135,1,32,32,32,32,0,1,280.40049999999997,259.05000000000001,407.22999999999996,541.10000000000002,15.93,0,0,784,716800,5017600,5017600,0,0,5017600,10035200,3004889,5017600,5017600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.75,-2,-2,0.71066772286537994,0.79244659623055669,200,7339,200,0.12231666666666667,1,32,32,32,32,0,1,267.98799999999983,245.90000000000001,399.43999999999988,450.5,11.285,0,0,784,716800,5017600,5017600,0,0,5017600,10035200,3009088,5017600,5017600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.84999999999999998,-2,-2,0.71066772286537994,0.79244659623055669,200,7454,200,0.12423333333333333,1,32,32,32,32,0,1,273.29900000000015,246.05000000000001,410.02499999999986,622.60000000000002,6.6699999999999999,0,0,784,716800,5017600,5017600,0,0,5017600,10035200,3011107,5017600,5017600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.94999999999999996,-2,-2,0.71066772286537994,0.79244659623055669,200,7581,200,0.12634999999999999,1,29.254999999999999,32,32,32,0.095000000000000001,0.90500000000000003,249.59849999999994,246,396.45999999999998,1057.2,2.21,0.095000000000000001,0,784,655312,4587184,4587184,0,0,4587184,9174368,2757857,4587184,4587184,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-1.5,-1.5,1.2106677228653799,0.70626877231137719,200,6220,200,0.10366666666666667,1,32,32,32,32,0,1,1212.0484999999999,1107.4000000000001,1761.2449999999999,1939.2,20.73,0,0,784,716800,5017600,5017600,10035200,5017600,0,0,0,0,0,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,-1.5,-1.5,1.2106677228653799,0.70626877231137719,200,6254,200,0.10423333333333333,1,32,32,32,32,0,1,287.92650000000015,259.44999999999999,432.78999999999985,769.5,14.935,0,0,784,716800,5017600,5017600,0,0,5017600,10035200,3008519,5017600,5017600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.75,-1.5,-1.5,1.2106677228653799,0.70626877231137719,200,6276,200,0.1046,1,32,32,32,32,0,1,274.36549999999994,243.40000000000001,412.51999999999987,913.89999999999998,10.455,0,0,784,716800,5017600,5017600,0,0,5017600,10035200,3011100,5017600,5017600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.84999999999999998,-1.5,-1.5,1.2106677228653799,0.70626877231137719,200,6331,200,0.10551666666666666,1,31.574999999999999,32,32,32,0.014999999999999999,0.98499999999999999,260.54950000000008,243.19999999999999,391.44999999999987,506.80000000000001,6.0250000000000004,0.014999999999999999,0,784,707280,4950960,4950960,0,0,4950960,9901920,2972319,4950960,4950960,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.94999999999999996,-1.5,-1.5,1.2106677228653799,0.70626877231137719,200,6482,200,0.10803333333333333,1,26.065000000000001,32,32,32,0.20499999999999999,0.79500000000000004,220.99599999999998,240.30000000000001,402.36499999999995,549,1.8899999999999999,0.20499999999999999,0,784,583856,4086992,4086992,0,0,4086992,8173984,2453494,4086992,4086992,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,-1,-1,1.7106677228653799,0.62946270589708364,200,5233,200,0.087216666666666665,1,32,32,32,32,0,1,1157.6910000000007,1095.5,1575.9899999999998,2006.0999999999999,16.34,0,0,784,716800,5017600,5017600,10035200,5017600,0,0,0,0,0,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,-1,-1,1.7106677228653799,0.62946270589708364,200,5271,200,0.087849999999999998,1,32,32,32,32,0,1,260.86149999999998,249.5,360.30500000000001,477.5,13.59,0,0,784,716800,5017600,5017600,0,0,5017600,10035200,3013356,5017600,5017600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.75,-1,-1,1.7106677228653799,0.62946270589708364,200,5299,200,0.088316666666666668,1,32,32,32,32,0,1,250.56550000000007,238.19999999999999,373.81999999999977,470.60000000000002,9.2799999999999994,0,0,784,716800,5017600,5017600,0,0,5017600,10035200,3015540,5017600,5017600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.84999999999999998,-1,-1,1.7106677228653799,0.62946270589708364,200,5393,200,0.089883333333333329,1,31.704999999999998,32,32,32,0.01,0.98999999999999999,252.89699999999971,238.35000000000002,395.19999999999987,488.80000000000001,5.4699999999999998,0.01,0,784,710192,4971344,4971344,0,0,4971344,9942688,2989638,4971344,4971344,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.94999999999999996,-1,-1,1.7106677228653799,0.62946270589708364,200,5511,200,0.091850000000000001,1,25.454999999999998,32,32,32,0.22500000000000001,0.77500000000000002,209.43250000000015,234.94999999999999,394.565,846.70000000000005,1.6850000000000001,0.22500000000000001,0,784,570192,3991344,3991344,0,0,3991344,7982688,2405506,3991344,3991344,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,3,3,5.7106677228653799,0.25059361681363618,200,340,131,0.0056666666666666671,0.65500000000000003,9.0150000000000006,2,32,32,0.76000000000000001,0.23999999999999999,343.173,77.900000000000006,1265.4249999999995,1801.2,0.27000000000000002,0.76000000000000001,0,784,201936,1413552,1413552,2827104,1413552,0,0,0,0,0,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,3,3,5.7106677228653799,0.25059361681363618,200,400,157,0.0066666666666666671,0.78500000000000003,27,32,32,32,0.16500000000000001,0.83499999999999996,231.8225000000001,249.84999999999999,398.72000000000003,586.60000000000002,1.825,0.16500000000000001,0,784,604800,4233600,4233600,0,0,4233600,8467200,2564593,4233600,4233600,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.75,3,3,5.7106677228653799,0.25059361681363618,200,364,147,0.0060666666666666664,0.73499999999999999,21.984999999999999,32,32,32,0.33000000000000002,0.67000000000000004,183.898,238.75,386.92000000000002,435,1.1799999999999999,0.33000000000000002,0,784,492464,3447248,3447248,0,0,3447248,6894496,2092096,3447248,3447248,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.84999999999999998,3,3,5.7106677228653799,0.25059361681363618,200,350,140,0.0058333333333333336,0.69999999999999996,15.615,2,32,32,0.54000000000000004,0.46000000000000002,131.76499999999999,27.850000000000001,334.02999999999997,412.39999999999998,0.64500000000000002,0.54000000000000004,0,784,349776,2448432,2448432,0,0,2448432,4896864,1486464,2448432,2448432,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.94999999999999996,3,3,5.7106677228653799,0.25059361681363618,200,351,131,0.0058500000000000002,0.65500000000000003,6.7400000000000002,2,32,32,0.83499999999999996,0.16500000000000001,59.331999999999987,19.199999999999999,246.345,420,0.17999999999999999,0.83499999999999996,0,784,150976,1056832,1056832,0,0,1056832,2113664,644058,1056832,1056832,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_SPA_BP,0,4,4,6.7106677228653799,0.19905358527674863,200,99,56,0.00165,0.28000000000000003,1.9850000000000001,1,2,32,0.97999999999999998,0.02,75.496499999999983,41.25,107.49999999999993,1103.5999999999999,0.02,0.97999999999999998,0,784,44464,311248,311248,622496,311248,0,0,0,0,0,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
LDPC_BG2_K300_N560,576,560,0.5357142857142857,56,148,112,DIRECT_LAYERED_NMS,0.65000000000000002,4,4,6.7106677228653799,0.19905358527674863,200,119,81,0.0019833333333333335,0.40500000000000003,15.27,2,32,32,0.54500000000000004,0.45500000000000002,127.30299999999997,23.149999999999999,278.22499999999962,474.30000000000001,0.62,0.54500000000000004,0,784,342048,2394336,2394336,0,0,2394336,4788672,1452201,2394336,2394336,11312,2026072001,2026072225,560,0,199,1001,0:199,,TARGET_FRAME_ERRORS_REACHED,PASS
