actualLength,algorithm,ebN0Db,rawValue,isZeroError,upperBound95,plotTreatment
480,BP,-2.958800173440752,0.21126666666666666,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,-2.458800173440752,0.19722666666666666,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,-1.958800173440752,0.18278666666666665,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,-1.458800173440752,0.16801333333333332,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,-0.9588001734407521,0.15289,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,-0.4588001734407521,0.13722666666666666,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,0.04119982655924792,0.12126,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,0.5411998265592479,0.10513,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,1.041199826559248,0.0889,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,1.541199826559248,0.07317333333333334,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,2.041199826559248,0.05827333333333334,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,2.541199826559248,0.04454333333333333,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,3.041199826559248,0.032736666666666664,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,3.541199826559248,0.022776666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,4.041199826559248,0.015273333333333333,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,4.541199826559248,0.009533333333333333,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,5.041199826559248,0.005346666666666666,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,5.541199826559248,0.0027366666666666668,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,6.041199826559248,0.0014166666666666668,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
480,BP,6.541199826559248,0.0007121729237770194,false,6.816204923265623e-06,REGULAR_MEASURED_POINT
480,BP,7.041199826559248,0.0002988028099337093,false,2.9640128959007583e-06,REGULAR_MEASURED_POINT
480,BP,7.541199826559248,0.00012179407241135636,false,1.245263502647198e-06,REGULAR_MEASURED_POINT
480,BP,8.041199826559248,4.2885704256520614e-05,false,4.572030567473462e-07,REGULAR_MEASURED_POINT
480,BP,8.541199826559248,1.52e-05,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
480,BP,9.041199826559248,5.5333333333333334e-06,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
480,BP,9.541199826559248,1.6e-06,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
480,BP,10.041199826559248,2.6666666666666667e-07,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
480,BP,10.541199826559248,6.666666666666667e-08,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
480,BP,11.041199826559248,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
480,BP,11.541199826559248,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
480,BP,12.041199826559248,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
560,BP,-2.28933227713462,0.21184,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,-1.78933227713462,0.19755333333333333,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,-1.28933227713462,0.18323333333333333,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,-0.7893322771346201,0.16811333333333334,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,-0.28933227713462006,0.15283,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,0.21066772286537994,0.13723666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,0.7106677228653799,0.12122333333333334,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,1.21066772286538,0.10507666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,1.71066772286538,0.08903666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,2.21066772286538,0.07369666666666666,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,2.71066772286538,0.058276666666666664,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,3.21066772286538,0.04473,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,3.71066772286538,0.032716666666666665,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,4.21066772286538,0.022433333333333333,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,4.71066772286538,0.0146,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,5.21066772286538,0.008976666666666668,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,5.71066772286538,0.004906666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,6.21066772286538,0.00264,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,6.71066772286538,0.00129,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
560,BP,7.21066772286538,0.0005420197740112994,false,5.289061354551983e-06,REGULAR_MEASURED_POINT
560,BP,7.71066772286538,0.00025349881172432003,false,2.636852674875456e-06,REGULAR_MEASURED_POINT
560,BP,8.21066772286538,7.983848765715335e-05,false,9.16377871917895e-07,REGULAR_MEASURED_POINT
560,BP,8.71066772286538,3.561567089519389e-05,false,3.996067169387274e-07,REGULAR_MEASURED_POINT
560,BP,9.21066772286538,1.18e-05,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
560,BP,9.71066772286538,3.866666666666666e-06,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
560,BP,10.21066772286538,1.6e-06,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
560,BP,10.71066772286538,6.666666666666667e-08,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
560,BP,11.21066772286538,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
560,BP,11.71066772286538,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
560,BP,12.21066772286538,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
560,BP,12.71066772286538,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,-1.7094128073577526,0.20344333333333334,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,-1.2094128073577526,0.18643,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,-0.7094128073577526,0.16753666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,-0.20941280735775258,0.14634666666666668,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,0.2905871926422474,0.12124666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,0.7905871926422474,0.08710666666666667,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,1.2905871926422474,0.04579333333333333,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,1.7905871926422474,0.0137,false,9.985724387484574e-06,REGULAR_MEASURED_POINT
640,BP,2.2905871926422474,0.0018929207343279916,false,1.839337826825549e-06,REGULAR_MEASURED_POINT
640,BP,2.7905871926422474,0.00019548243392114765,false,2.4089385675107877e-07,REGULAR_MEASURED_POINT
640,BP,3.2905871926422474,3.2533333333333336e-05,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
640,BP,3.7905871926422474,2.266666666666667e-06,false,1.9971546494357284e-07,REGULAR_MEASURED_POINT
640,BP,4.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,4.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,5.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,5.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,6.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,6.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,7.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,7.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,8.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,8.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,9.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,9.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,10.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,10.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,11.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,11.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,12.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,12.790587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
640,BP,13.290587192642247,0.0,true,1.9971546494357284e-07,ZERO_ERROR_CENSORED_NOT_CONNECTED
