actualLength,algorithm,ebN0Db,rawValue,isZeroError,upperBound95,plotTreatment
480,NMS,-2.958800173440752,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,-2.458800173440752,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,-1.958800173440752,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,-1.458800173440752,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,-0.9588001734407521,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,-0.4588001734407521,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,0.04119982655924792,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,0.5411998265592479,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,1.041199826559248,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,1.541199826559248,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,2.041199826559248,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,2.541199826559248,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,3.041199826559248,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,3.541199826559248,0.985,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,4.041199826559248,0.939,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,4.541199826559248,0.846,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,5.041199826559248,0.636,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,5.541199826559248,0.408,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,6.041199826559248,0.244,false,0.0029912495450953314,REGULAR_MEASURED_POINT
480,NMS,6.541199826559248,0.1378839590443686,false,0.0020427791270012374,REGULAR_MEASURED_POINT
480,NMS,7.041199826559248,0.06173938854259424,false,0.000888809960792325,REGULAR_MEASURED_POINT
480,NMS,7.541199826559248,0.02494076568150642,false,0.00037350951134440535,REGULAR_MEASURED_POINT
480,NMS,8.041199826559248,0.009523373471910627,false,0.000137151542246583,REGULAR_MEASURED_POINT
480,NMS,8.541199826559248,0.00344,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
480,NMS,9.041199826559248,0.0011,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
480,NMS,9.541199826559248,0.00036,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
480,NMS,10.041199826559248,0.0001,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
480,NMS,10.541199826559248,4e-05,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
480,NMS,11.041199826559248,0.0,true,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED
480,NMS,11.541199826559248,0.0,true,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED
480,NMS,12.041199826559248,0.0,true,5.991285062456608e-05,ZERO_ERROR_CENSORED_NOT_CONNECTED
560,NMS,-2.28933227713462,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,-1.78933227713462,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,-1.28933227713462,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,-0.7893322771346201,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,-0.28933227713462006,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,0.21066772286537994,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,0.7106677228653799,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,1.21066772286538,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,1.71066772286538,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,2.21066772286538,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,2.71066772286538,1.0,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,3.21066772286538,0.999,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,3.71066772286538,0.999,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,4.21066772286538,0.99,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,4.71066772286538,0.944,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,5.21066772286538,0.83,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,5.71066772286538,0.624,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,6.21066772286538,0.419,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,6.71066772286538,0.245,false,0.0029912495450953314,REGULAR_MEASURED_POINT
560,NMS,7.21066772286538,0.11175847457627118,false,0.00158546442375751,REGULAR_MEASURED_POINT
560,NMS,7.71066772286538,0.05439662001584367,false,0.0007907440424271828,REGULAR_MEASURED_POINT
560,NMS,8.21066772286538,0.018996053959805453,false,0.0002748757022742465,REGULAR_MEASURED_POINT
560,NMS,8.71066772286538,0.00808355676497659,false,0.00011987485347486615,REGULAR_MEASURED_POINT
560,NMS,9.21066772286538,0.00294,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
560,NMS,9.71066772286538,0.00094,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
560,NMS,10.21066772286538,0.00038,false,5.991285062456608e-05,REGULAR_MEASURED_POINT
