plotId,caseId,configurationId,legendLabel,xRaw,xDisplay,derivedEbN0Db,actualRate,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,0,0,1.5228834438305652,0.70422535211267601,0.999,0.999,false,1000,300000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,0.5,0.5,2.0228834438305654,0.70422535211267601,0.998,0.998,false,1000,300000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,1,1,2.5228834438305654,0.70422535211267601,0.97599999999999998,0.97599999999999998,false,1000,300000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,1.5,1.5,3.0228834438305654,0.70422535211267601,0.90200000000000002,0.90200000000000002,false,1000,300000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,2,2,3.5228834438305654,0.70422535211267601,0.63700000000000001,0.63700000000000001,false,1000,300000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,2.5,2.5,4.0228834438305654,0.70422535211267601,0.25700000000000001,0.25700000000000001,false,1000,300000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,3,3,4.5228834438305654,0.70422535211267601,0.066867268472082922,0.066867268472082922,false,2991,897300,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,3.5,3.5,5.0228834438305654,0.70422535211267601,0.0082447027784648356,0.0082447027784648356,false,24258,7277400,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,4,4,5.5228834438305654,0.70422535211267601,0.00046000000000000001,0.00046000000000000001,false,50000,15000000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,4.5,4.5,6.0228834438305654,0.70422535211267601,2.0000000000000002e-05,2.0000000000000002e-05,false,50000,15000000,false
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,5,5,6.5228834438305654,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,5.5,5.5,7.0228834438305654,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,6,6,7.5228834438305654,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,6.5,6.5,8.0228834438305654,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,7,7,8.5228834438305654,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,7.5,7.5,9.0228834438305654,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,8,8,9.5228834438305654,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,8.5,8.5,10.022883443830565,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,9,9,10.522883443830565,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
stage16_burst_interleaving_comparison_k300_m511k385_fer_vs_snr,K300_M511K385,NONE_L0,无突发,9.5,9.5,11.022883443830565,0.70422535211267601,0,1.0000000000000001e-05,true,50000,15000000,true
