plotId,caseId,configurationId,legendLabel,xRaw,xDisplay,derivedEbN0Db,actualRate,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,0,0,2.1218760440395781,0.61349693251533743,0.996,0.996,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,0.5,0.5,2.6218760440395781,0.61349693251533743,0.94899999999999995,0.94899999999999995,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,1,1,3.1218760440395781,0.61349693251533743,0.83199999999999996,0.83199999999999996,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,1.5,1.5,3.6218760440395781,0.61349693251533743,0.55800000000000005,0.55800000000000005,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,2,2,4.1218760440395776,0.61349693251533743,0.223,0.223,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,2.5,2.5,4.6218760440395776,0.61349693251533743,0.061766522544780732,0.061766522544780732,false,3238,647600,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,3,3,5.1218760440395776,0.61349693251533743,0.00954426151276545,0.00954426151276545,false,20955,4191000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,3.5,3.5,5.6218760440395776,0.61349693251533743,0.00062,0.00062,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,4,4,6.1218760440395776,0.61349693251533743,2.0000000000000002e-05,2.0000000000000002e-05,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_m511k385_fer_vs_snr,K200_M511K385,NONE_L0,无突发,4.5,4.5,6.6218760440395776,0.61349693251533743,0,1.0000000000000001e-05,true,50000,10000000,true
