plotId,caseId,configurationId,legendLabel,xRaw,xDisplay,derivedEbN0Db,actualRate,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,0,0,1.6136800223497485,0.68965517241379315,0.079094999999999999,0.079094999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,0.5,0.5,2.1136800223497483,0.68965517241379315,0.066324999999999995,0.066324999999999995,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,1,1,2.6136800223497483,0.68965517241379315,0.053370000000000001,0.053370000000000001,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,1.5,1.5,3.1136800223497483,0.68965517241379315,0.039914999999999999,0.039914999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,2,2,3.6136800223497483,0.68965517241379315,0.023449999999999999,0.023449999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,2.5,2.5,4.1136800223497483,0.68965517241379315,0.010295,0.010295,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,3,3,4.6136800223497483,0.68965517241379315,0.0028375527426160339,0.0028375527426160339,false,2844,568800,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,3.5,3.5,5.1136800223497483,0.68965517241379315,0.00055701133144475917,0.00055701133144475917,false,14120,2824000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,4,4,5.6136800223497483,0.68965517241379315,5.49e-05,5.49e-05,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_m511k421_ber_vs_snr,K200_M511K421,NONE_L0,无突发,4.5,4.5,6.1136800223497483,0.68965517241379315,3.4999999999999999e-06,3.4999999999999999e-06,false,50000,10000000,false
