plotId,caseId,configurationId,legendLabel,xRaw,xDisplay,derivedEbN0Db,actualRate,yRaw,yPlot,yIsZero,framesProcessed,payloadBitsProcessed,plotSurrogateUsed
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,0,0,1.6136800223497485,0.68965517241379315,1,1,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,0.5,0.5,2.1136800223497483,0.68965517241379315,0.98399999999999999,0.98399999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,1,1,2.6136800223497483,0.68965517241379315,0.92500000000000004,0.92500000000000004,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,1.5,1.5,3.1136800223497483,0.68965517241379315,0.79000000000000004,0.79000000000000004,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,2,2,3.6136800223497483,0.68965517241379315,0.51400000000000001,0.51400000000000001,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,2.5,2.5,4.1136800223497483,0.68965517241379315,0.24299999999999999,0.24299999999999999,false,1000,200000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,3,3,4.6136800223497483,0.68965517241379315,0.070323488045007029,0.070323488045007029,false,2844,568800,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,3.5,3.5,5.1136800223497483,0.68965517241379315,0.014164305949008499,0.014164305949008499,false,14120,2824000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,4,4,5.6136800223497483,0.68965517241379315,0.0013799999999999999,0.0013799999999999999,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,4.5,4.5,6.1136800223497483,0.68965517241379315,8.0000000000000007e-05,8.0000000000000007e-05,false,50000,10000000,false
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,5,5,6.6136800223497483,0.68965517241379315,0,1.0000000000000001e-05,true,50000,10000000,true
stage16_burst_interleaving_comparison_k200_m511k421_fer_vs_snr,K200_M511K421,NONE_L0,无突发,5.5,5.5,7.1136800223497483,0.68965517241379315,0,1.0000000000000001e-05,true,50000,10000000,true
