caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-S200,23,6.500000,segmentCount,950000,19,19,19
BCH-S200,23,6.500000,initialSyndromeCount,950000,19,19,19
BCH-S200,23,6.500000,nonzeroSyndromeCount,19776,0.39551999999999998,2,5
BCH-S200,23,6.500000,syndromeCalculationCount,969776,19.395520000000001,21,24
BCH-S200,23,6.500000,syndromeBitTestCount,10667536,213.35072,231,264
BCH-S200,23,6.500000,syndromeXorCount,15927351,318.54701999999997,360,441
BCH-S200,23,6.500000,syndromeShiftCount,5309117,106.18234,120,147
BCH-S200,23,6.500000,tableLookupCount,19776,0.39551999999999998,2,5
BCH-S200,23,6.500000,lookupHitCount,19776,0.39551999999999998,2,5
BCH-S200,23,6.500000,lookupMissCount,0,0,0,0
BCH-S200,23,6.500000,bitFlipCount,19776,0.39551999999999998,2,5
BCH-S200,23,6.500000,postSyndromeCheckCount,19776,0.39551999999999998,2,5
BCH-S200,23,6.500000,correctedSegmentCount,19776,0.39551999999999998,2,5
BCH-S200,23,6.500000,failedSegmentCount,0,0,0,0
BCH-S200,23,6.500000,miscorrectedSegmentCount,0,0,0,0
BCH-S200,23,6.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-S200,23,6.500000,syndromeValueCount,0,0,0,0
BCH-S200,23,6.500000,syndromeEvaluationCount,0,0,0,0
BCH-S200,23,6.500000,bmIterationCount,0,0,0,0
BCH-S200,23,6.500000,bmDiscrepancyCount,0,0,0,0
BCH-S200,23,6.500000,bmLocatorUpdateCount,0,0,0,0
BCH-S200,23,6.500000,bmPolynomialCopyCount,0,0,0,0
BCH-S200,23,6.500000,chienPositionTestCount,0,0,0,0
BCH-S200,23,6.500000,chienPolynomialEvaluationCount,0,0,0,0
BCH-S200,23,6.500000,chienRootCount,0,0,0,0
BCH-S200,23,6.500000,gfAddCount,0,0,0,0
BCH-S200,23,6.500000,gfMultiplyCount,0,0,0,0
BCH-S200,23,6.500000,gfDivideCount,0,0,0,0
BCH-S200,23,6.500000,gfInverseCount,0,0,0,0
BCH-S200,23,6.500000,locatorDegree,0,0,0,0
BCH-S200,23,6.500000,rootCount,0,0,0,0
BCH-S200,23,6.500000,decoderFailureCount,0,0,0,0
BCH-S200,23,6.500000,miscorrectionCount,198,0.00396,0,1
