caseName,snrIndex,esN0Db,metric,total,average,p95,maximum
BCH-B200,21,5.500000,segmentCount,0,0,0,0
BCH-B200,21,5.500000,initialSyndromeCount,0,0,0,0
BCH-B200,21,5.500000,nonzeroSyndromeCount,0,0,0,0
BCH-B200,21,5.500000,syndromeCalculationCount,0,0,0,0
BCH-B200,21,5.500000,syndromeBitTestCount,0,0,0,0
BCH-B200,21,5.500000,syndromeXorCount,0,0,0,0
BCH-B200,21,5.500000,syndromeShiftCount,0,0,0,0
BCH-B200,21,5.500000,tableLookupCount,0,0,0,0
BCH-B200,21,5.500000,lookupHitCount,0,0,0,0
BCH-B200,21,5.500000,lookupMissCount,0,0,0,0
BCH-B200,21,5.500000,bitFlipCount,47990,0.95979999999999999,3,6
BCH-B200,21,5.500000,postSyndromeCheckCount,50000,1,1,1
BCH-B200,21,5.500000,correctedSegmentCount,0,0,0,0
BCH-B200,21,5.500000,failedSegmentCount,0,0,0,0
BCH-B200,21,5.500000,miscorrectedSegmentCount,0,0,0,0
BCH-B200,21,5.500000,reportedSuccessButPayloadWrongCount,0,0,0,0
BCH-B200,21,5.500000,syndromeValueCount,600000,12,12,12
BCH-B200,21,5.500000,syndromeEvaluationCount,153000000,3060,3060,3060
BCH-B200,21,5.500000,bmIterationCount,372360,7.4471999999999996,12,12
BCH-B200,21,5.500000,bmDiscrepancyCount,372360,7.4471999999999996,12,12
BCH-B200,21,5.500000,bmLocatorUpdateCount,53615,1.0723,4,16
BCH-B200,21,5.500000,bmPolynomialCopyCount,47998,0.95996000000000004,3,6
BCH-B200,21,5.500000,chienPositionTestCount,7912650,158.25299999999999,255,255
BCH-B200,21,5.500000,chienPolynomialEvaluationCount,7912650,158.25299999999999,255,255
BCH-B200,21,5.500000,chienRootCount,47992,0.95984000000000003,3,6
BCH-B200,21,5.500000,gfAddCount,169466381,3389.32762,4051,5125
BCH-B200,21,5.500000,gfMultiplyCount,20692733,413.85466000000002,1051,1837
BCH-B200,21,5.500000,gfDivideCount,47998,0.95996000000000004,3,6
BCH-B200,21,5.500000,gfInverseCount,0,0,0,0
BCH-B200,21,5.500000,locatorDegree,48014,0.96028000000000002,3,6
BCH-B200,21,5.500000,rootCount,47992,0.95984000000000003,3,6
BCH-B200,21,5.500000,decoderFailureCount,4,8.0000000000000007e-05,0,1
BCH-B200,21,5.500000,miscorrectionCount,0,0,0,0
