figureId,caseId,legendLabel,styleId,metric,ebn0Index,ebn0Db,actualRate,snrLinear,snrDb,rawY,plotY,denominator,zeroSurrogateApplied,zeroSurrogateRule
stage05_awgn_trial_k300_ber,K300_M255K207,255双块300,STYLE_2,BER,0,3.5,0.75757575757575757,3.3920017251035444,5.3045606445813132,0.020166666666666666,0.020166666666666666,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M255K207,255双块300,STYLE_2,BER,1,5,0.75757575757575757,4.7913297881339085,6.8045606445813132,0.00096666666666666667,0.00096666666666666667,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M255K207,255双块300,STYLE_2,BER,2,6.5,0.75757575757575757,6.7679332144085329,8.3045606445813132,0,3.3333333333333333e-06,150000,true,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M511K385,385整块300,STYLE_4,BER,0,3,0.70422535211267601,2.8102286126322245,4.4874165128092471,0.043786666666666668,0.043786666666666668,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M511K385,385整块300,STYLE_4,BER,1,4.5,0.70422535211267601,3.9695534243161319,5.9874165128092471,0.0024133333333333333,0.0024133333333333333,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M511K385,385整块300,STYLE_4,BER,2,6,0.70422535211267601,5.6071432472323552,7.4874165128092471,0,3.3333333333333333e-06,150000,true,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M511K421,421整块300,STYLE_3,BER,0,4,0.76923076923076927,3.8644406638608926,5.8708664335714449,0.012646666666666667,0.012646666666666667,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M511K421,421整块300,STYLE_3,BER,1,4.7999999999999998,0.76923076923076927,4.6460795698492561,6.6708664335714438,0.0011666666666666668,0.0011666666666666668,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_M511K421,421整块300,STYLE_3,BER,2,5.5,0.76923076923076927,5.4586675266703928,7.3708664335714449,4.6666666666666665e-05,4.6666666666666665e-05,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_S15,分块300,STYLE_1,BER,0,5,0.7142857142857143,4.5175395145262565,6.5490195998574317,0.00528,0.00528,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_S15,分块300,STYLE_1,BER,1,7,0.7142857142857143,7.1598176232467452,8.5490195998574325,0.00023333333333333333,0.00023333333333333333,150000,false,0.5/denominator
stage05_awgn_trial_k300_ber,K300_S15,分块300,STYLE_1,BER,2,9,0.7142857142857143,11.347546210346881,10.549019599857433,0,3.3333333333333333e-06,150000,true,0.5/denominator
