figureId,sourceRunId,sourceMetric,scheme,legend,esN0Db,rawValue,plotValue,isPlotted,isZero,zeroErrorUpperBound95
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-5,411.29770000000042,411.29770000000042,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-4.5,354.55270000000007,354.55270000000007,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-4,337.45230000000004,337.45230000000004,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-3.5,339.03939999999977,339.03939999999977,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-3,368.75210000000033,368.75210000000033,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-2.5,335.1065000000001,335.1065000000001,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-2,323.68320000000006,323.68320000000006,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-1.5,502.54969999999986,502.54969999999986,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-1,412.37130000000036,412.37130000000036,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,-0.5,453.35969999999952,453.35969999999952,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,0,462.5819999999996,462.5819999999996,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,0.5,446.08109999999959,446.08109999999959,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,1,422.77829999999989,422.77829999999989,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,1.5,378.26694677871126,378.26694677871126,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,2,385.06449007068323,385.06449007068323,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,2.5,380.77469028172828,380.77469028172828,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,3,373.86719710968049,373.86719710968049,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,3.5,373.59970000000084,373.59970000000084,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,4,378.48447200000061,378.48447200000061,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,4.5,379.03817000000038,379.03817000000038,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,5,380.26059199999764,380.26059199999764,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,5.5,379.37652999999921,379.37652999999921,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,6,373.93282200000289,373.93282200000289,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,6.5,369.52310399999755,369.52310399999755,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,7,359.11694999999935,359.11694999999935,true,false,
rate_near_2_3__linear_time_varying_frequency__avgtotalreceiveralgorithmtimeus,S5_FORMAL_20260802,avgTotalReceiverAlgorithmTimeUs,CC_R23_BLOCK_FLOAT,卷积码 R2/3,7.5,352.10329000000132,352.10329000000132,true,false,
