caseId,legendLabel,styleId,waveformSnrIndex,waveformSnrDb,actualRate,derivedEbn0Db,sigma2,rawY,plotY,isZeroObserved,plotSurrogateUsed,plotSurrogateFormula,sourceCsv,sourceRowId
K200_M255K207,255整块200,STYLE_2,5,2.5,0.80645161290322576,0.42391689498253893,0.56234132519034907,6343.5,6.3434999999999997,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:5
K200_M255K207,255整块200,STYLE_2,6,3,0.80645161290322576,0.92391689498253893,0.50118723362727235,5017.1999999999998,5.0171999999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:6
K200_M255K207,255整块200,STYLE_2,7,3.5,0.80645161290322576,1.4239168949825389,0.44668359215096315,5690.3000000000002,5.6903000000000006,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:7
K200_M255K207,255整块200,STYLE_2,8,4,0.80645161290322576,1.9239168949825389,0.39810717055349726,7204.8000000000002,7.2048000000000005,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:8
K200_M255K207,255整块200,STYLE_2,9,4.5,0.80645161290322576,2.4239168949825389,0.35481338923357547,4950.6000000000004,4.9506000000000006,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:9
K200_M255K207,255整块200,STYLE_2,10,5,0.80645161290322576,2.9239168949825389,0.31622776601683794,5821.6000000000004,5.8216000000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:10
K200_M255K207,255整块200,STYLE_2,11,5.5,0.80645161290322576,3.4239168949825389,0.28183829312644537,4941,4.9409999999999998,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:11
K200_M255K207,255整块200,STYLE_2,12,6,0.80645161290322576,3.9239168949825389,0.25118864315095801,5089.6000000000004,5.0896000000000008,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:12
K200_M255K207,255整块200,STYLE_2,13,6.5,0.80645161290322576,4.4239168949825389,0.22387211385683392,4961.1000000000004,4.9611000000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:13
K200_M255K207,255整块200,STYLE_2,14,7,0.80645161290322576,4.9239168949825389,0.199526231496888,4905.6000000000004,4.9056000000000006,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:14
K200_M255K207,255整块200,STYLE_2,15,7.5,0.80645161290322576,5.4239168949825389,0.17782794100389226,5262.6999999999998,5.2626999999999997,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:15
K200_M255K207,255整块200,STYLE_2,16,8,0.80645161290322576,5.9239168949825389,0.15848931924611132,4909,4.9089999999999998,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:16
K200_M255K207,255整块200,STYLE_2,17,8.5,0.80645161290322576,6.4239168949825389,0.14125375446227545,4856.8999999999996,4.8568999999999996,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:17
K200_M255K207,255整块200,STYLE_2,18,9,0.80645161290322576,6.9239168949825389,0.1258925411794167,4985.1999999999998,4.9851999999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:18
K200_M255K207,255整块200,STYLE_2,19,9.5,0.80645161290322576,7.4239168949825389,0.11220184543019636,4818.6835106382978,4.8186835106382979,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:19
K200_M255K207,255整块200,STYLE_2,20,10,0.80645161290322576,7.9239168949825389,0.10000000000000001,4874.8703767715178,4.8748703767715176,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:20
K200_M255K207,255整块200,STYLE_2,21,10.5,0.80645161290322576,8.4239168949825398,0.089125093813374537,5621.3036303630361,5.6213036303630357,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:21
K200_M255K207,255整块200,STYLE_2,22,11,0.80645161290322576,8.9239168949825398,0.079432823472428138,6397.3229291716689,6.3973229291716684,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:22
K200_M255K207,255整块200,STYLE_2,23,11.5,0.80645161290322576,9.4239168949825398,0.070794578438413802,6893.1504210468383,6.8931504210468386,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:23
K200_M255K207,255整块200,STYLE_2,24,12,0.80645161290322576,9.9239168949825398,0.063095734448019331,6794.152,6.7941520000000004,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:24
K200_M255K207,255整块200,STYLE_2,25,12.5,0.80645161290322576,10.42391689498254,0.056234132519034905,7209.8919999999998,7.209892,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:25
K200_M255K207,255整块200,STYLE_2,26,13,0.80645161290322576,10.92391689498254,0.050118723362727227,8012.7759999999998,8.0127760000000006,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:26
K200_M255K207,255整块200,STYLE_2,27,13.5,0.80645161290322576,11.42391689498254,0.0446683592150963,8708.8520000000008,8.7088520000000003,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:27
K200_M255K207,255整块200,STYLE_2,28,14,0.80645161290322576,11.92391689498254,0.039810717055349734,8982.6800000000003,8.9826800000000002,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:28
K200_M255K207,255整块200,STYLE_2,29,14.5,0.80645161290322576,12.42391689498254,0.035481338923357551,6423.6000000000004,6.4236000000000004,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:29
K200_M255K207,255整块200,STYLE_2,30,15,0.80645161290322576,12.92391689498254,0.031622776601683791,7235.5959999999995,7.2355959999999993,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:30
K200_M255K207,255整块200,STYLE_2,31,15.5,0.80645161290322576,13.42391689498254,0.028183829312644536,6455.9340000000002,6.4559340000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:31
K200_M255K207,255整块200,STYLE_2,32,16,0.80645161290322576,13.92391689498254,0.025118864315095794,6981.0240000000003,6.9810240000000006,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:32
K200_M255K207,255整块200,STYLE_2,33,16.5,0.80645161290322576,14.42391689498254,0.022387211385683402,7403.2380000000003,7.403238,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:33
K200_M255K207,255整块200,STYLE_2,34,17,0.80645161290322576,14.92391689498254,0.019952623149688799,6124.6220000000003,6.1246220000000005,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:34
K200_M255K207,255整块200,STYLE_2,35,17.5,0.80645161290322576,15.42391689498254,0.017782794100389229,8624.2299999999996,8.624229999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:35
K200_M255K207,255整块200,STYLE_2,36,18,0.80645161290322576,15.92391689498254,0.015848931924611134,9713.2559999999994,9.7132559999999994,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M255K207:36
K200_M511K421,421整块200,STYLE_3,0,0,0.68965517241379315,-1.3966199342900634,1,6374.6000000000004,6.3746,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:0
K200_M511K421,421整块200,STYLE_3,1,0.5,0.68965517241379315,-0.89661993429006337,0.89125093813374556,7923.6000000000004,7.9236000000000004,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:1
K200_M511K421,421整块200,STYLE_3,2,1,0.68965517241379315,-0.39661993429006337,0.79432823472428149,5952.1999999999998,5.9521999999999995,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:2
K200_M511K421,421整块200,STYLE_3,3,1.5,0.68965517241379315,0.10338006570993663,0.70794578438413791,6312.5,6.3125,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:3
K200_M511K421,421整块200,STYLE_3,4,2,0.68965517241379315,0.60338006570993663,0.63095734448019325,6556.1999999999998,6.5561999999999996,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:4
K200_M511K421,421整块200,STYLE_3,5,2.5,0.68965517241379315,1.1033800657099366,0.56234132519034907,6742.3999999999996,6.7423999999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:5
K200_M511K421,421整块200,STYLE_3,6,3,0.68965517241379315,1.6033800657099366,0.50118723362727235,6895.3999999999996,6.8953999999999995,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:6
K200_M511K421,421整块200,STYLE_3,7,3.5,0.68965517241379315,2.1033800657099366,0.44668359215096315,6421.8999999999996,6.4218999999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:7
K200_M511K421,421整块200,STYLE_3,8,4,0.68965517241379315,2.6033800657099366,0.39810717055349726,6327.6000000000004,6.3276000000000003,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:8
K200_M511K421,421整块200,STYLE_3,9,4.5,0.68965517241379315,3.1033800657099366,0.35481338923357547,6499.1999999999998,6.4992000000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:9
K200_M511K421,421整块200,STYLE_3,10,5,0.68965517241379315,3.6033800657099366,0.31622776601683794,5971.5,5.9714999999999998,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:10
K200_M511K421,421整块200,STYLE_3,11,5.5,0.68965517241379315,4.1033800657099366,0.28183829312644537,6515.8000000000002,6.5158000000000005,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:11
K200_M511K421,421整块200,STYLE_3,12,6,0.68965517241379315,4.6033800657099366,0.25118864315095801,6011.1999999999998,6.0111999999999997,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:12
K200_M511K421,421整块200,STYLE_3,13,6.5,0.68965517241379315,5.1033800657099366,0.22387211385683392,5977.3000000000002,5.9773000000000005,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:13
K200_M511K421,421整块200,STYLE_3,14,7,0.68965517241379315,5.6033800657099366,0.199526231496888,6043.1000000000004,6.0431000000000008,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:14
K200_M511K421,421整块200,STYLE_3,15,7.5,0.68965517241379315,6.1033800657099366,0.17782794100389226,6325.6000000000004,6.3256000000000006,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:15
K200_M511K421,421整块200,STYLE_3,16,8,0.68965517241379315,6.6033800657099366,0.15848931924611132,6065,6.0650000000000004,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:16
K200_M511K421,421整块200,STYLE_3,17,8.5,0.68965517241379315,7.1033800657099366,0.14125375446227545,6207.982120051086,6.2079821200510859,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:17
K200_M511K421,421整块200,STYLE_3,18,9,0.68965517241379315,7.6033800657099366,0.1258925411794167,12491.103306994439,12.491103306994439,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:18
K200_M511K421,421整块200,STYLE_3,19,9.5,0.68965517241379315,8.1033800657099366,0.11220184543019636,7406.7351725678545,7.4067351725678545,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:19
K200_M511K421,421整块200,STYLE_3,20,10,0.68965517241379315,8.6033800657099366,0.10000000000000001,9800.4738587900811,9.800473858790081,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:20
K200_M511K421,421整块200,STYLE_3,21,10.5,0.68965517241379315,9.1033800657099366,0.089125093813374537,9061.3080000000009,9.0613080000000004,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:21
K200_M511K421,421整块200,STYLE_3,22,11,0.68965517241379315,9.6033800657099366,0.079432823472428138,7916.9120000000003,7.9169119999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:22
K200_M511K421,421整块200,STYLE_3,23,11.5,0.68965517241379315,10.103380065709937,0.070794578438413802,8678.0419999999995,8.6780419999999996,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:23
K200_M511K421,421整块200,STYLE_3,24,12,0.68965517241379315,10.603380065709937,0.063095734448019331,9755.0200000000004,9.75502,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:24
K200_M511K421,421整块200,STYLE_3,25,12.5,0.68965517241379315,11.103380065709937,0.056234132519034905,8754.1800000000003,8.7541799999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:25
K200_M511K421,421整块200,STYLE_3,26,13,0.68965517241379315,11.603380065709937,0.050118723362727227,7426.0680000000002,7.4260679999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:26
K200_M511K421,421整块200,STYLE_3,27,13.5,0.68965517241379315,12.103380065709937,0.0446683592150963,6582.3140000000003,6.5823140000000002,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:27
K200_M511K421,421整块200,STYLE_3,28,14,0.68965517241379315,12.603380065709937,0.039810717055349734,8799.652,8.799652,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:28
K200_M511K421,421整块200,STYLE_3,29,14.5,0.68965517241379315,13.103380065709937,0.035481338923357551,9273.1260000000002,9.2731259999999995,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:29
K200_M511K421,421整块200,STYLE_3,30,15,0.68965517241379315,13.603380065709937,0.031622776601683791,6954.0619999999999,6.9540619999999995,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:30
K200_M511K421,421整块200,STYLE_3,31,15.5,0.68965517241379315,14.103380065709937,0.028183829312644536,7499.8400000000001,7.4998399999999998,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:31
K200_M511K421,421整块200,STYLE_3,32,16,0.68965517241379315,14.603380065709937,0.025118864315095794,9299.5879999999997,9.299588,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:32
K200_M511K421,421整块200,STYLE_3,33,16.5,0.68965517241379315,15.103380065709937,0.022387211385683402,7954.3879999999999,7.9543879999999998,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:33
K200_M511K421,421整块200,STYLE_3,34,17,0.68965517241379315,15.603380065709937,0.019952623149688799,9684.2980000000007,9.6842980000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:34
K200_M511K421,421整块200,STYLE_3,35,17.5,0.68965517241379315,16.103380065709935,0.017782794100389229,9274.8359999999993,9.2748359999999987,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:35
K200_M511K421,421整块200,STYLE_3,36,18,0.68965517241379315,16.603380065709935,0.015848931924611134,7891.8180000000002,7.8918179999999998,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K421:36
K200_M511K385,385整块200,STYLE_4,0,0,0.61349693251533743,-0.88842391260023401,1,8841.2000000000007,8.8412000000000006,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:0
K200_M511K385,385整块200,STYLE_4,1,0.5,0.61349693251533743,-0.38842391260023401,0.89125093813374556,6381,6.3810000000000002,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:1
K200_M511K385,385整块200,STYLE_4,2,1,0.61349693251533743,0.11157608739976599,0.79432823472428149,8628.5,8.6285000000000007,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:2
K200_M511K385,385整块200,STYLE_4,3,1.5,0.61349693251533743,0.61157608739976599,0.70794578438413791,6233.8999999999996,6.2338999999999993,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:3
K200_M511K385,385整块200,STYLE_4,4,2,0.61349693251533743,1.111576087399766,0.63095734448019325,7079.8999999999996,7.0798999999999994,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:4
K200_M511K385,385整块200,STYLE_4,5,2.5,0.61349693251533743,1.611576087399766,0.56234132519034907,6364,6.3639999999999999,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:5
K200_M511K385,385整块200,STYLE_4,6,3,0.61349693251533743,2.111576087399766,0.50118723362727235,7359.6000000000004,7.3596000000000004,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:6
K200_M511K385,385整块200,STYLE_4,7,3.5,0.61349693251533743,2.611576087399766,0.44668359215096315,6703.6999999999998,6.7036999999999995,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:7
K200_M511K385,385整块200,STYLE_4,8,4,0.61349693251533743,3.111576087399766,0.39810717055349726,8086.5,8.0864999999999991,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:8
K200_M511K385,385整块200,STYLE_4,9,4.5,0.61349693251533743,3.611576087399766,0.35481338923357547,7011,7.0110000000000001,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:9
K200_M511K385,385整块200,STYLE_4,10,5,0.61349693251533743,4.111576087399766,0.31622776601683794,7825,7.8250000000000002,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:10
K200_M511K385,385整块200,STYLE_4,11,5.5,0.61349693251533743,4.611576087399766,0.28183829312644537,6597.1999999999998,6.5972,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:11
K200_M511K385,385整块200,STYLE_4,12,6,0.61349693251533743,5.111576087399766,0.25118864315095801,7584.8000000000002,7.5848000000000004,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:12
K200_M511K385,385整块200,STYLE_4,13,6.5,0.61349693251533743,5.611576087399766,0.22387211385683392,6969.5,6.9695,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:13
K200_M511K385,385整块200,STYLE_4,14,7,0.61349693251533743,6.111576087399766,0.199526231496888,7300.3999999999996,7.3003999999999998,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:14
K200_M511K385,385整块200,STYLE_4,15,7.5,0.61349693251533743,6.611576087399766,0.17782794100389226,6596.3000000000002,6.5963000000000003,false,false,NONE,results/stage08_multipath_formal_common_snr_results.csv,K200_M511K385:15
