metric,algorithm,targetPointIndex,targetErrorRate,referenceLength,candidateLength,referenceRequiredEbN0Db,candidateRequiredEbN0Db,relativeCodingGainDb,gainDirection,confidenceLevel,interpretation
BER,BP,21,9.43017242469872e-06,480,560,8.777408967870295,9.31113550076332,-0.5337265328930254,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
BER,BP,21,9.43017242469872e-06,480,640,8.777408967870295,3.523014331761075,5.25439463610922,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
BER,BP,21,9.43017242469872e-06,560,640,9.31113550076332,3.523014331761075,5.788121169002245,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
BER,BP,22,5.8633026009898e-06,480,560,9.01253959196629,9.524095297084369,-0.511555705118079,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
BER,BP,22,5.8633026009898e-06,480,640,9.01253959196629,3.612205285388132,5.4003343065781575,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
BER,BP,22,5.8633026009898e-06,560,640,9.524095297084369,3.612205285388132,5.9118900116962365,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
BER,BP,23,3.6455661511270854e-06,480,560,9.209350687855697,9.744032328131196,-0.5346816402754992,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
BER,BP,23,3.6455661511270854e-06,480,640,9.209350687855697,3.7013962390151898,5.507954448840507,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
BER,BP,23,3.6455661511270854e-06,560,640,9.744032328131196,3.7013962390151898,6.042636089116006,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
BER,BP,24,2.2666666666666673e-06,480,560,9.400842635219567,10.01330203543148,-0.6124594002119128,REFERENCE_MINUS_CANDIDATE_EBN0,MEDIUM,CURRENT_RESOLUTION_NO_CLEAR_CANDIDATE_ADVANTAGE
BER,BP,24,2.2666666666666673e-06,480,640,9.400842635219567,3.7905871926422474,5.610255442577319,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
BER,BP,24,2.2666666666666673e-06,560,640,10.01330203543148,3.7905871926422474,6.222714842789232,REFERENCE_MINUS_CANDIDATE_EBN0,LOW,POSITIVE_CANDIDATE_REQUIRES_LOWER_EBN0
